項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2500,-,6298,-,447,-,214,-,755,-,4940,-
0,0,0,0,0,調査世帯数,352,-,88,-,221,-,17,-,9,-,26,-,172,-
0,0,0,0,0,世帯人員,3.32,-,2,-,3.79,-,2.31,-,2.37,-,4.3,-,3.34,-
0,0,0,0,0,有業人員,1.74,-,1.49,-,1.87,-,1.43,-,1,-,1.74,-,2.24,-
0,0,0,0,0,世帯主平均年齢,50.9,-,57.4,-,48.2,-,54.4,-,43.4,-,50.2,-,49.3,-
1,0,0,0,0,受取,1673090,-,1457586,-,1839732,-,1026755,-,1096952,-,1379130,-,1816535,-
1,1,0,0,0,実収入,1013714,100,930099,100,1105009,100,645081,100,652031,100,747262,100,1110201,100
1,2,0,0,0,経常収入,1007888,99.4,917663,98.7,1100807,99.6,643946,99.8,650102,99.7,746989,100,1105149,99.5
1,3,0,0,0,勤め先収入,930773,91.8,790165,85,1043636,94.4,578746,89.7,591938,90.8,663292,88.8,1050338,94.6
1,4,0,0,0,世帯主収入,779786,76.9,693067,74.5,859999,77.8,421661,65.4,591938,90.8,609779,81.6,782015,70.4
1,6,0,0,0,うち男,734839,72.5,679720,73.1,837746,75.8,95162,14.8,-,-,437526,58.6,757771,68.3
1,5,0,0,0,定期収入,423957,41.8,354785,38.1,460484,41.7,276323,42.8,398586,61.1,435646,58.3,439518,39.6
1,5,0,0,0,臨時収入,5084,0.5,4262,0.5,6243,0.6,219,0,458,0.1,1019,0.1,6466,0.6
1,5,0,0,0,賞与,350744,34.6,334020,35.9,393272,35.6,145119,22.5,192894,29.6,173113,23.2,336031,30.3
1,4,0,0,0,世帯主の配偶者の収入,124030,12.2,97098,10.4,155155,14,-,-,-,-,26995,3.6,251047,22.6
1,6,0,0,0,うち女,122853,12.1,97098,10.4,153287,13.9,-,-,-,-,26995,3.6,248667,22.4
1,4,0,0,0,他の世帯員収入,26957,2.7,-,-,28482,2.6,157085,24.4,-,-,26518,3.5,17276,1.6
