項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,710,-,-,100,-,99,-,103,-,104,-,107,-,101,-,96,-
0,0,0,0,0,世帯人員,2.92,-,-,2.5,-,2.7,-,2.8,-,3.08,-,3.14,-,3.19,-,3.03,-
0,0,0,0,0,有業人員,1.32,-,-,0.93,-,1.27,-,1.35,-,1.38,-,1.4,-,1.35,-,1.59,-
0,0,0,0,0,世帯主平均年齢,61.6,-,-,67.8,-,65.5,-,62.2,-,60.2,-,59.1,-,56.8,-,59.5,-
2,2,0,0,0,生計支出,317863,-,11.4,106212,-,165863,-,214607,-,261530,-,318424,-,409713,-,747090,-
2,3,0,0,0,消費支出,316910,100,11.1,106212,100,165863,100,214607,100,261530,100,318424,100,409713,100,740422,100
2,4,1,0,0,食料,86681,27.4,3.5,52979,49.9,65697,39.6,78767,36.7,91750,35.1,95156,29.9,103288,25.2,118936,16.1
2,5,1,1,0,穀類,6829,2.2,1.8,4974,4.7,6620,4,6648,3.1,7363,2.8,6656,2.1,8071,2,7468,1
2,6,1,1,1,米類,2004,0.6,-6.3,1432,1.3,2395,1.4,1654,0.8,2030,0.8,2012,0.6,2473,0.6,2031,0.3
2,6,1,1,2,パン,2966,0.9,4.5,2199,2.1,2592,1.6,3113,1.5,3358,1.3,2781,0.9,3522,0.9,3197,0.4
2,6,1,1,3,麺類,1479,0.5,10.2,1181,1.1,1396,0.8,1511,0.7,1585,0.6,1463,0.5,1538,0.4,1677,0.2
2,6,1,1,4,他の穀類,380,0.1,-2.6,162,0.2,237,0.1,369,0.2,390,0.1,400,0.1,538,0.1,563,0.1
2,5,1,2,0,魚介類,5979,1.9,3.3,4627,4.4,5285,3.2,5171,2.4,6891,2.6,6673,2.1,6016,1.5,7186,1
2,6,1,2,1,生鮮魚介,3538,1.1,5,2691,2.5,3124,1.9,2996,1.4,4587,1.8,3929,1.2,3300,0.8,4142,0.6
2,6,1,2,2,塩干魚介,1091,0.3,-2.1,891,0.8,1041,0.6,951,0.4,921,0.4,1318,0.4,1176,0.3,1337,0.2
2,6,1,2,3,魚肉練製品,483,0.2,-3.4,468,0.4,424,0.3,441,0.2,500,0.2,525,0.2,501,0.1,523,0.1
2,6,1,2,4,他の魚介加工品,866,0.3,7,577,0.5,696,0.4,782,0.4,883,0.3,901,0.3,1039,0.3,1183,0.2
