項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8544,-,2914,-,2047,-,7086,-,6497,-,1456,-
0,0,0,0,0,調査世帯数,240,-,-,210,-,63,-,46,-,177,-,164,-,30,-
0,0,0,0,0,世帯人員,2.36,-,-,2.38,-,2.14,-,2.15,-,2.45,-,2.45,-,2.25,-
0,0,0,0,0,有業人員,0.48,-,-,0.51,-,0.34,-,0.41,-,0.53,-,0.54,-,0.31,-
0,0,0,0,0,世帯主平均年齢,74.7,-,-,75,-,74.3,-,75.6,-,74.9,-,74.9,-,72.7,-
1,0,0,0,0,受取,448457,-,-0.6,474898,-,249859,-,266150,-,530130,-,540675,-,293234,-
1,1,0,0,0,実収入,43451,100,12.7,44271,100,16323,100,14921,100,54608,100,53519,100,38640,100
1,2,0,0,0,経常収入,36616,84.3,2.5,36490,82.4,11323,69.4,7866,52.7,47018,86.1,45510,85,37353,96.7
1,3,0,0,0,勤め先収入,27267,62.8,60.3,28042,63.3,3352,20.5,3817,25.6,37102,67.9,35676,66.7,22717,58.8
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,8744,20.1,37.9,9425,21.3,-,-,-,-,12340,22.6,12395,23.2,4746,12.3
1,6,0,0,0,うち女,8744,20.1,37.9,9425,21.3,-,-,-,-,12340,22.6,12395,23.2,4746,12.3
1,4,0,0,0,他の世帯員収入,18523,42.6,73.7,18617,42.1,3352,20.5,3817,25.6,24762,45.3,23280,43.5,17971,46.5
1,3,0,0,0,事業・内職収入,4759,11,31.8,4947,11.2,-,-,-,-,6716,12.3,6506,12.2,3656,9.5
1,4,0,0,0,家賃収入,2394,5.5,-7.7,2802,6.3,-,-,-,-,3379,6.2,3685,6.9,-,-
1,4,0,0,0,他の事業収入,112,0.3,-74,-,-,-,-,-,-,158,0.3,-,-,767,2
1,4,0,0,0,内職収入,2253,5.2,283.2,2145,4.8,-,-,-,-,3180,5.8,2821,5.3,2888,7.5
1,3,0,0,0,他の経常収入,4589,10.6,-69.6,3501,7.9,7970,48.8,4049,27.1,3199,5.9,3328,6.2,10980,28.4
1,4,0,0,0,財産収入,1327,3.1,-67.6,1431,3.2,2186,13.4,3112,20.9,974,1.8,901,1.7,719,1.9
1,4,0,0,0,社会保障給付,3234,7.4,-58.7,2036,4.6,5784,35.4,937,6.3,2185,4,2383,4.5,10262,26.6
1,5,0,0,0,公的年金給付,2789,6.4,-61.5,1698,3.8,5061,31,666,4.5,1855,3.4,2023,3.8,9195,23.8
