項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,708,-,-,96,-,106,-,99,-,103,-,106,-,100,-,98,-
0,0,世帯人員,2.88,-,-,2.58,-,2.71,-,2.71,-,2.73,-,2.97,-,3.2,-,3.27,-
0,0,有業人員,1.32,-,-,1.18,-,1.26,-,1.23,-,1.16,-,1.45,-,1.49,-,1.48,-
0,0,世帯主平均年齢,60.4,-,-,65.2,-,64,-,63.3,-,59.9,-,57.9,-,54.8,-,57.9,-
0,0,消費支出,318260,-,1.7,101899,-,162281,-,217449,-,268848,-,324269,-,419456,-,729556,-
0,0,公共的料金,85664,26.9,1.6,30119,29.6,48128,29.7,67495,31,74904,27.9,92339,28.5,119854,28.6,165844,22.7
1,0,公共料金等,60142,18.9,5,24821,24.4,39011,24,53909,24.8,61290,22.8,70719,21.8,80802,19.3,90026,12.3
1,1,米,1648,0.5,3.4,1391,1.4,1492,0.9,2070,1,1247,0.5,1859,0.6,1639,0.4,1830,0.3
1,1,食塩,31,0,19.2,19,0,22,0,30,0,32,0,54,0,22,0,37,0
1,1,学校給食,880,0.3,4.1,214,0.2,229,0.1,907,0.4,1032,0.4,976,0.3,1738,0.4,1055,0.1
1,1,公営家賃,3778,1.2,625.1,1689,1.7,272,0.2,4206,1.9,4447,1.7,5357,1.7,6252,1.5,4187,0.6
1,1,電気代,10854,3.4,-11.3,7381,7.2,9726,6,10655,4.9,10562,3.9,11076,3.4,13075,3.1,13460,1.8
1,1,都市ガス,8219,2.6,3.3,4754,4.7,6795,4.2,8536,3.9,8693,3.2,9401,2.9,9248,2.2,10080,1.4
1,1,上下水道料,4790,1.5,-11.1,2304,2.3,3501,2.2,4805,2.2,6004,2.2,5791,1.8,5114,1.2,6005,0.8
