項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,709,-,-,95,-,105,-,102,-,102,-,103,-,105,-,97,-
0,0,0,0,0,世帯人員,2.96,-,-,2.33,-,2.69,-,3.1,-,3.09,-,2.97,-,3.25,-,3.31,-
0,0,0,0,0,有業人員,1.31,-,-,0.9,-,1.19,-,1.48,-,1.3,-,1.27,-,1.45,-,1.55,-
0,0,0,0,0,世帯主平均年齢,60.5,-,-,68.9,-,66.1,-,59.4,-,58.6,-,60.9,-,53.8,-,55.9,-
2,2,0,0,0,生計支出,326831,-,2.3,98128,-,166098,-,219634,-,276879,-,344980,-,437622,-,740570,-
2,3,0,0,0,消費支出,326831,100,3.6,98128,100,166098,100,219634,100,276879,100,344980,100,437622,100,740570,100
2,4,1,0,0,食料,91777,28.1,4.7,48756,49.7,69708,42,84296,38.4,89802,32.4,97771,28.3,108182,24.7,143367,19.4
2,5,1,1,0,穀類,6472,2,-0.2,4250,4.3,5840,3.5,6534,3,7048,2.5,7330,2.1,6999,1.6,7285,1
2,6,1,1,1,米類,1775,0.5,-8.7,1573,1.6,1663,1,1773,0.8,1851,0.7,2242,0.6,1727,0.4,1597,0.2
2,6,1,1,2,パン,3068,0.9,11,1675,1.7,2801,1.7,2986,1.4,3313,1.2,3502,1,3283,0.8,3899,0.5
2,6,1,1,3,麺類,1278,0.4,-9.7,854,0.9,1083,0.7,1423,0.6,1477,0.5,1260,0.4,1499,0.3,1351,0.2
2,6,1,1,4,他の穀類,350,0.1,-2.5,147,0.1,293,0.2,352,0.2,407,0.1,327,0.1,491,0.1,437,0.1
2,5,1,2,0,魚介類,5637,1.7,4.8,4360,4.4,4580,2.8,5921,2.7,5656,2,6027,1.7,5543,1.3,7347,1
2,6,1,2,1,生鮮魚介,3346,1,6.6,2495,2.5,2600,1.6,3766,1.7,3300,1.2,3378,1,3356,0.8,4511,0.6
2,6,1,2,2,塩干魚介,945,0.3,-3,762,0.8,845,0.5,933,0.4,990,0.4,1074,0.3,911,0.2,1099,0.1
2,6,1,2,3,魚肉練製品,452,0.1,2.7,449,0.5,401,0.2,366,0.2,476,0.2,568,0.2,370,0.1,529,0.1
2,6,1,2,4,他の魚介加工品,894,0.3,8.4,653,0.7,734,0.4,856,0.4,889,0.3,1007,0.3,906,0.2,1208,0.2
2,5,1,3,0,肉類,7044,2.2,-5.2,3912,4,6138,3.7,7017,3.2,7171,2.6,7680,2.2,8300,1.9,9062,1.2
2,6,1,3,1,生鮮肉,5609,1.7,-5.5,3055,3.1,4860,2.9,5758,2.6,5650,2,6003,1.7,6797,1.6,7120,1
2,6,1,3,2,加工肉,1435,0.4,-4.2,856,0.9,1278,0.8,1259,0.6,1521,0.5,1676,0.5,1503,0.3,1942,0.3
2,5,1,4,0,乳卵類,4120,1.3,-1.7,2546,2.6,3493,2.1,3815,1.7,4688,1.7,4976,1.4,4577,1,4736,0.6
2,6,1,4,1,牛乳,1522,0.5,11.3,771,0.8,1389,0.8,1332,0.6,1825,0.7,2106,0.6,1792,0.4,1436,0.2
2,6,1,4,2,乳製品,1869,0.6,-10.3,1230,1.3,1476,0.9,1784,0.8,2092,0.8,2080,0.6,1974,0.5,2442,0.3
2,6,1,4,3,卵,729,0.2,-1.5,545,0.6,628,0.4,699,0.3,771,0.3,790,0.2,811,0.2,858,0.1
2,5,1,5,0,野菜・海藻,9721,3,-9,7302,7.4,8803,5.3,9919,4.5,9996,3.6,10505,3,9690,2.2,11801,1.6
2,6,1,5,1,生鮮野菜,6810,2.1,-10.4,4936,5,6069,3.7,6999,3.2,6906,2.5,7399,2.1,6823,1.6,8510,1.1
2,6,1,5,2,乾物・海藻,660,0.2,-8.2,373,0.4,609,0.4,705,0.3,698,0.3,792,0.2,598,0.1,842,0.1
2,6,1,5,3,大豆加工品,1089,0.3,-6.3,967,1,1069,0.6,1071,0.5,1144,0.4,1132,0.3,1078,0.2,1163,0.2
2,6,1,5,4,他の野菜・海藻加工品,1162,0.4,-3.4,1027,1,1056,0.6,1144,0.5,1248,0.5,1182,0.3,1190,0.3,1285,0.2
2,5,1,6,0,果物,3633,1.1,1.7,2411,2.5,3697,2.2,3667,1.7,3617,1.3,4237,1.2,3352,0.8,4430,0.6
2,6,1,6,1,生鮮果物,3335,1,1.4,2328,2.4,3449,2.1,3274,1.5,3236,1.2,3846,1.1,3087,0.7,4108,0.6
2,6,1,6,2,果物加工品,298,0.1,5.7,82,0.1,248,0.1,393,0.2,381,0.1,391,0.1,265,0.1,322,0
2,5,1,7,0,油脂・調味料,3266,1,-8.7,1928,2,2469,1.5,3323,1.5,3786,1.4,3438,1,3515,0.8,4385,0.6
2,6,1,7,1,油脂,371,0.1,-5.6,203,0.2,221,0.1,342,0.2,501,0.2,452,0.1,392,0.1,488,0.1
2,6,1,7,2,調味料,2894,0.9,-9.1,1726,1.8,2247,1.4,2981,1.4,3285,1.2,2986,0.9,3124,0.7,3897,0.5
2,5,1,8,0,菓子類,6344,1.9,2.7,3364,3.4,5023,3,5704,2.6,6790,2.5,6757,2,7784,1.8,8961,1.2
2,5,1,9,0,調理食品,12721,3.9,11.5,8367,8.5,10324,6.2,12213,5.6,13431,4.9,14172,4.1,13017,3,17458,2.4
2,6,1,9,1,主食的調理食品,5704,1.7,13.9,3502,3.6,4626,2.8,5547,2.5,5874,2.1,6068,1.8,6106,1.4,8171,1.1
2,6,1,9,2,他の調理食品,7018,2.1,9.6,4866,5,5698,3.4,6665,3,7557,2.7,8104,2.3,6911,1.6,9287,1.3
2,5,1,10,0,飲料,5964,1.8,3,3314,3.4,4531,2.7,5636,2.6,6117,2.2,6453,1.9,6835,1.6,8830,1.2
2,6,1,10,1,茶類,1305,0.4,-4,887,0.9,1004,0.6,1173,0.5,1517,0.5,1355,0.4,1598,0.4,1596,0.2
2,6,1,10,2,コーヒー・ココア,959,0.3,3.9,451,0.5,635,0.4,1031,0.5,905,0.3,884,0.3,1071,0.2,1728,0.2
2,6,1,10,3,他の飲料,3701,1.1,5.4,1976,2,2892,1.7,3433,1.6,3696,1.3,4215,1.2,4166,1,5507,0.7
2,5,1,11,0,酒類,4019,1.2,16.2,1559,1.6,3153,1.9,4135,1.9,4063,1.5,3953,1.1,4208,1,7022,0.9
2,5,1,12,0,外食,22837,7,17.2,5442,5.5,11657,7,16414,7.5,17438,6.3,22243,6.4,34361,7.9,52050,7
2,6,1,12,1,一般外食,22346,6.8,17.2,5442,5.5,11450,6.9,15700,7.1,17098,6.2,21783,6.3,33439,7.6,51264,6.9
2,6,1,12,2,学校給食,490,0.1,15.8,-,-,207,0.1,715,0.3,340,0.1,460,0.1,922,0.2,786,0.1
2,4,2,0,0,住居,23249,7.1,-10.1,2407,2.5,4727,2.8,11616,5.3,17325,6.3,25903,7.5,21528,4.9,78614,10.6
2,5,2,1,0,家賃地代,14215,4.3,-20,2126,2.2,3682,2.2,9994,4.6,13700,4.9,19909,5.8,17050,3.9,32820,4.4
2,5,2,2,0,設備修繕・維持,9034,2.8,11.8,281,0.3,1045,0.6,1622,0.7,3625,1.3,5995,1.7,4478,1,45795,6.2
2,6,2,2,1,設備材料,2561,0.8,41.8,22,0,81,0,688,0.3,313,0.1,401,0.1,2074,0.5,14234,1.9
2,6,2,2,2,工事その他のサービス,6473,2,3.2,259,0.3,964,0.6,934,0.4,3312,1.2,5593,1.6,2404,0.5,31561,4.3
2,4,3,0,0,光熱・水道,18450,5.6,-3.9,11684,11.9,15520,9.3,19515,8.9,18759,6.8,20474,5.9,21847,5,21303,2.9
2,5,3,1,0,電気代,9356,2.9,-11.8,6095,6.2,8321,5,10003,4.6,9533,3.4,10401,3,11147,2.5,9976,1.3
