項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2504,-,6340,-,482,-,213,-,674,-,4853,-
0,0,0,0,0,調査世帯数,350,-,86,-,223,-,18,-,9,-,23,-,166,-
0,0,0,0,0,世帯人員,3.29,-,2,-,3.77,-,2.36,-,2.37,-,4.17,-,3.34,-
0,0,0,0,0,有業人員,1.75,-,1.46,-,1.87,-,1.56,-,1,-,1.8,-,2.27,-
0,0,0,0,0,世帯主平均年齢,51.4,-,57.3,-,48.6,-,54.3,-,43.4,-,53.1,-,49.5,-
1,0,0,0,0,受取,1235551,-,1007522,-,1385906,-,649186,-,785602,-,1088051,-,1433396,-
1,1,0,0,0,実収入,532382,100,441869,100,604187,100,265268,100,300365,100,384386,100,659916,100
1,2,0,0,0,経常収入,520771,97.8,429331,97.2,591960,98,256885,96.8,298216,99.3,379704,98.8,642807,97.4
1,3,0,0,0,勤め先収入,508653,95.5,408866,92.5,582696,96.4,249813,94.2,291353,97,368125,95.8,628550,95.2
1,4,0,0,0,世帯主収入,422529,79.4,341517,77.3,479042,79.3,206888,78,291353,97,346241,90.1,457977,69.4
1,6,0,0,0,うち男,395953,74.4,332573,75.3,465062,77,22757,8.6,-,-,248475,64.6,444174,67.3
1,5,0,0,0,定期収入,413860,77.7,334091,75.6,468750,77.6,206888,78,291353,97,342020,89,447538,67.8
1,5,0,0,0,臨時収入,6010,1.1,2436,0.6,8069,1.3,-,-,-,-,4222,1.1,8880,1.3
1,5,0,0,0,賞与,2659,0.5,4990,1.1,2224,0.4,-,-,-,-,-,-,1558,0.2
1,4,0,0,0,世帯主の配偶者の収入,74800,14.1,67349,15.2,89060,14.7,-,-,-,-,21884,5.7,154140,23.4
1,6,0,0,0,うち女,73630,13.8,67349,15.2,87214,14.4,-,-,-,-,21884,5.7,151729,23
1,4,0,0,0,他の世帯員収入,11324,2.1,-,-,14595,2.4,42926,16.2,-,-,-,-,16434,2.5
1,3,0,0,0,事業・内職収入,6056,1.1,14960,3.4,3337,0.6,4041,1.5,-,-,-,-,6022,0.9
1,4,0,0,0,家賃収入,3320,0.6,11486,2.6,700,0.1,-,-,-,-,-,-,1673,0.3
1,4,0,0,0,他の事業収入,2402,0.5,3473,0.8,2110,0.3,4041,1.5,-,-,-,-,3784,0.6
1,4,0,0,0,内職収入,334,0.1,-,-,527,0.1,-,-,-,-,-,-,564,0.1
1,3,0,0,0,他の経常収入,6062,1.1,5505,1.2,5926,1,3031,1.1,6863,2.3,11579,3,8235,1.2
1,4,0,0,0,財産収入,3006,0.6,514,0.1,3307,0.5,-,-,-,-,11579,3,5574,0.8
1,4,0,0,0,社会保障給付,2900,0.5,4952,1.1,2619,0.4,-,-,-,-,-,-,2661,0.4
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,2900,0.5,4952,1.1,2619,0.4,-,-,-,-,-,-,2661,0.4
1,4,0,0,0,仕送り金,156,0,39,0,-,-,3031,1.1,6863,2.3,-,-,-,-
1,2,0,0,0,特別収入,11611,2.2,12538,2.8,12227,2,8383,3.2,2149,0.7,4682,1.2,17109,2.6
1,3,0,0,0,受贈金,5200,1,627,0.1,7646,1.3,-,-,-,-,2893,0.8,9268,1.4
1,3,0,0,0,他の特別収入,6412,1.2,11911,2.7,4581,0.8,8383,3.2,2149,0.7,1789,0.5,7841,1.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),554009,-,471538,-,607038,-,305112,-,412016,-,539727,-,575146,-
1,2,0,0,0,預貯金引出,408817,-,310683,-,462131,-,261176,-,349306,-,377541,-,411374,-
1,2,0,0,0,保険金,14206,-,1192,-,17504,-,1212,-,-,-,40834,-,22200,-
1,3,0,0,0,個人・企業年金保険金,14206,-,1192,-,17504,-,1212,-,-,-,40834,-,22200,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,26605,-,55658,-,19891,-,-,-,-,-,878,-,26101,-
1,2,0,0,0,一括払購入借入金,104235,-,103628,-,107435,-,42695,-,62644,-,120454,-,115216,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,146,-,377,-,77,-,29,-,66,-,21,-,255,-
1,1,0,0,0,繰入金,149160,-,94115,-,174681,-,78806,-,73221,-,163938,-,198335,-
2,0,0,0,0,支払,1235551,-,1007522,-,1385906,-,649186,-,785602,-,1088051,-,1433396,-
2,1,0,0,0,実支出,534800,-,502205,-,570380,-,317192,-,421290,-,476974,-,558133,-
2,2,0,0,0,生計支出,407787,-,386557,-,429877,-,269497,-,363067,-,377851,-,410357,-
2,3,0,0,0,消費支出,407787,100,386557,100,429877,100,269497,100,363067,100,377851,100,410357,100
2,4,1,0,0,食料,92861,22.8,82452,21.3,97342,22.6,59463,22.1,67357,18.6,113290,30,93480,22.8
2,5,1,1,0,穀類,7253,1.8,5455,1.4,7925,1.8,4207,1.6,4989,1.4,9798,2.6,7341,1.8
2,6,1,1,1,米類,2122,0.5,1312,0.3,2417,0.6,1233,0.5,894,0.2,2992,0.8,2257,0.6
2,6,1,1,2,パン,3129,0.8,2693,0.7,3269,0.8,1940,0.7,2964,0.8,4286,1.1,3083,0.8
2,6,1,1,3,麺類,1550,0.4,1170,0.3,1682,0.4,907,0.3,968,0.3,2181,0.6,1513,0.4
2,6,1,1,4,他の穀類,453,0.1,280,0.1,558,0.1,127,0,162,0,338,0.1,488,0.1
2,5,1,2,0,魚介類,4857,1.2,4998,1.3,4632,1.1,3481,1.3,2151,0.6,7429,2,4516,1.1
2,6,1,2,1,生鮮魚介,2890,0.7,3055,0.8,2704,0.6,1995,0.7,1131,0.3,4671,1.2,2655,0.6
2,6,1,2,2,塩干魚介,910,0.2,891,0.2,884,0.2,607,0.2,252,0.1,1439,0.4,796,0.2
2,6,1,2,3,魚肉練製品,380,0.1,372,0.1,381,0.1,395,0.1,547,0.2,385,0.1,396,0.1
2,6,1,2,4,他の魚介加工品,677,0.2,680,0.2,664,0.2,484,0.2,221,0.1,934,0.2,669,0.2
2,5,1,3,0,肉類,7829,1.9,5874,1.5,8720,2,4731,1.8,4207,1.2,8934,2.4,8010,2
2,6,1,3,1,生鮮肉,6277,1.5,4709,1.2,6997,1.6,3702,1.4,2809,0.8,7168,1.9,6445,1.6
2,6,1,3,2,加工肉,1553,0.4,1165,0.3,1723,0.4,1029,0.4,1398,0.4,1766,0.5,1565,0.4
2,5,1,4,0,乳卵類,4219,1,3042,0.8,4754,1.1,1843,0.7,2148,0.6,5253,1.4,4447,1.1
2,6,1,4,1,牛乳,1355,0.3,1001,0.3,1580,0.4,551,0.2,768,0.2,1132,0.3,1334,0.3
2,6,1,4,2,乳製品,2044,0.5,1432,0.4,2259,0.5,859,0.3,883,0.2,3149,0.8,2229,0.5
2,6,1,4,3,卵,820,0.2,609,0.2,916,0.2,433,0.2,497,0.1,973,0.3,884,0.2
2,5,1,5,0,野菜・海藻,9123,2.2,8648,2.2,9292,2.2,7143,2.7,6579,1.8,10716,2.8,8779,2.1
2,6,1,5,1,生鮮野菜,6320,1.5,5960,1.5,6409,1.5,5154,1.9,5195,1.4,7648,2,6057,1.5
2,6,1,5,2,乾物・海藻,794,0.2,606,0.2,841,0.2,869,0.3,503,0.1,1001,0.3,786,0.2
2,6,1,5,3,大豆加工品,1022,0.3,952,0.2,1078,0.3,650,0.2,585,0.2,1015,0.3,1012,0.2
2,6,1,5,4,他の野菜・海藻加工品,988,0.2,1131,0.3,964,0.2,470,0.2,296,0.1,1052,0.3,924,0.2
2,5,1,6,0,果物,2835,0.7,2427,0.6,3035,0.7,1504,0.6,1120,0.3,3424,0.9,2873,0.7
2,6,1,6,1,生鮮果物,2518,0.6,2154,0.6,2693,0.6,1194,0.4,774,0.2,3170,0.8,2529,0.6
2,6,1,6,2,果物加工品,317,0.1,272,0.1,342,0.1,310,0.1,346,0.1,254,0.1,343,0.1
2,5,1,7,0,油脂・調味料,3447,0.8,2816,0.7,3713,0.9,2364,0.9,1387,0.4,4072,1.1,3518,0.9
2,6,1,7,1,油脂,302,0.1,262,0.1,313,0.1,252,0.1,171,0,391,0.1,294,0.1
