項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2778,-,2850,-,3482,-,889,-
0,0,0,0,0,調査世帯数,364,-,102,-,101,-,128,-,33,-
0,0,0,0,0,世帯人員,3.26,-,2,-,3,-,4,-,5.1,-
0,0,0,0,0,有業人員,1.71,-,1.49,-,1.75,-,1.86,-,1.63,-
0,0,0,0,0,世帯主平均年齢,51.2,-,56.8,-,49.9,-,49.1,-,45.6,-
1,0,0,0,0,受取,1218205,-,947474,-,1158371,-,1453592,-,1334041,-
1,1,0,0,0,実収入,563258,100,441523,100,538214,100,662458,100,635397,100
1,2,0,0,0,経常収入,551857,98,424911,96.2,528983,98.3,652198,98.5,628852,99
1,3,0,0,0,勤め先収入,532976,94.6,394528,89.4,509893,94.7,640473,96.7,618551,97.3
1,4,0,0,0,世帯主収入,444767,79,338453,76.7,407280,75.7,542036,81.8,516162,81.2
1,6,0,0,0,うち男,425973,75.6,310554,70.3,380107,70.6,538839,81.3,491598,77.4
1,5,0,0,0,定期収入,410940,73,318619,72.2,400073,74.3,473640,71.5,488672,76.9
1,5,0,0,0,臨時収入,5802,1,4824,1.1,4343,0.8,7062,1.1,8591,1.4
1,5,0,0,0,賞与,28026,5,15010,3.4,2864,0.5,61333,9.3,18899,3
1,4,0,0,0,世帯主の配偶者の収入,74987,13.3,51968,11.8,85242,15.8,79571,12,96085,15.1
1,6,0,0,0,うち女,73592,13.1,51968,11.8,85242,15.8,78256,11.8,85550,13.5
1,4,0,0,0,他の世帯員収入,13222,2.3,4106,0.9,17372,3.2,18866,2.8,6303,1
1,3,0,0,0,事業・内職収入,8344,1.5,14766,3.3,8568,1.6,4497,0.7,2625,0.4
1,4,0,0,0,家賃収入,4320,0.8,8109,1.8,2275,0.4,4074,0.6,-,-
1,4,0,0,0,他の事業収入,3505,0.6,6149,1.4,6293,1.2,1,0,30,0
1,4,0,0,0,内職収入,519,0.1,507,0.1,-,-,422,0.1,2595,0.4
1,3,0,0,0,他の経常収入,10537,1.9,15617,3.5,10522,2,7229,1.1,7676,1.2
1,4,0,0,0,財産収入,1869,0.3,3578,0.8,2523,0.5,431,0.1,62,0
1,4,0,0,0,社会保障給付,8528,1.5,12039,2.7,7506,1.4,6798,1,7614,1.2
1,5,0,0,0,公的年金給付,3965,0.7,9579,2.2,-,-,3744,0.6,-,-
1,5,0,0,0,他の社会保障給付,4563,0.8,2460,0.6,7506,1.4,3053,0.5,7614,1.2
1,4,0,0,0,仕送り金,141,0,-,-,493,0.1,-,-,-,-
1,2,0,0,0,特別収入,11401,2,16612,3.8,9231,1.7,10260,1.5,6545,1
1,3,0,0,0,受贈金,2125,0.4,186,0,1195,0.2,4656,0.7,1245,0.2
1,3,0,0,0,他の特別収入,9276,1.6,16426,3.7,8036,1.5,5603,0.8,5300,0.8
1,1,0,0,0,実収入以外の受取(繰入金を除く),522222,-,434870,-,543430,-,553332,-,605339,-
