区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,708,-,-,96,-,106,-,99,-,103,-,106,-,100,-,98,-
0,0,世帯人員,2.88,-,-,2.58,-,2.71,-,2.71,-,2.73,-,2.97,-,3.2,-,3.27,-
0,0,有業人員,1.32,-,-,1.18,-,1.26,-,1.23,-,1.16,-,1.45,-,1.49,-,1.48,-
0,0,世帯主平均年齢,60.4,-,-,65.2,-,64,-,63.3,-,59.9,-,57.9,-,54.8,-,57.9,-
0,0,消費支出,286703,100,1.2,96426,100,150725,100,195972,100,238265,100,288715,100,376667,100,656487,100
1,0,商品,151464,52.8,-1.5,72621,75.3,101844,67.6,118232,60.3,141436,59.4,155076,53.7,183470,48.7,286316,43.6
1,1,耐久財,13399,4.7,26.5,909,0.9,2610,1.7,2092,1.1,6757,2.8,9440,3.3,9141,2.4,62511,9.5
1,2,半耐久財,27107,9.5,2.5,4741,4.9,9902,6.6,15103,7.7,20906,8.8,23722,8.2,42825,11.4,72076,11
1,3,非耐久財,110958,38.7,-5,66971,69.5,89331,59.3,101037,51.6,113773,47.8,121913,42.2,131505,34.9,151730,23.1
1,0,サービス,135239,47.2,4.4,23805,24.7,48881,32.4,77740,39.7,96829,40.6,133639,46.3,193196,51.3,370171,56.4
2,0,食料,86348,30.1,-2.6,49093,50.9,63380,42.1,73098,37.3,85077,35.7,95669,33.1,104746,27.8,132881,20.2
2,3,非耐久財,66194,23.1,-4.2,43552,45.2,53973,35.8,58794,30,67126,28.2,72040,25,76992,20.4,90634,13.8
2,4,サービス,20154,7,3,5542,5.7,9407,6.2,14304,7.3,17951,7.5,23629,8.2,27754,7.4,42246,6.4
2,0,住居,20333,7.1,-3.6,3356,3.5,3354,2.2,11835,6,13303,5.6,17435,6,32871,8.7,59736,9.1
