区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,700,-,-,93,-,103,-,104,-,100,-,104,-,103,-,93,-
0,0,世帯人員,2.89,-,-,2.49,-,2.76,-,2.64,-,2.91,-,2.92,-,3.28,-,3.25,-
0,0,有業人員,1.3,-,-,1.12,-,1.18,-,1.26,-,1.24,-,1.3,-,1.42,-,1.55,-
0,0,世帯主平均年齢,61,-,-,67.3,-,61.7,-,64.6,-,60.7,-,61.3,-,56.2,-,55,-
0,0,消費支出,297274,100,-3.4,96891,100,162173,100,211718,100,248339,100,310943,100,399663,100,648186,100
1,0,商品,159302,53.6,-1.8,76359,78.8,107754,66.4,136577,64.5,147699,59.5,178900,57.5,209287,52.4,257163,39.7
1,1,耐久財,12041,4.1,-16.1,689,0.7,1574,1,4264,2,5715,2.3,17108,5.5,18872,4.7,35864,5.5
1,2,半耐久財,26402,8.9,-2.3,5489,5.7,9386,5.8,15736,7.4,22590,9.1,24133,7.8,40659,10.2,66523,10.3
1,3,非耐久財,120860,40.7,0,70181,72.4,96793,59.7,116577,55.1,119394,48.1,137659,44.3,149755,37.5,154776,23.9
1,0,サービス,137972,46.4,-5.3,20532,21.2,54419,33.6,75142,35.5,100641,40.5,132042,42.5,190377,47.6,391024,60.3
2,0,食料,91936,30.9,0.7,52350,54,71005,43.8,84660,40,85734,34.5,104075,33.5,113725,28.5,131303,20.3
2,3,非耐久財,71419,24,0,47005,48.5,58450,36,69980,33.1,69216,27.9,81807,26.3,85307,21.3,87721,13.5
2,4,サービス,20516,6.9,3.1,5345,5.5,12555,7.7,14680,6.9,16518,6.7,22268,7.2,28418,7.1,43583,6.7
2,0,住居,16540,5.6,-43.7,2028,2.1,9075,5.6,10355,4.9,12008,4.8,13720,4.4,29040,7.3,39283,6.1
2,1,耐久財,1092,0.4,-67.3,-,-,47,0,132,0.1,-,-,1867,0.6,2084,0.5,3489,0.5
2,2,半耐久財,298,0.1,32.4,111,0.1,105,0.1,305,0.1,99,0,216,0.1,170,0,1080,0.2
2,4,サービス,15149,5.1,-41.3,1916,2,8923,5.5,9917,4.7,11909,4.8,11637,3.7,26786,6.7,34714,5.4
2,0,光熱・水道（非耐久財）,26387,8.9,-1.4,12582,13,24109,14.9,27891,13.2,27155,10.9,28024,9,34423,8.6,30269,4.7
2,0,家具・家事用品,10963,3.7,-2.8,3598,3.7,4990,3.1,5875,2.8,9841,4,12985,4.2,18545,4.6,20782,3.2
2,1,耐久財,4359,1.5,0.4,347,0.4,710,0.4,1059,0.5,4358,1.8,5690,1.8,8946,2.2,9347,1.4
2,2,半耐久財,3443,1.2,11.1,1246,1.3,2205,1.4,2195,1,2519,1,3333,1.1,5639,1.4,6919,1.1
2,3,非耐久財,2682,0.9,1,1952,2,1995,1.2,2080,1,2713,1.1,3409,1.1,3482,0.9,3128,0.5
2,4,サービス,479,0.2,-59.4,53,0.1,81,0,541,0.3,252,0.1,553,0.2,479,0.1,1387,0.2
2,0,被服及び履物,15832,5.3,4.5,2884,3,4620,2.8,8290,3.9,13191,5.3,13332,4.3,24701,6.2,43634,6.7
2,2,半耐久財,14488,4.9,3.5,2838,2.9,4478,2.8,7710,3.6,12594,5.1,12580,4,19831,5,41259,6.4
2,4,サービス,1344,0.5,16.9,46,0,142,0.1,580,0.3,597,0.2,753,0.2,4870,1.2,2375,0.4
2,0,保健医療,17068,5.7,-10.7,3886,4,8315,5.1,14148,6.7,14280,5.8,25219,8.1,19348,4.8,34081,5.3
2,1,耐久財,1550,0.5,106.7,-,-,120,0.1,2047,1,197,0.1,1169,0.4,3647,0.9,3617,0.6
2,2,半耐久財,639,0.2,0.6,56,0.1,98,0.1,966,0.5,165,0.1,144,0,368,0.1,2666,0.4
2,3,非耐久財,5255,1.8,-8.1,1821,1.9,3619,2.2,5357,2.5,6012,2.4,6822,2.2,6133,1.5,6975,1.1
2,4,サービス,9624,3.2,-19.8,2010,2.1,4479,2.8,5778,2.7,7906,3.2,17085,5.5,9200,2.3,20823,3.2
2,0,交通・通信,32890,11.1,4.3,5136,5.3,12637,7.8,18254,8.6,26580,10.7,36257,11.7,50120,12.5,80829,12.5
2,1,耐久財,1313,0.4,-55.4,190,0.2,44,0,354,0.2,494,0.2,3586,1.2,1037,0.3,3472,0.5
2,2,半耐久財,1017,0.3,19.5,124,0.1,302,0.2,715,0.3,110,0,1834,0.6,2600,0.7,1396,0.2
2,3,非耐久財,1902,0.6,-6.4,485,0.5,1501,0.9,1174,0.6,1622,0.7,2473,0.8,2634,0.7,3402,0.5
2,4,サービス,28658,9.6,11.4,4337,4.5,10790,6.7,16011,7.6,24354,9.8,28365,9.1,43849,11,72560,11.2
2,0,教育,21360,7.2,9.6,36,0,1841,1.1,1032,0.5,5167,2.1,5605,1.8,13785,3.4,121940,18.8
2,3,非耐久財,938,0.3,59,36,0,72,0,89,0,318,0.1,318,0.1,1499,0.4,4222,0.7
2,4,サービス,20423,6.9,8.1,-,-,1769,1.1,943,0.4,4849,2,5287,1.7,12287,3.1,117718,18.2
2,0,教養娯楽,39237,13.2,3.7,7946,8.2,15157,9.3,20864,9.9,31769,12.8,42684,13.7,63392,15.9,92360,14.2
2,1,耐久財,2782,0.9,13.2,26,0,498,0.3,123,0.1,415,0.2,3429,1.1,2880,0.7,12071,1.9
2,2,半耐久財,4008,1.3,-26.2,791,0.8,1819,1.1,2031,1,4233,1.7,3626,1.2,7943,2,7562,1.2
2,3,非耐久財,6803,2.3,8.4,4085,4.2,4364,2.7,5779,2.7,7330,3,8494,2.7,8413,2.1,9124,1.4
2,4,サービス,25645,8.6,8.3,3044,3.1,8476,5.2,12931,6.1,19792,8,27136,8.7,44157,11,63604,9.8
2,0,諸雑費,25062,8.4,-3.5,6445,6.7,10424,6.4,20349,9.6,22615,9.1,29041,9.3,32585,8.2,53706,8.3
2,1,耐久財,944,0.3,84,125,0.1,156,0.1,548,0.3,253,0.1,1367,0.4,279,0.1,3869,0.6
2,2,半耐久財,2509,0.8,-10.1,323,0.3,379,0.2,1814,0.9,2869,1.2,2401,0.8,4109,1,5640,0.9
2,3,非耐久財,5475,1.8,1.8,2216,2.3,2685,1.7,4228,2,5028,2,6313,2,7864,2,9935,1.5
2,4,サービス,16135,5.4,-6.6,3780,3.9,7204,4.4,13760,6.5,14464,5.8,18960,6.1,20332,5.1,34261,5.3
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成31年 3月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目階層（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
