項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,708,-,-,96,-,106,-,99,-,103,-,106,-,100,-,98,-
0,0,0,0,0,世帯人員,2.88,-,-,2.58,-,2.71,-,2.71,-,2.73,-,2.97,-,3.2,-,3.27,-
0,0,0,0,0,有業人員,1.32,-,-,1.18,-,1.26,-,1.23,-,1.16,-,1.45,-,1.49,-,1.48,-
0,0,0,0,0,世帯主平均年齢,60.4,-,-,65.2,-,64,-,63.3,-,59.9,-,57.9,-,54.8,-,57.9,-
2,2,0,0,0,生計支出,318260,-,0.8,101899,-,162281,-,217449,-,268848,-,324269,-,419456,-,729556,-
2,3,0,0,0,消費支出,318260,100,1.7,101899,100,162281,100,217449,100,268848,100,324269,100,419456,100,729556,100
2,4,1,0,0,食料,81139,25.5,-1.8,47929,47,60287,37.1,69553,32,81561,30.3,88570,27.3,98601,23.5,121055,16.6
2,5,1,1,0,穀類,6073,1.9,-1.9,4421,4.3,5345,3.3,5645,2.6,5418,2,6722,2.1,7335,1.7,7594,1
2,6,1,1,1,米類,1607,0.5,1.1,1391,1.4,1492,0.9,1810,0.8,1247,0.5,1831,0.6,1639,0.4,1830,0.3
2,6,1,1,2,パン,2769,0.9,-3.6,1795,1.8,2341,1.4,2303,1.1,2410,0.9,2862,0.9,3943,0.9,3711,0.5
2,6,1,1,3,麺類,1254,0.4,-0.3,937,0.9,1155,0.7,1053,0.5,1355,0.5,1472,0.5,1322,0.3,1483,0.2
2,6,1,1,4,他の穀類,443,0.1,-6.3,297,0.3,357,0.2,479,0.2,406,0.2,556,0.2,431,0.1,570,0.1
2,5,1,2,0,魚介類,6059,1.9,0.3,4154,4.1,5380,3.3,5858,2.7,6303,2.3,6408,2,6368,1.5,7930,1.1
2,6,1,2,1,生鮮魚介,3706,1.2,3.8,2492,2.4,3429,2.1,3211,1.5,3820,1.4,4112,1.3,3831,0.9,5038,0.7
2,6,1,2,2,塩干魚介,1000,0.3,-7.7,746,0.7,880,0.5,1205,0.6,983,0.4,987,0.3,1029,0.2,1168,0.2
2,6,1,2,3,魚肉練製品,537,0.2,-8.2,480,0.5,455,0.3,529,0.2,580,0.2,522,0.2,652,0.2,540,0.1
2,6,1,2,4,他の魚介加工品,816,0.3,2,436,0.4,616,0.4,914,0.4,920,0.3,786,0.2,855,0.2,1184,0.2
2,5,1,3,0,肉類,7634,2.4,-3.8,5122,5,6286,3.9,6378,2.9,7781,2.9,8423,2.6,9047,2.2,10373,1.4
2,6,1,3,1,生鮮肉,6370,2,-3.2,4325,4.2,5178,3.2,5100,2.3,6462,2.4,6969,2.1,7626,1.8,8905,1.2
2,6,1,3,2,加工肉,1264,0.4,-6.4,797,0.8,1108,0.7,1278,0.6,1320,0.5,1455,0.4,1421,0.3,1467,0.2
2,5,1,4,0,乳卵類,3943,1.2,-6.6,2343,2.3,3080,1.9,3405,1.6,4010,1.5,4274,1.3,4840,1.2,5633,0.8
2,6,1,4,1,牛乳,1135,0.4,-18,797,0.8,922,0.6,878,0.4,961,0.4,1194,0.4,1446,0.3,1739,0.2
2,6,1,4,2,乳製品,2094,0.7,1.9,1090,1.1,1518,0.9,1817,0.8,2365,0.9,2227,0.7,2563,0.6,3071,0.4
2,6,1,4,3,卵,715,0.2,-8.5,456,0.4,641,0.4,710,0.3,684,0.3,853,0.3,831,0.2,824,0.1
2,5,1,5,0,野菜・海藻,9182,2.9,-13.2,7093,7,7798,4.8,8216,3.8,9326,3.5,9925,3.1,10187,2.4,11704,1.6
2,6,1,5,1,生鮮野菜,6226,2,-17.3,4885,4.8,5148,3.2,5377,2.5,6447,2.4,6602,2,7136,1.7,7969,1.1
2,6,1,5,2,乾物・海藻,709,0.2,6.6,531,0.5,611,0.4,635,0.3,775,0.3,781,0.2,758,0.2,869,0.1
2,6,1,5,3,大豆加工品,1078,0.3,-4.5,815,0.8,1051,0.6,1032,0.5,1034,0.4,1097,0.3,1246,0.3,1267,0.2
2,6,1,5,4,他の野菜・海藻加工品,1169,0.4,-7.5,862,0.8,987,0.6,1171,0.5,1071,0.4,1445,0.4,1047,0.2,1598,0.2
2,5,1,6,0,果物,3437,1.1,2.8,2552,2.5,3009,1.9,3197,1.5,3721,1.4,3819,1.2,3218,0.8,4539,0.6
2,6,1,6,1,生鮮果物,3085,1,3.2,2318,2.3,2683,1.7,2851,1.3,3397,1.3,3462,1.1,2822,0.7,4058,0.6
2,6,1,6,2,果物加工品,352,0.1,-0.3,233,0.2,327,0.2,346,0.2,324,0.1,357,0.1,397,0.1,481,0.1
2,5,1,7,0,油脂・調味料,3570,1.1,0.6,2631,2.6,2791,1.7,3182,1.5,3714,1.4,3889,1.2,4303,1,4472,0.6
2,6,1,7,1,油脂,332,0.1,1.8,258,0.3,227,0.1,239,0.1,328,0.1,300,0.1,522,0.1,444,0.1
2,6,1,7,2,調味料,3239,1,0.5,2373,2.3,2564,1.6,2942,1.4,3386,1.3,3589,1.1,3782,0.9,4027,0.6
2,5,1,8,0,菓子類,5863,1.8,-2.1,2891,2.8,4732,2.9,5115,2.4,5708,2.1,6651,2.1,7440,1.8,8474,1.2
2,5,1,9,0,調理食品,11056,3.5,-1.5,7937,7.8,8132,5,9688,4.5,11697,4.4,11642,3.6,12879,3.1,15377,2.1
2,6,1,9,1,主食的調理食品,4739,1.5,-1.1,3287,3.2,3285,2,4426,2,4767,1.8,5693,1.8,5548,1.3,6141,0.8
2,6,1,9,2,他の調理食品,6317,2,-1.8,4650,4.6,4847,3,5262,2.4,6930,2.6,5948,1.8,7331,1.7,9236,1.3
2,5,1,10,0,飲料,4306,1.4,-2.2,2384,2.3,3317,2,3862,1.8,5018,1.9,4423,1.4,4914,1.2,6217,0.9
2,6,1,10,1,茶類,1153,0.4,9.9,547,0.5,861,0.5,1077,0.5,1441,0.5,1049,0.3,1234,0.3,1859,0.3
2,6,1,10,2,コーヒー・ココア,915,0.3,-16.8,502,0.5,705,0.4,774,0.4,1464,0.5,894,0.3,1028,0.2,1045,0.1
2,6,1,10,3,他の飲料,2238,0.7,-0.7,1335,1.3,1750,1.1,2010,0.9,2113,0.8,2480,0.8,2652,0.6,3314,0.5
2,5,1,11,0,酒類,2547,0.8,-17.7,1304,1.3,2394,1.5,2205,1,2482,0.9,3003,0.9,2833,0.7,3600,0.5
2,5,1,12,0,外食,17468,5.5,8.8,5097,5,8023,4.9,12804,5.9,16380,6.1,19391,6,25237,6,35143,4.8
2,6,1,12,1,一般外食,16588,5.2,9.1,4883,4.8,7794,4.8,11897,5.5,15348,5.7,18415,5.7,23499,5.6,34088,4.7
2,6,1,12,2,学校給食,880,0.3,4.1,214,0.2,229,0.1,907,0.4,1032,0.4,976,0.3,1738,0.4,1055,0.1
2,4,2,0,0,住居,20333,6.4,-2.5,3356,3.3,3354,2.1,11835,5.4,13303,4.9,17435,5.4,32871,7.8,59736,8.2
2,5,2,1,0,家賃地代,13025,4.1,-15.1,3207,3.1,2579,1.6,11304,5.2,11214,4.2,15730,4.9,26676,6.4,20256,2.8
2,5,2,2,0,設備修繕・維持,7309,2.3,32.7,148,0.1,775,0.5,531,0.2,2089,0.8,1706,0.5,6195,1.5,39480,5.4
2,6,2,2,1,設備材料,2454,0.8,3.1,28,0,152,0.1,165,0.1,96,0,473,0.1,2084,0.5,14089,1.9
