項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4619,-,2481,-,2318,-,583,-
0,0,0,0,0,調査世帯数,700,-,324,-,173,-,160,-,43,-
0,0,0,0,0,世帯人員,2.89,-,2,-,3,-,4,-,5.1,-
0,0,0,0,0,有業人員,1.3,-,0.78,-,1.6,-,1.9,-,1.72,-
0,0,0,0,0,世帯主平均年齢,61,-,68.5,-,57.9,-,52.3,-,49.4,-
2,2,0,0,0,生計支出,324348,-,271655,-,334104,-,399049,-,403296,-
2,3,0,0,0,消費支出,322271,100,267159,100,334104,100,399049,100,403296,100
2,4,1,0,0,食料,86969,27,77884,29.2,89706,26.8,95016,23.8,115298,28.6
2,5,1,1,0,穀類,7058,2.2,5959,2.2,7337,2.2,8538,2.1,8685,2.2
2,6,1,1,1,米類,2000,0.6,1695,0.6,2065,0.6,2432,0.6,2425,0.6
2,6,1,1,2,パン,3199,1,2797,1,3295,1,3746,0.9,3799,0.9
2,6,1,1,3,麺類,1419,0.4,1171,0.4,1401,0.4,1798,0.5,1956,0.5
2,6,1,1,4,他の穀類,440,0.1,297,0.1,577,0.2,562,0.1,505,0.1
2,5,1,2,0,魚介類,6277,1.9,6558,2.5,6059,1.8,5562,1.4,7812,1.9
2,6,1,2,1,生鮮魚介,3861,1.2,3981,1.5,3772,1.1,3348,0.8,5333,1.3
2,6,1,2,2,塩干魚介,1047,0.3,1093,0.4,969,0.3,989,0.2,1254,0.3
2,6,1,2,3,魚肉練製品,519,0.2,577,0.2,538,0.2,411,0.1,405,0.1
2,6,1,2,4,他の魚介加工品,849,0.3,908,0.3,781,0.2,813,0.2,819,0.2
2,5,1,3,0,肉類,7759,2.4,6339,2.4,7595,2.3,9350,2.3,13385,3.3
2,6,1,3,1,生鮮肉,6252,1.9,5015,1.9,6073,1.8,7700,1.9,11050,2.7
2,6,1,3,2,加工肉,1508,0.5,1324,0.5,1522,0.5,1650,0.4,2336,0.6
2,5,1,4,0,乳卵類,4068,1.3,3532,1.3,4776,1.4,4311,1.1,4343,1.1
2,6,1,4,1,牛乳,1213,0.4,1035,0.4,1314,0.4,1444,0.4,1274,0.3
2,6,1,4,2,乳製品,2075,0.6,1798,0.7,2653,0.8,1979,0.5,2193,0.5
2,6,1,4,3,卵,780,0.2,699,0.3,809,0.2,887,0.2,877,0.2
2,5,1,5,0,野菜・海藻,9831,3.1,9730,3.6,10134,3,9654,2.4,10044,2.5
2,6,1,5,1,生鮮野菜,6691,2.1,6511,2.4,6970,2.1,6687,1.7,6941,1.7
2,6,1,5,2,乾物・海藻,847,0.3,837,0.3,840,0.3,869,0.2,858,0.2
2,6,1,5,3,大豆加工品,1146,0.4,1125,0.4,1192,0.4,1157,0.3,1074,0.3
2,6,1,5,4,他の野菜・海藻加工品,1147,0.4,1256,0.5,1132,0.3,941,0.2,1171,0.3
2,5,1,6,0,果物,3413,1.1,3534,1.3,3575,1.1,3101,0.8,3002,0.7
2,6,1,6,1,生鮮果物,3004,0.9,3126,1.2,3124,0.9,2750,0.7,2545,0.6
2,6,1,6,2,果物加工品,408,0.1,408,0.2,451,0.1,351,0.1,457,0.1
2,5,1,7,0,油脂・調味料,3748,1.2,3319,1.2,3874,1.2,4237,1.1,4672,1.2
2,6,1,7,1,油脂,446,0.1,499,0.2,435,0.1,328,0.1,537,0.1
2,6,1,7,2,調味料,3303,1,2820,1.1,3438,1,3909,1,4135,1
2,5,1,8,0,菓子類,7007,2.2,5760,2.2,7305,2.2,8367,2.1,10206,2.5
2,5,1,9,0,調理食品,11470,3.6,10593,4,11283,3.4,11930,3,17378,4.3
2,6,1,9,1,主食的調理食品,5089,1.6,4683,1.8,5229,1.6,5268,1.3,7001,1.7
2,6,1,9,2,他の調理食品,6380,2,5910,2.2,6054,1.8,6662,1.7,10378,2.6
2,5,1,10,0,飲料,4502,1.4,3823,1.4,5098,1.5,4891,1.2,5795,1.4
2,6,1,10,1,茶類,1073,0.3,972,0.4,1279,0.4,1075,0.3,986,0.2
2,6,1,10,2,コーヒー・ココア,952,0.3,880,0.3,1148,0.3,790,0.2,1333,0.3
2,6,1,10,3,他の飲料,2477,0.8,1971,0.7,2671,0.8,3026,0.8,3476,0.9
2,5,1,11,0,酒類,3484,1.1,3621,1.4,3267,1,3346,0.8,3867,1
2,5,1,12,0,外食,18354,5.7,15116,5.7,19405,5.8,21730,5.4,26108,6.5
2,6,1,12,1,一般外食,18002,5.6,15081,5.6,19071,5.7,20844,5.2,25295,6.3
2,6,1,12,2,学校給食,352,0.1,35,0,334,0.1,885,0.2,813,0.2
2,4,2,0,0,住居,16540,5.1,16376,6.1,15768,4.7,18949,4.7,11542,2.9
2,5,2,1,0,家賃地代,13449,4.2,12508,4.7,13651,4.1,16544,4.1,7742,1.9
2,5,2,2,0,設備修繕・維持,3091,1,3868,1.4,2117,0.6,2405,0.6,3800,0.9
2,6,2,2,1,設備材料,1391,0.4,1889,0.7,495,0.1,1686,0.4,87,0
2,6,2,2,2,工事その他のサービス,1700,0.5,1979,0.7,1623,0.5,720,0.2,3714,0.9
2,4,3,0,0,光熱・水道,26387,8.2,22724,8.5,27793,8.3,29770,7.5,35968,8.9
2,5,3,1,0,電気代,12650,3.9,11241,4.2,13731,4.1,13574,3.4,15544,3.9
