項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,702,-,-,93,-,98,-,103,-,105,-,104,-,100,-,99,-
0,0,世帯人員,2.87,-,-,2.45,-,2.65,-,2.87,-,2.7,-,3.1,-,3.05,-,3.27,-
0,0,有業人員,1.27,-,-,0.89,-,1.22,-,1.36,-,1.24,-,1.31,-,1.5,-,1.38,-
0,0,世帯主平均年齢,61.1,-,-,67.3,-,64.5,-,58.3,-,63.1,-,59.1,-,58.6,-,57.1,-
0,0,消費支出,291415,-,1.7,93603,-,152250,-,196158,-,240379,-,297185,-,387524,-,668323,-
0,0,公共的料金,87330,30,7.5,29891,31.9,50471,33.2,66419,33.9,81630,34,86813,29.2,113906,29.4,180971,27.1
1,0,公共料金等,62911,21.6,6.6,25386,27.1,41913,27.5,53160,27.1,63238,26.3,68637,23.1,79833,20.6,107567,16.1
1,1,米,1915,0.7,4.9,1592,1.7,1584,1,2036,1,1937,0.8,2434,0.8,2130,0.5,1692,0.3
1,1,食塩,38,0,65.2,15,0,47,0,24,0,70,0,25,0,38,0,47,0
1,1,学校給食,784,0.3,-23.1,245,0.3,370,0.2,997,0.5,766,0.3,1121,0.4,1136,0.3,850,0.1
1,1,公営家賃,2822,1,...,1238,1.3,1905,1.3,1909,1,4548,1.9,2338,0.8,2769,0.7,5013,0.8
1,1,電気代,12854,4.4,-4.4,7086,7.6,11855,7.8,12883,6.6,13408,5.6,13672,4.6,13987,3.6,16991,2.5
1,1,都市ガス,8457,2.9,-0.9,4698,5,7002,4.6,8125,4.1,9656,4,8946,3,9584,2.5,11136,1.7
1,1,上下水道料,5507,1.9,-2.8,2670,2.9,4169,2.7,5343,2.7,6111,2.5,5493,1.8,7739,2,7000,1
1,1,医科診療代,3039,1,-14.9,1268,1.4,2040,1.3,3415,1.7,3261,1.4,3465,1.2,4216,1.1,3585,0.5
1,1,歯科診療代,1014,0.3,-68.5,298,0.3,546,0.4,683,0.3,1038,0.4,1710,0.6,1453,0.4,1365,0.2
