項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,365,-,-,54,-,51,-,52,-,51,-,55,-,52,-,50,-
0,0,0,0,0,世帯人員,3.35,-,-,3.03,-,2.92,-,3.49,-,3.45,-,3.54,-,3.41,-,3.6,-
0,0,0,0,0,有業人員,1.69,-,-,1.52,-,1.36,-,1.57,-,1.59,-,1.93,-,1.89,-,1.94,-
0,0,0,0,0,世帯主平均年齢,49.9,-,-,57.6,-,51.6,-,45.6,-,50,-,46,-,49.6,-,49.1,-
1,0,0,0,0,受取,1181933,-,8.8,615853,-,899258,-,908546,-,1091460,-,1224839,-,1497957,-,2016347,-
1,1,0,0,0,実収入,613614,100,6.6,216739,100,440510,100,450670,100,540066,100,664937,100,813006,100,1157240,100
1,2,0,0,0,経常収入,600595,97.9,5.4,216063,99.7,434712,98.7,442586,98.2,525551,97.3,656442,98.7,800952,98.5,1116384,96.5
1,3,0,0,0,勤め先収入,545626,88.9,3,90541,41.8,296815,67.4,417554,92.7,516305,95.6,617225,92.8,762597,93.8,1106243,95.6
1,4,0,0,0,世帯主収入,452211,73.7,3.3,89219,41.2,285142,64.7,391210,86.8,441749,81.8,458815,69,622886,76.6,866520,74.9
1,6,0,0,0,うち男,427789,69.7,2,75060,34.6,234568,53.2,370322,82.2,427970,79.2,443787,66.7,593097,73,840195,72.6
1,5,0,0,0,定期収入,439580,71.6,5.2,87851,40.5,283702,64.4,388193,86.1,434119,80.4,450377,67.7,601563,74,822067,71
1,5,0,0,0,臨時収入,4620,0.8,38.6,1367,0.6,656,0.1,3016,0.7,5233,1,8439,1.3,6993,0.9,6640,0.6
1,5,0,0,0,賞与,8011,1.3,-51.3,-,-,785,0.2,-,-,2397,0.4,-,-,14330,1.8,37814,3.3
1,4,0,0,0,世帯主の配偶者の収入,81572,13.3,1.7,-,-,10807,2.5,25020,5.6,68203,12.6,133156,20,123241,15.2,208586,18
1,6,0,0,0,うち女,79872,13,-0.5,-,-,10807,2.5,25020,5.6,68203,12.6,133156,20,123241,15.2,196884,17
1,4,0,0,0,他の世帯員収入,11842,1.9,1.9,1323,0.6,866,0.2,1324,0.3,6353,1.2,25253,3.8,16470,2,31137,2.7
1,3,0,0,0,事業・内職収入,5588,0.9,-36.1,11433,5.3,289,0.1,4582,1,3397,0.6,-,-,13562,1.7,5771,0.5
1,4,0,0,0,家賃収入,2068,0.3,-63.9,2116,1,-,-,4316,1,-,-,-,-,3529,0.4,4466,0.4
1,4,0,0,0,他の事業収入,2745,0.4,16.3,9317,4.3,-,-,-,-,-,-,-,-,9905,1.2,-,-
1,4,0,0,0,内職収入,775,0.1,18.1,-,-,289,0.1,266,0.1,3397,0.6,-,-,128,0,1305,0.1
1,3,0,0,0,他の経常収入,49381,8,56.2,114088,52.6,137608,31.2,20451,4.5,5849,1.1,39217,5.9,24793,3,4370,0.4
1,4,0,0,0,財産収入,106,0,-27.9,397,0.2,115,0,0,0,1,0,-,-,233,0,0,0
1,4,0,0,0,社会保障給付,49275,8,57.3,113692,52.5,137493,31.2,20450,4.5,5848,1.1,39217,5.9,24561,3,4369,0.4
1,5,0,0,0,公的年金給付,44396,7.2,56.2,107373,49.5,130907,29.7,16973,3.8,905,0.2,34708,5.2,16196,2,4369,0.4
1,5,0,0,0,他の社会保障給付,4878,0.8,67.3,6319,2.9,6585,1.5,3477,0.8,4943,0.9,4509,0.7,8365,1,-,-
1,4,0,0,0,仕送り金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,特別収入,13019,2.1,124.1,676,0.3,5798,1.3,8084,1.8,14515,2.7,8495,1.3,12054,1.5,40855,3.5
1,3,0,0,0,受贈金,7716,1.3,145.6,399,0.2,133,0,2383,0.5,7979,1.5,2596,0.4,6543,0.8,33392,2.9
1,3,0,0,0,他の特別収入,5303,0.9,98.8,277,0.1,5665,1.3,5701,1.3,6536,1.2,5899,0.9,5511,0.7,7464,0.6
1,1,0,0,0,実収入以外の受取(繰入金を除く),484265,-,11.3,326490,-,392135,-,395634,-,481070,-,480564,-,608312,-,699943,-
1,2,0,0,0,預貯金引出,349209,-,0.9,250610,-,289499,-,293699,-,344670,-,364018,-,457251,-,442057,-
1,2,0,0,0,保険金,10340,-,308.9,2601,-,15130,-,978,-,-,-,727,-,6936,-,45149,-
1,3,0,0,0,個人・企業年金保険金,3778,-,49.4,2601,-,15130,-,978,-,-,-,727,-,6936,-,-,-
1,3,0,0,0,他の保険金,6562,-,...,-,-,-,-,-,-,-,-,-,-,-,-,45149,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,291,-,708.3,-,-,666,-,1377,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,522,-,-32.1,-,-,162,-,71,-,1735,-,297,-,1375,-,-,-
1,2,0,0,0,一括払購入借入金,123822,-,45.2,73279,-,86637,-,99351,-,134491,-,115486,-,142697,-,212633,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
