項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2001,-,6726,-,542,-,187,-,731,-,4553,-
0,0,0,0,0,調査世帯数,364,-,69,-,249,-,18,-,6,-,28,-,169,-
0,0,0,0,0,世帯人員,3.31,-,2,-,3.75,-,2.62,-,3,-,3.36,-,3.46,-
0,0,0,0,0,有業人員,1.68,-,1.44,-,1.75,-,1.62,-,1,-,1.69,-,2.21,-
0,0,0,0,0,世帯主平均年齢,49.8,-,56.7,-,47,-,54,-,43.4,-,53.4,-,48.9,-
1,0,0,0,0,受取,1831730,-,1698488,-,2009241,-,655280,-,645914,-,1435464,-,2021957,-
1,1,0,0,0,実収入,1189450,100,1013315,100,1333368,100,317714,100,347222,100,993715,100,1346515,100
1,2,0,0,0,経常収入,1169622,98.3,994823,98.2,1309912,98.2,316529,99.6,346632,99.8,989788,99.6,1331084,98.9
1,3,0,0,0,勤め先収入,1116842,93.9,885578,87.4,1278239,95.9,294242,92.6,346632,99.8,874804,88,1298423,96.4
1,4,0,0,0,世帯主収入,956069,80.4,709769,70,1107826,83.1,285937,90,346632,99.8,730860,73.5,963930,71.6
1,6,0,0,0,うち男,914691,76.9,667897,65.9,1098956,82.4,9142,2.9,-,-,566298,57,952855,70.8
1,5,0,0,0,定期収入,435203,36.6,355232,35.1,482491,36.2,222997,70.2,255948,73.7,376359,37.9,428260,31.8
