項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8731,-,2857,-,2040,-,7143,-,6691,-,1269,-
0,0,0,0,0,調査世帯数,243,-,-,218,-,65,-,50,-,178,-,168,-,25,-
0,0,0,0,0,世帯人員,2.32,-,-,2.35,-,2.22,-,2.28,-,2.36,-,2.37,-,2.09,-
0,0,0,0,0,有業人員,0.41,-,-,0.43,-,0.32,-,0.36,-,0.45,-,0.45,-,0.29,-
0,0,0,0,0,世帯主平均年齢,74.9,-,-,75.2,-,74.6,-,75.9,-,75,-,74.9,-,72.8,-
1,0,0,0,0,受取,446352,-,2.3,473593,-,262900,-,285514,-,519710,-,530937,-,258860,-
1,1,0,0,0,実収入,53810,100,21.9,57180,100,28014,100,26871,100,64125,100,66421,100,30613,100
1,2,0,0,0,経常収入,41810,77.7,21,43822,76.6,17803,63.6,14220,52.9,51410,80.2,52847,79.6,27964,91.3
1,3,0,0,0,勤め先収入,21761,40.4,1.4,23209,40.6,5348,19.1,4729,17.6,28324,44.2,28843,43.4,11792,38.5
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,7864,14.6,27.1,8102,14.2,1496,5.3,2094,7.8,10411,16.2,9934,15,6227,20.3
1,6,0,0,0,うち女,7864,14.6,46.8,8102,14.2,1496,5.3,2094,7.8,10411,16.2,9934,15,6227,20.3
1,4,0,0,0,他の世帯員収入,13896,25.8,-9,15107,26.4,3852,13.8,2635,9.8,17913,27.9,18909,28.5,5565,18.2
1,3,0,0,0,事業・内職収入,5287,9.8,36.7,6055,10.6,1003,3.6,1404,5.2,7000,10.9,7474,11.3,-,-
1,4,0,0,0,家賃収入,2903,5.4,509.9,3325,5.8,1003,3.6,1404,5.2,3663,5.7,3910,5.9,-,-
1,4,0,0,0,他の事業収入,921,1.7,-44.7,1055,1.8,-,-,-,-,1290,2,1377,2.1,-,-
1,4,0,0,0,内職収入,1463,2.7,-15.3,1675,2.9,-,-,-,-,2048,3.2,2186,3.3,-,-
1,3,0,0,0,他の経常収入,14762,27.4,59.8,14557,25.5,11453,40.9,8086,30.1,16086,25.1,16530,24.9,16172,52.8
1,4,0,0,0,財産収入,2578,4.8,-20.5,2953,5.2,2221,7.9,3109,11.6,2721,4.2,2905,4.4,-,-
1,4,0,0,0,社会保障給付,11612,21.6,169.7,11442,20,8931,31.9,4556,17,12684,19.8,13541,20.4,12784,41.8
1,5,0,0,0,公的年金給付,4751,8.8,76.7,5441,9.5,3254,11.6,4556,17,5350,8.3,5711,8.6,-,-
1,5,0,0,0,他の社会保障給付,6861,12.8,324,6000,10.5,5678,20.3,-,-,7334,11.4,7830,11.8,12784,41.8
1,4,0,0,0,仕送り金,572,1.1,-66.1,163,0.3,301,1.1,421,1.6,680,1.1,84,0.1,3388,11.1
1,2,0,0,0,特別収入,11999,22.3,25.1,13358,23.4,10210,36.4,12651,47.1,12715,19.8,13574,20.4,2649,8.7
1,3,0,0,0,受贈金,2363,4.4,512.2,2707,4.7,6894,24.6,9653,35.9,552,0.9,589,0.9,-,-
1,3,0,0,0,他の特別収入,9636,17.9,4.6,10651,18.6,3316,11.8,2997,11.2,12163,19,12985,19.5,2649,8.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),318330,-,2.8,340186,-,173846,-,194668,-,376106,-,384553,-,167905,-
1,2,0,0,0,預貯金引出,248659,-,-0.7,263183,-,147053,-,161005,-,289288,-,294336,-,148694,-
1,2,0,0,0,保険金,18449,-,58,20408,-,4561,-,3298,-,24002,-,25624,-,4965,-
1,3,0,0,0,個人・企業年金保険金,17117,-,46.6,18882,-,4561,-,3298,-,22138,-,23634,-,4965,-
1,3,0,0,0,他の保険金,1332,-,...,1525,-,-,-,-,-,1864,-,1990,-,-,-
