項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7984,-,1127,-,709,-,180,-
0,0,0,0,0,調査世帯数,706,-,572,-,77,-,45,-,12,-
0,0,0,0,0,世帯人員,2.95,-,2.95,-,3.04,-,2.61,-,3.31,-
0,0,0,0,0,有業人員,1.31,-,1.32,-,1.6,-,0.79,-,1.26,-
0,0,0,0,0,世帯主平均年齢,61,-,62.9,-,46.1,-,66.8,-,44.6,-
2,2,0,0,0,生計支出,340536,-,343237,-,360343,-,262933,-,402513,-
2,3,0,0,0,消費支出,340536,100,343237,100,360343,100,262933,100,402513,100
2,4,1,0,0,食料,89515,26.3,91851,26.8,84245,23.4,71975,27.4,87995,21.9
2,5,1,1,0,穀類,6800,2,6906,2,6407,1.8,6617,2.5,5240,1.3
2,6,1,1,1,米類,1832,0.5,1808,0.5,1813,0.5,2251,0.9,1373,0.3
2,6,1,1,2,パン,3154,0.9,3260,0.9,3009,0.8,2504,1,1947,0.5
2,6,1,1,3,麺類,1417,0.4,1431,0.4,1268,0.4,1547,0.6,1241,0.3
2,6,1,1,4,他の穀類,396,0.1,408,0.1,317,0.1,314,0.1,679,0.2
2,5,1,2,0,魚介類,5513,1.6,5808,1.7,3814,1.1,5394,2.1,3565,0.9
2,6,1,2,1,生鮮魚介,3233,0.9,3432,1,2135,0.6,3074,1.2,1951,0.5
2,6,1,2,2,塩干魚介,1011,0.3,1056,0.3,644,0.2,1075,0.4,1061,0.3
2,6,1,2,3,魚肉練製品,473,0.1,479,0.1,416,0.1,594,0.2,112,0
2,6,1,2,4,他の魚介加工品,796,0.2,842,0.2,619,0.2,650,0.2,442,0.1
2,5,1,3,0,肉類,7191,2.1,7505,2.2,5830,1.6,5993,2.3,6502,1.6
2,6,1,3,1,生鮮肉,5802,1.7,6083,1.8,4631,1.3,4619,1.8,5322,1.3
2,6,1,3,2,加工肉,1389,0.4,1422,0.4,1200,0.3,1374,0.5,1179,0.3
2,5,1,4,0,乳卵類,4233,1.2,4420,1.3,3648,1,2927,1.1,4715,1.2
2,6,1,4,1,牛乳,1468,0.4,1572,0.5,1095,0.3,810,0.3,1802,0.4
2,6,1,4,2,乳製品,1966,0.6,2032,0.6,1851,0.5,1419,0.5,1920,0.5
2,6,1,4,3,卵,798,0.2,816,0.2,702,0.2,698,0.3,993,0.2
