項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,704,-,-,97,-,97,-,103,-,105,-,108,-,98,-,96,-
0,0,世帯人員,2.87,-,-,2.52,-,2.7,-,2.66,-,3.01,-,2.89,-,3.05,-,3.26,-
0,0,有業人員,1.29,-,-,0.95,-,1.32,-,1.23,-,1.35,-,1.32,-,1.36,-,1.49,-
0,0,世帯主平均年齢,61.6,-,-,66.1,-,65,-,65.3,-,61.9,-,59.1,-,56,-,57.7,-
0,0,消費支出,327138,-,-11.3,102324,-,168546,-,210044,-,258544,-,323231,-,411552,-,808705,-
0,0,公共的料金,103583,31.7,-19.5,28925,28.3,51369,30.5,59702,28.4,73892,28.6,91540,28.3,108894,26.5,307839,38.1
1,0,公共料金等,62164,19,-0.8,25735,25.2,40891,24.3,46301,22,60622,23.4,68796,21.3,78282,19,113757,14.1
1,1,米,2155,0.7,7.9,1580,1.5,2173,1.3,2025,1,2415,0.9,1745,0.5,2391,0.6,2746,0.3
1,1,食塩,34,0,-5.6,25,0,50,0,31,0,20,0,30,0,36,0,47,0
1,1,学校給食,186,0.1,-50.8,21,0,73,0,228,0.1,163,0.1,101,0,161,0,554,0.1
1,1,公営家賃,2484,0.8,536.9,1343,1.3,2384,1.4,2907,1.4,3728,1.4,2746,0.8,3267,0.8,1035,0.1
1,1,電気代,11063,3.4,3.9,7007,6.8,9566,5.7,10964,5.2,11301,4.4,11319,3.5,12830,3.1,14413,1.8
1,1,都市ガス,7065,2.2,0.4,4001,3.9,6359,3.8,6373,3,8010,3.1,6726,2.1,8427,2,9532,1.2
1,1,上下水道料,5289,1.6,16.5,2561,2.5,3825,2.3,4193,2,6798,2.6,5871,1.8,6528,1.6,7223,0.9
1,1,医科診療代,3750,1.1,3,1768,1.7,2844,1.7,3159,1.5,3848,1.5,5142,1.6,4472,1.1,4994,0.6
1,1,歯科診療代,2520,0.8,-29.9,719,0.7,618,0.4,611,0.3,2660,1,1398,0.4,4151,1,7413,0.9
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1243,0.4,-64,-,-,-,-,374,0.2,-,-,358,0.1,674,0.2,7214,0.9
1,1,鉄道運賃,4026,1.2,38.3,126,0.1,1930,1.1,1072,0.5,2314,0.9,4950,1.5,8813,2.1,8887,1.1
1,1,鉄道通学定期代,2613,0.8,19.6,-,-,-,-,-,-,1432,0.6,3610,1.1,2928,0.7,10202,1.3
1,1,鉄道通勤定期代,2280,0.7,-36.4,135,0.1,582,0.3,584,0.3,608,0.2,5537,1.7,3291,0.8,5163,0.6
1,1,バス代,439,0.1,15.2,48,0,125,0.1,249,0.1,475,0.2,424,0.1,698,0.2,1042,0.1
1,1,バス通学定期代,213,0.1,-11.3,-,-,-,-,-,-,508,0.2,-,-,-,-,976,0.1
