区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,710,-,-,100,-,99,-,103,-,104,-,107,-,101,-,96,-
0,0,世帯人員,2.92,-,-,2.5,-,2.7,-,2.8,-,3.08,-,3.14,-,3.19,-,3.03,-
0,0,有業人員,1.32,-,-,0.93,-,1.27,-,1.35,-,1.38,-,1.4,-,1.35,-,1.59,-
0,0,世帯主平均年齢,61.6,-,-,67.8,-,65.5,-,62.2,-,60.2,-,59.1,-,56.8,-,59.5,-
0,0,消費支出,292210,100,10,103564,100,155527,100,205574,100,244822,100,285826,100,376690,100,672116,100
1,0,商品,154846,53,7.4,76602,74,105637,67.9,121507,59.1,140566,57.4,149722,52.4,183669,48.8,305735,45.5
1,1,耐久財,17177,5.9,13.9,882,0.9,1960,1.3,1569,0.8,2704,1.1,4044,1.4,15662,4.2,93328,13.9
1,2,半耐久財,24823,8.5,14.9,4807,4.6,10066,6.5,15918,7.7,21117,8.6,24172,8.5,33302,8.8,64250,9.6
1,3,非耐久財,112846,38.6,4.9,70912,68.5,93612,60.2,104020,50.6,116745,47.7,121506,42.5,134706,35.8,148158,22
1,0,サービス,137364,47,13.2,26962,26,49890,32.1,84067,40.9,104256,42.6,136104,47.6,193021,51.2,366380,54.5
2,0,食料,90995,31.1,2.4,53921,52.1,68283,43.9,81254,39.5,95782,39.1,99652,34.9,108830,28.9,129028,19.2
2,3,非耐久財,71113,24.3,1.9,47714,46.1,59299,38.1,65698,32,74195,30.3,77459,27.1,83604,22.2,89676,13.3
2,4,サービス,19882,6.8,4.4,6207,6,8983,5.8,15556,7.6,21588,8.8,22193,7.8,25226,6.7,39352,5.9
2,0,住居,22273,7.6,7.4,2971,2.9,4699,3,12726,6.2,15814,6.5,17268,6,35791,9.5,66522,9.9
2,1,耐久財,846,0.3,-49.6,-,-,334,0.2,-,-,110,0,7,0,26,0,5446,0.8
2,2,半耐久財,171,0.1,-39.6,96,0.1,43,0,36,0,686,0.3,152,0.1,73,0,118,0
2,4,サービス,21255,7.3,13.2,2875,2.8,4323,2.8,12690,6.2,15018,6.1,17110,6,35692,9.5,60958,9.1
2,0,光熱・水道（非耐久財）,19170,6.6,9.2,13177,12.7,16921,10.9,18538,9,20451,8.4,20111,7,21597,5.7,23365,3.5
2,0,家具・家事用品,10940,3.7,18.7,3555,3.4,5513,3.5,5555,2.7,7494,3.1,9979,3.5,15217,4,29207,4.3
2,1,耐久財,4235,1.4,59.2,356,0.3,480,0.3,693,0.3,1044,0.4,2243,0.8,6844,1.8,17950,2.7
2,2,半耐久財,3027,1,12,1229,1.2,1814,1.2,1814,0.9,2911,1.2,3568,1.2,3982,1.1,5856,0.9
2,3,非耐久財,3065,1,-1.7,1814,1.8,2725,1.8,2772,1.3,2972,1.2,3148,1.1,3514,0.9,4502,0.7
2,4,サービス,613,0.2,-16.8,156,0.2,493,0.3,277,0.1,567,0.2,1020,0.4,877,0.2,899,0.1
2,0,被服及び履物,14819,5.1,14.1,2746,2.7,5549,3.6,10587,5.1,13012,5.3,14731,5.2,20314,5.4,36713,5.5
2,2,半耐久財,13572,4.6,13.3,2565,2.5,5305,3.4,10165,4.9,12266,5,13295,4.7,18915,5,32426,4.8
2,4,サービス,1247,0.4,23.7,181,0.2,244,0.2,422,0.2,746,0.3,1436,0.5,1399,0.4,4287,0.6
2,0,保健医療,19203,6.6,14.1,6096,5.9,10178,6.5,11012,5.4,12575,5.1,16251,5.7,18134,4.8,60082,8.9
2,1,耐久財,1125,0.4,-13.6,306,0.3,237,0.2,272,0.1,601,0.2,608,0.2,1945,0.5,3898,0.6
2,2,半耐久財,332,0.1,-25.6,5,0,391,0.3,36,0,342,0.1,493,0.2,116,0,940,0.1
2,3,非耐久財,5571,1.9,19.7,2523,2.4,4311,2.8,4455,2.2,4813,2,6422,2.2,7339,1.9,9104,1.4
2,4,サービス,12175,4.2,16.7,3262,3.1,5239,3.4,6249,3,6820,2.8,8728,3.1,8733,2.3,46140,6.9
2,0,交通・通信,37448,12.8,16.1,5684,5.5,13177,8.5,19293,9.4,26398,10.8,32764,11.5,47041,12.5,117560,17.5
2,1,耐久財,7540,2.6,40.9,25,0,183,0.1,506,0.2,411,0.2,311,0.1,526,0.1,50788,7.6
2,2,半耐久財,676,0.2,4,6,0,206,0.1,90,0,784,0.3,102,0,778,0.2,2772,0.4
2,3,非耐久財,2063,0.7,11.6,522,0.5,1225,0.8,1880,0.9,2349,1,2262,0.8,2739,0.7,3455,0.5
2,4,サービス,27169,9.3,11.3,5131,5,11562,7.4,16817,8.2,22854,9.3,30089,10.5,42998,11.4,60545,9
2,0,教育,11007,3.8,-1.4,805,0.8,1183,0.8,3167,1.5,5463,2.2,11854,4.1,18898,5,35568,5.3
2,3,非耐久財,63,0,34,-,-,-,-,12,0,28,0,100,0,36,0,266,0
2,4,サービス,10944,3.7,-1.5,805,0.8,1183,0.8,3155,1.5,5435,2.2,11754,4.1,18862,5,35302,5.3
2,0,教養娯楽,37154,12.7,20.1,7924,7.7,17071,11,25498,12.4,27397,11.2,38364,13.4,53986,14.3,89576,13.3
2,1,耐久財,2150,0.7,35.6,145,0.1,679,0.4,67,0,342,0.1,564,0.2,5640,1.5,7601,1.1
2,2,半耐久財,4019,1.4,31.2,614,0.6,1407,0.9,2047,1,2944,1.2,4875,1.7,5835,1.5,10377,1.5
2,3,非耐久財,6043,2.1,13.3,2917,2.8,5383,3.5,5803,2.8,5176,2.1,6365,2.2,7432,2,9193,1.4
2,4,サービス,24942,8.5,19,4248,4.1,9602,6.2,17582,8.6,18936,7.7,26560,9.3,35079,9.3,62406,9.3
2,0,諸雑費,29201,10,16.7,6684,6.5,12953,8.3,17944,8.7,20437,8.3,24852,8.7,36882,9.8,84493,12.6
2,1,耐久財,1281,0.4,-48.7,51,0,47,0,32,0,197,0.1,312,0.1,680,0.2,7645,1.1
2,2,半耐久財,3025,1,22.1,291,0.3,900,0.6,1730,0.8,1186,0.5,1687,0.6,3603,1,11760,1.7
2,3,非耐久財,5758,2,11,2245,2.2,3747,2.4,4861,2.4,6762,2.8,5639,2,8444,2.2,8597,1.3
2,4,サービス,19136,6.5,28.8,4097,4,8260,5.3,11320,5.5,12293,5,17214,6,24155,6.4,56491,8.4
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和元年 6月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目階層（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
