項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,365,-,-,54,-,51,-,52,-,51,-,55,-,52,-,50,-
0,0,世帯人員,3.35,-,-,3.03,-,2.92,-,3.49,-,3.45,-,3.54,-,3.41,-,3.6,-
0,0,有業人員,1.69,-,-,1.52,-,1.36,-,1.57,-,1.59,-,1.93,-,1.89,-,1.94,-
0,0,世帯主平均年齢,49.9,-,-,57.6,-,51.6,-,45.6,-,50,-,46,-,49.6,-,49.1,-
0,0,消費支出,358348,-,4.1,270536,-,299706,-,306833,-,349813,-,334213,-,458614,-,484902,-
0,0,公共的料金,94513,26.4,-1.3,75188,27.8,90627,30.2,88763,28.9,92003,26.3,89865,26.9,123430,26.9,101215,20.9
1,0,公共料金等,62320,17.4,-7.6,52069,19.2,50177,16.7,58142,18.9,61122,17.5,61724,18.5,80223,17.5,72467,14.9
1,1,米,1667,0.5,-7.8,1373,0.5,1365,0.5,1432,0.5,2505,0.7,1776,0.5,1665,0.4,1552,0.3
1,1,食塩,42,0,5,41,0,63,0,17,0,56,0,73,0,22,0,23,0
1,1,学校給食,863,0.2,58.3,700,0.3,876,0.3,732,0.2,1180,0.3,988,0.3,1431,0.3,138,0
1,1,公営家賃,2624,0.7,-42.5,4113,1.5,2993,1,3609,1.2,1885,0.5,4526,1.4,1352,0.3,-,-
1,1,電気代,9061,2.5,-12.1,8264,3.1,8845,3,9858,3.2,9042,2.6,8188,2.4,8464,1.8,10724,2.2
1,1,都市ガス,3654,1,14.1,3145,1.2,3447,1.2,3654,1.2,3572,1,3398,1,3713,0.8,4623,1
1,1,上下水道料,5522,1.5,7.1,4803,1.8,5306,1.8,5113,1.7,6016,1.7,6468,1.9,6039,1.3,4928,1
1,1,医科診療代,2705,0.8,-5.2,1856,0.7,2193,0.7,2057,0.7,2937,0.8,5371,1.6,2162,0.5,2412,0.5
1,1,歯科診療代,1585,0.4,8.6,2645,1,661,0.2,2553,0.8,387,0.1,612,0.2,1866,0.4,2360,0.5
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,2424,0.7,326,3511,1.3,-,-,546,0.2,5756,1.6,-,-,274,0.1,6761,1.4
1,1,鉄道運賃,6951,1.9,0.7,2268,0.8,4967,1.7,8083,2.6,5310,1.5,4924,1.5,13849,3,9140,1.9
1,1,鉄道通学定期代,448,0.1,-62.9,946,0.3,367,0.1,-,-,-,-,1124,0.3,722,0.2,-,-
1,1,鉄道通勤定期代,3713,1,-4.4,1879,0.7,2051,0.7,438,0.1,2532,0.7,5515,1.7,5504,1.2,8000,1.6
1,1,バス代,663,0.2,27.5,441,0.2,680,0.2,859,0.3,324,0.1,510,0.2,809,0.2,1008,0.2
1,1,バス通学定期代,312,0.1,403.2,397,0.1,-,-,93,0,-,-,1382,0.4,-,-,336,0.1
1,1,バス通勤定期代,6,0,-60,44,0,-,-,-,-,-,-,-,-,-,-,-,-
1,1,タクシー代,840,0.2,-13.6,614,0.2,740,0.2,287,0.1,696,0.2,130,0,1351,0.3,2024,0.4
