項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8766,-,2969,-,2203,-,7031,-,6563,-,1234,-
0,0,0,0,0,調査世帯数,249,-,-,224,-,68,-,54,-,181,-,170,-,25,-
0,0,0,0,0,世帯人員,2.34,-,-,2.37,-,2.14,-,2.16,-,2.42,-,2.44,-,2.13,-
0,0,0,0,0,有業人員,0.42,-,-,0.44,-,0.32,-,0.35,-,0.47,-,0.48,-,0.29,-
0,0,0,0,0,世帯主平均年齢,75.6,-,-,76,-,75.3,-,76.2,-,75.7,-,75.9,-,72.9,-
1,0,0,0,0,受取,843111,-,10.7,864491,-,486812,-,538239,-,993575,-,973999,-,691204,-
1,1,0,0,0,実収入,403871,100,21.1,425110,100,247132,100,269896,100,470060,100,477209,100,252959,100
1,2,0,0,0,経常収入,397861,98.5,21.5,418835,98.5,244945,99.1,269194,99.7,462436,98.4,469062,98.3,248838,98.4
1,3,0,0,0,勤め先収入,23456,5.8,24.4,24794,5.8,10147,4.1,9620,3.6,29076,6.2,29887,6.3,13947,5.5
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,7519,1.9,66.2,7239,1.7,3948,1.6,3750,1.4,9027,1.9,8410,1.8,9512,3.8
1,6,0,0,0,うち女,7519,1.9,134.7,7239,1.7,3948,1.6,3750,1.4,9027,1.9,8410,1.8,9512,3.8
1,4,0,0,0,他の世帯員収入,15936,3.9,11.2,17555,4.1,6199,2.5,5870,2.2,20049,4.3,21477,4.5,4435,1.8
1,3,0,0,0,事業・内職収入,5744,1.4,33.1,6509,1.5,1989,0.8,2681,1,7330,1.6,7794,1.6,307,0.1
1,4,0,0,0,家賃収入,3215,0.8,133.5,3668,0.9,938,0.4,1265,0.5,4177,0.9,4475,0.9,-,-
1,4,0,0,0,他の事業収入,841,0.2,...,959,0.2,-,-,-,-,1196,0.3,1282,0.3,-,-
1,4,0,0,0,内職収入,1687,0.4,-42.6,1882,0.4,1051,0.4,1416,0.5,1956,0.4,2038,0.4,307,0.1
1,3,0,0,0,他の経常収入,368661,91.3,21.2,387532,91.2,232809,94.2,256892,95.2,426031,90.6,431381,90.4,234584,92.7
1,4,0,0,0,財産収入,3525,0.9,58.5,4021,0.9,4047,1.6,5455,2,3304,0.7,3540,0.7,-,-
1,4,0,0,0,社会保障給付,363069,89.9,20.7,381915,89.8,227472,92,249699,92.5,420330,89.4,426294,89.3,229164,90.6
1,5,0,0,0,公的年金給付,358736,88.8,20,379786,89.3,221775,89.7,249471,92.4,416573,88.6,423526,88.8,209171,82.7
1,5,0,0,0,他の社会保障給付,4333,1.1,119.4,2129,0.5,5697,2.3,228,0.1,3757,0.8,2767,0.6,19993,7.9
1,4,0,0,0,仕送り金,2068,0.5,80.1,1596,0.4,1290,0.5,1739,0.6,2396,0.5,1548,0.3,5420,2.1
1,2,0,0,0,特別収入,6010,1.5,-2.7,6276,1.5,2187,0.9,702,0.3,7624,1.6,8146,1.7,4120,1.6
1,3,0,0,0,受贈金,1234,0.3,-65.9,835,0.2,1665,0.7,-,-,1053,0.2,1115,0.2,4074,1.6
1,3,0,0,0,他の特別収入,4775,1.2,86.6,5441,1.3,522,0.2,702,0.3,6571,1.4,7032,1.5,46,0
1,1,0,0,0,実収入以外の受取(繰入金を除く),365240,-,4.1,362904,-,176275,-,202736,-,445039,-,416665,-,381838,-
1,2,0,0,0,預貯金引出,249438,-,1.5,264439,-,152219,-,172083,-,290493,-,295438,-,142852,-
1,2,0,0,0,保険金,41142,-,15,46757,-,9299,-,12533,-,54589,-,58244,-,1247,-
1,3,0,0,0,個人・企業年金保険金,36338,-,3.7,41276,-,9151,-,12334,-,47818,-,50991,-,1247,-
1,3,0,0,0,他の保険金,4804,-,544,5480,-,147,-,199,-,6770,-,7253,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,872,-,-86.7,995,-,788,-,1062,-,908,-,973,-,-,-
1,2,0,0,0,一括払購入借入金,46312,-,-24.7,50519,-,13969,-,17058,-,59970,-,61750,-,16420,-
1,2,0,0,0,土地家屋売却,27306,-,...,-,-,-,-,-,-,38837,-,-,-,221319,-
1,2,0,0,0,実収入以外の受取のその他,171,-,-76.4,195,-,-,-,-,-,243,-,260,-,-,-
1,1,0,0,0,繰入金,74001,-,-4,76477,-,63405,-,65607,-,78475,-,80126,-,56408,-
2,0,0,0,0,支払,843111,-,10.7,864491,-,486812,-,538239,-,993575,-,973999,-,691204,-
2,1,0,0,0,実支出,295113,-,-4,309157,-,176569,-,189601,-,345173,-,349286,-,195328,-
2,2,0,0,0,生計支出,254803,-,-8.8,265972,-,159259,-,170788,-,295151,-,297921,-,175447,-
2,3,0,0,0,消費支出,254803,100,-8.8,265972,100,159259,100,170788,100,295151,100,297921,100,175447,100
