規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
30人以上,TL 調査産業計,383515,446997,262404,373687,435984,254836,347088,26599,9828,11013,7568
30人以上,D 鉱業,502863,548548,304099,472116,517477,274760,443237,28879,30747,31071,29339
30人以上,E 建設業,418711,443137,256912,413153,437469,252081,384172,28981,5558,5668,4831
30人以上,F 製造業,418480,465829,265706,413558,460496,262111,385805,27753,4922,5333,3595
30人以上,G 電気・ガス・熱供給・水道業,478476,510796,331561,478476,510796,331561,430647,47829,0,0,0
30人以上,H 情報通信業,421952,447864,321672,395710,422266,292939,357599,38111,26242,25598,28733
30人以上,I 運輸業,363286,380009,250873,354553,371992,237330,300169,54384,8733,8017,13543
30人以上,J 卸売・小売業,359729,449332,217625,352443,440363,213009,335348,17095,7286,8969,4616
30人以上,K 金融・保険業,512058,636427,335621,499415,622149,325298,470410,29005,12643,14278,10323
30人以上,L 不動産業,398573,459070,252854,371029,427518,234963,350556,20473,27544,31552,17891
30人以上,"M 飲食店,宿泊業",227510,295028,146058,224575,290972,144475,208857,15718,2935,4056,1583
30人以上,"N 医療,福祉",329539,443796,294191,327658,442516,292124,308901,18757,1881,1280,2067
30人以上,"O 教育,学習支援業",400727,464978,320886,392644,454783,315428,377822,14822,8083,10195,5458
30人以上,P 複合サービス事業,322293,364316,149640,319595,360961,149640,285203,34392,2698,3355,0
30人以上,Q サービス業（他に分類されないもの）,351760,414794,247544,342346,404994,238769,316691,25655,9414,9800,8775
30人以上,"F09,10 食料品・たばこ",311105,399025,185591,307771,394920,183359,281206,26565,3334,4105,2232
30人以上,F11 繊維,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F12 衣服,301673,394603,248849,301673,394603,248849,293861,7812,0,0,0
30人以上,F13 木材,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,379429,421372,241762,379152,421098,241474,358003,21149,277,274,288
30人以上,F16 印刷,417754,453412,282195,416370,451837,281539,379152,37218,1384,1575,656
30人以上,F17 化学,505396,572917,350519,492791,559372,340071,470391,22400,12605,13545,10448
30人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F19 プラスチック,368462,421224,228688,355282,407594,216699,342181,13101,13180,13630,11989
30人以上,F20 ゴム,388280,401750,286878,386154,399612,284838,360430,25724,2126,2138,2040
30人以上,F21 なめし革,294731,350361,211965,292384,347118,210950,285015,7369,2347,3243,1015
30人以上,F22 窯業・土石,480932,526399,284496,480932,526399,284496,460946,19986,0,0,0
30人以上,F23 鉄鋼,501170,544829,341212,493156,535391,338416,475722,17434,8014,9438,2796
30人以上,F24 非鉄金属,508352,582882,270141,483125,557028,246918,464886,18239,25227,25854,23223
30人以上,F25 金属製品,322682,360445,206908,321940,359629,206391,306116,15824,742,816,517
30人以上,F26 一般機械,445800,489458,255565,443331,486716,254286,413519,29812,2469,2742,1279
30人以上,F27 電気機器,447229,476016,290459,445173,473788,289342,417581,27592,2056,2228,1117
30人以上,F28 情報通信機器,442906,464135,332360,435388,455800,329095,400427,34961,7518,8335,3265
30人以上,F29 電子部品・デバイス,450560,503846,261430,442781,494845,257989,418698,24083,7779,9001,3441
30人以上,F30 輸送用機器,435294,450015,290853,431240,445844,287941,389138,42102,4054,4171,2912
30人以上,F31 精密機器,411434,432307,295485,408769,429678,292617,372216,36553,2665,2629,2868
30人以上,F32 その他,390616,451659,252394,385712,445957,249297,367802,17910,4904,5702,3097
30人以上,J-1 卸売業,437827,487170,291566,427783,476640,282960,407384,20399,10044,10530,8606
30人以上,J-2 小売業,233630,334032,167750,230798,329819,165824,219037,11761,2832,4213,1926
30人以上,Q80 専門サービス業（他に分類されないもの）,444245,478453,324712,437198,471564,317110,402929,34269,7047,6889,7602
30人以上,Q81 学術・開発研究機関,444891,481873,290818,440546,477477,286688,415371,25175,4345,4396,4130
30人以上,Q84 娯楽業,295174,365063,195338,291100,359476,193427,279936,11164,4074,5587,1911
30人以上,"Q86,87 自動車整備業、機械等修理業",396156,411482,270723,390669,405812,266738,354046,36623,5487,5670,3985
30人以上,Q82 洗濯・理容・美容・浴場業,204415,247007,174638,199838,244065,168917,190660,9178,4577,2942,5721
30人以上,Q89 広告業,454060,534427,310447,429346,508805,287354,408005,21341,24714,25622,23093
30人以上,QS-1 一括分,321213,384215,239166,311134,373280,230202,286218,24916,10079,10935,8964
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年９月分,,,,,,,,,,,,
第１－２表　産業、性別常用労働者の一人平均月間現金給与額　（事業所規模３０人以上）,,,,,,,,,,,,
