規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,TL 調査産業計,18.5,19,17.7,150.3,158.7,134.1,136.5,142.8,124.5,13.8,15.9,9.6
30人以上,D 鉱業,18.4,18.8,16.9,149.2,152.6,134,134.1,136.8,122.1,15.1,15.8,11.9
30人以上,E 建設業,20.2,20.4,18.5,172.2,174.9,153.5,155.1,156.8,143.2,17.1,18.1,10.3
30人以上,F 製造業,19.1,19.3,18.6,159.6,163.7,146.4,145.1,148.1,135.5,14.5,15.6,10.9
30人以上,G 電気・ガス・熱供給・水道業,17.8,18.1,16.9,150.6,154,134.7,135.3,137.6,124.7,15.3,16.4,10
30人以上,H 情報通信業,17.9,17.9,17.7,156.4,158.5,148.6,136.3,137.5,131.9,20.1,21,16.7
30人以上,I 運輸業,19.7,19.9,18.2,170.3,173.6,144.9,146.8,148.9,130.6,23.5,24.7,14.3
30人以上,J 卸売・小売業,19,19.4,18.4,147.4,157,132.5,137.9,146.1,125.1,9.5,10.9,7.4
30人以上,K 金融・保険業,17.6,18,17,141.8,145.9,135.6,128.5,132.3,122.8,13.3,13.6,12.8
30人以上,L 不動産業,19.4,19.8,18.2,155.4,162.7,137.6,142.1,148.5,126.4,13.3,14.2,11.2
30人以上,"M 飲食店,宿泊業",16.6,18.1,14.6,127.3,146.4,103.5,118.8,136.2,97.1,8.5,10.2,6.4
30人以上,"N 医療,福祉",17.6,17.4,17.7,131.4,131.8,131.3,125.3,125.8,125.2,6.1,6,6.1
30人以上,"O 教育,学習支援業",17.7,18.3,16.9,134,139.7,126.7,125,129.7,119,9,10,7.7
30人以上,P 複合サービス事業,17.5,17.5,17.8,138.5,146.7,104.5,123.8,130.8,94.8,14.7,15.9,9.7
30人以上,Q サービス業（他に分類されないもの）,18.6,19.1,17.7,151,160.5,134.9,136,142.9,124.3,15,17.6,10.6
30人以上,"F09,10 食料品・たばこ",19.5,19.8,19,154,167.1,135.2,140,150.4,125.2,14,16.7,10
30人以上,F11 繊維,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F12 衣服,18.1,19.2,17.5,138.1,146.6,133.2,131.3,139.3,126.7,6.8,7.3,6.5
30人以上,F13 木材,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,20.8,21,20.4,170.6,172.4,165.1,156.4,157,154.7,14.2,15.4,10.4
30人以上,F16 印刷,19.8,19.9,19.3,170.5,171.8,166.1,149.7,150.2,148,20.8,21.6,18.1
30人以上,F17 化学,19.1,19.5,18,154.8,158.4,146.5,143.9,148.2,133.9,10.9,10.2,12.6
30人以上,F18 石油・石炭,20.3,20.4,19.7,160,162.5,146.8,144.5,146,136.4,15.5,16.5,10.4
30人以上,F19 プラスチック,20.4,20.6,20,170.1,172.3,163.5,159.8,162.3,152.5,10.3,10,11
30人以上,F20 ゴム,18.1,18.3,16.8,150.6,151.2,145.9,140,141.1,131.3,10.6,10.1,14.6
30人以上,F21 なめし革,22,22.3,21.4,176.7,184.4,164.1,169.4,174.5,161,7.3,9.9,3.1
30人以上,F22 窯業・土石,19.4,19.7,18.2,159.5,161.8,150,148.2,150.5,138.5,11.3,11.3,11.5
30人以上,F23 鉄鋼,18.3,18.4,17.8,158.5,161.3,148.6,141.3,142.3,137.8,17.2,19,10.8
30人以上,F24 非鉄金属,19.5,19.8,18.7,168.2,168.7,166.9,153.2,154.8,148.3,15,13.9,18.6
30人以上,F25 金属製品,21.1,21.5,19.7,173.9,180.7,152.2,163.9,170.4,143.1,10,10.3,9.1
30人以上,F26 一般機械,18.1,18.2,17.6,153.3,155.7,142.7,140.1,141.7,133,13.2,14,9.7
30人以上,F27 電気機器,18.5,18.6,18.2,154.5,155.9,146.1,141.6,142.3,137.3,12.9,13.6,8.8
30人以上,F28 情報通信機器,18.2,18.4,17,154.7,157.6,138.3,136.2,138,125.9,18.5,19.6,12.4
30人以上,F29 電子部品・デバイス,18.8,18.8,18.7,152.9,157.4,137.1,141.7,144.5,131.8,11.2,12.9,5.3
30人以上,F30 輸送用機器,18.5,18.7,17,166,168.1,144.5,146.1,147.3,134,19.9,20.8,10.5
