規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
30人以上,TL 調査産業計,384389,449729,259776,373682,436420,254032,345963,27719,10707,13309,5744
30人以上,D 鉱業,464996,507917,279896,462298,505139,277542,431371,30927,2698,2778,2354
30人以上,E 建設業,415942,440908,252029,413640,438574,249935,383073,30567,2302,2334,2094
30人以上,F 製造業,418126,466206,263494,412717,460000,260649,383700,29017,5409,6206,2845
30人以上,G 電気・ガス・熱供給・水道業,478257,510297,332836,478257,510297,332836,426818,51439,0,0,0
30人以上,H 情報通信業,400964,427354,298882,391528,417686,290340,349791,41737,9436,9668,8542
30人以上,I 運輸業,369537,387342,248894,354776,371398,242152,303510,51266,14761,15944,6742
30人以上,J 卸売・小売業,373719,467299,221876,356140,443193,214887,338485,17655,17579,24106,6989
30人以上,K 金融・保険業,518860,652673,334586,506971,637616,327060,476032,30939,11889,15057,7526
30人以上,L 不動産業,382429,440214,244434,367938,423918,234253,346184,21754,14491,16296,10181
30人以上,"M 飲食店,宿泊業",242283,315421,154783,220782,287334,141161,203722,17060,21501,28087,13622
30人以上,"N 医療,福祉",324074,439029,286880,322920,436977,286016,303984,18936,1154,2052,864
30人以上,"O 教育,学習支援業",401121,471142,313968,385639,449445,306223,368156,17483,15482,21697,7745
30人以上,P 複合サービス事業,341846,382268,171975,338444,378357,170716,314154,24290,3402,3911,1259
30人以上,Q サービス業（他に分類されないもの）,350762,415881,244901,342519,405336,240400,315609,26910,8243,10545,4501
30人以上,"F09,10 食料品・たばこ",310991,400951,184595,308500,397643,183252,281641,26859,2491,3308,1343
30人以上,F11 繊維,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F12 衣服,294776,376829,247798,294776,376829,247798,285187,9589,0,0,0
30人以上,F13 木材,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,379620,421730,240615,379571,421666,240615,356300,23271,49,64,0
30人以上,F16 印刷,416376,452351,279190,415857,451770,278904,381660,34197,519,581,286
30人以上,F17 化学,503772,570531,351328,497638,563495,347256,473402,24236,6134,7036,4072
30人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F19 プラスチック,536587,638578,264508,358974,411328,219310,344154,14820,177613,227250,45198
30人以上,F20 ゴム,393270,406808,290845,390118,403509,288806,363688,26430,3152,3299,2039
30人以上,F21 なめし革,286392,341382,203522,285495,340516,202578,280147,5348,897,866,944
30人以上,F22 窯業・土石,494353,537647,304443,494353,537647,304443,475372,18981,0,0,0
30人以上,F23 鉄鋼,507175,549816,349741,503735,545595,349188,486556,17179,3440,4221,553
30人以上,F24 非鉄金属,490147,561637,262355,473529,545823,243179,455126,18403,16618,15814,19176
30人以上,F25 金属製品,313707,355741,186178,313390,355394,185953,298830,14560,317,347,225
30人以上,F26 一般機械,429142,471448,246704,429135,471439,246704,401318,27817,7,9,0
30人以上,F27 電気機器,453954,483457,293373,445235,474135,287941,413629,31606,8719,9322,5432
30人以上,F28 情報通信機器,448757,469896,338183,442650,463621,332956,401046,41604,6107,6275,5227
30人以上,F29 電子部品・デバイス,448684,500180,267202,442806,493501,264145,413943,28863,5878,6679,3057
30人以上,F30 輸送用機器,431387,445774,292473,430009,444574,289380,387604,42405,1378,1200,3093
30人以上,F31 精密機器,407580,429890,282285,407560,429866,282285,366696,40864,20,24,0
30人以上,F32 その他,372903,433622,233779,372216,432837,233317,355344,16872,687,785,462
30人以上,J-1 卸売業,457595,510750,295162,432521,482210,280679,411047,21474,25074,28540,14483
30人以上,J-2 小売業,238443,335756,173190,232952,325074,171180,221455,11497,5491,10682,2010
30人以上,Q80 専門サービス業（他に分類されないもの）,451582,484686,333936,431846,462731,322086,398143,33703,19736,21955,11850
30人以上,Q81 学術・開発研究機関,448355,487647,284440,446357,485587,282698,419014,27343,1998,2060,1742
30人以上,Q84 娯楽業,286679,344375,202687,281192,335387,202295,270250,10942,5487,8988,392
30人以上,"Q86,87 自動車整備業、機械等修理業",400317,417394,261133,397366,414239,259842,353279,44087,2951,3155,1291
30人以上,Q82 洗濯・理容・美容・浴場業,205545,254151,171475,199964,246525,167328,191123,8841,5581,7626,4147
30人以上,Q89 広告業,436120,517992,290726,429637,510229,286516,407210,22427,6483,7763,4210
30人以上,QS-1 一括分,319228,385328,235652,312930,377209,231656,286425,26505,6298,8119,3996
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年８月分,,,,,,,,,,,,
第１－２表　産業、性別常用労働者の一人平均月間現金給与額　（事業所規模３０人以上）,,,,,,,,,,,,
