規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,TL 調査産業計,350014,421101,231188,337029,404534,224191,315008,22021,12985,16567,6997
５人以上,D 鉱業,464996,507917,279896,462298,505139,277542,431371,30927,2698,2778,2354
５人以上,E 建設業,411175,439728,262315,394745,423651,244046,368193,26552,16430,16077,18269
５人以上,F 製造業,390167,440963,242747,381565,431326,237147,357481,24084,8602,9637,5600
５人以上,G 電気・ガス・熱供給・水道業,470302,502538,323867,469901,502049,323867,420605,49296,401,489,0
５人以上,H 情報通信業,393188,421346,293607,383772,411596,285375,346280,37492,9416,9750,8232
５人以上,I 運輸業,370659,392932,233674,353971,374474,227877,304180,49791,16688,18458,5797
５人以上,J 卸売・小売業,328631,416144,201676,313213,395630,193652,300165,13048,15418,20514,8024
５人以上,K 金融・保険業,495066,635554,317017,474432,608306,304766,444526,29906,20634,27248,12251
５人以上,L 不動産業,432571,506973,255950,365998,425250,225342,350762,15236,66573,81723,30608
５人以上,"M 飲食店,宿泊業",171883,228098,116116,163079,215237,111337,153974,9105,8804,12861,4779
５人以上,"N 医療,福祉",281198,391927,247952,279089,387719,246473,265225,13864,2109,4208,1479
５人以上,"O 教育,学習支援業",359034,431713,281391,346992,414157,275241,333514,13478,12042,17556,6150
５人以上,P 複合サービス事業,331769,379467,206130,328997,376082,204973,306616,22381,2772,3385,1157
５人以上,Q サービス業（他に分類されないもの）,337857,402770,236105,326410,388109,229695,304172,22238,11447,14661,6410
５人以上,"F09,10 食料品・たばこ",301519,389373,181707,299298,386392,180521,276878,22420,2221,2981,1186
５人以上,F11 繊維,410971,478562,284566,410971,478562,284566,390114,20857,0,0,0
５人以上,F12 衣服,290250,370211,222689,288037,369349,219335,284665,3372,2213,862,3354
５人以上,F13 木材,289725,346541,167352,289725,346541,167352,267141,22584,0,0,0
５人以上,F14 家具,358626,394696,186186,358626,394696,186186,356674,1952,0,0,0
５人以上,F15 パルプ・紙,324938,387424,187762,319293,380843,184172,305477,13816,5645,6581,3590
５人以上,F16 印刷,401088,437228,280158,378410,414132,258880,351654,26756,22678,23096,21278
５人以上,F17 化学,490495,554231,338388,484761,547700,334555,462880,21881,5734,6531,3833
５人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
５人以上,F19 プラスチック,321888,434175,154588,252836,326776,142670,240767,12069,69052,107399,11918
５人以上,F20 ゴム,361789,391439,242698,359263,389223,238930,342440,16823,2526,2216,3768
５人以上,F21 なめし革,244564,292819,166850,244202,292478,166453,242042,2160,362,341,397
５人以上,F22 窯業・土石,460171,491396,323878,445968,479420,299955,422528,23440,14203,11976,23923
５人以上,F23 鉄鋼,483315,519019,325434,456457,489240,311492,426701,29756,26858,29779,13942
５人以上,F24 非鉄金属,479944,559310,256807,465684,545307,241825,449358,16326,14260,14003,14982
５人以上,F25 金属製品,319944,360721,188103,313277,352900,185166,295120,18157,6667,7821,2937
５人以上,F26 一般機械,401423,442254,232303,401170,441940,232303,375650,25520,253,314,0
５人以上,F27 電気機器,427463,463754,257036,418591,453995,252330,391142,27449,8872,9759,4706
５人以上,F28 情報通信機器,435242,456692,326568,429244,450431,321900,389731,39513,5998,6261,4668
５人以上,F29 電子部品・デバイス,440366,494171,261475,433368,486202,257707,407160,26208,6998,7969,3768
５人以上,F30 輸送用機器,399979,423277,249061,398716,422081,247357,361620,37096,1263,1196,1704
５人以上,F31 精密機器,378252,410818,238513,376280,408509,237986,343013,33267,1972,2309,527
５人以上,F32 その他,362087,409553,238320,358433,405120,236698,347059,11374,3654,4433,1622
５人以上,J-1 卸売業,426271,480526,279211,406008,457690,265920,389779,16229,20263,22836,13291
５人以上,J-2 小売業,214043,287594,158703,204312,271715,153598,194996,9316,9731,15879,5105
５人以上,Q80 専門サービス業（他に分類されないもの）,411715,465687,287131,387457,438463,269721,363627,23830,24258,27224,17410
５人以上,Q81 学術・開発研究機関,448863,489982,295962,447028,488041,294523,421848,25180,1835,1941,1439
５人以上,Q84 娯楽業,241123,280882,178555,237648,275365,178295,228404,9244,3475,5517,260
５人以上,"Q86,87 自動車整備業、機械等修理業",373585,393395,240931,369749,389870,235018,336038,33711,3836,3525,5913
５人以上,Q82 洗濯・理容・美容・浴場業,208139,262147,177390,203979,255122,174862,199723,4256,4160,7025,2528
５人以上,Q89 広告業,419708,490282,292995,412339,483336,284868,394065,18274,7369,6946,8127
５人以上,QS-1 一括分,317729,383230,230525,307843,369567,225668,283935,23908,9886,13663,4857
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年８月分,,,,,,,,,,,,
第１－１表　産業、性別常用労働者の一人平均月間現金給与額　（事業所規模５人以上）,,,,,,,,,,,,
