規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,TL 調査産業計,344973,413996,229698,336871,404281,224290,315819,21052,8102,9715,5408
５人以上,D 鉱業,502863,548548,304099,472116,517477,274760,443237,28879,30747,31071,29339
５人以上,E 建設業,399865,428865,248007,394506,422939,245615,370380,24126,5359,5926,2392
５人以上,F 製造業,387306,437856,240367,382165,432076,237083,358702,23463,5141,5780,3284
５人以上,G 電気・ガス・熱供給・水道業,472226,504586,325162,470931,503231,324144,425128,45803,1295,1355,1018
５人以上,H 情報通信業,412814,441188,312318,389781,418312,288731,355370,34411,23033,22876,23587
５人以上,I 運輸業,359773,379983,236671,351708,372317,226172,300684,51024,8065,7666,10499
５人以上,J 卸売・小売業,316105,401303,194630,309849,393039,191237,297122,12727,6256,8264,3393
５人以上,K 金融・保険業,479135,606813,312518,467746,593665,303426,439799,27947,11389,13148,9092
５人以上,L 不動産業,388955,454732,234012,368625,430948,221818,353555,15070,20330,23784,12194
５人以上,"M 飲食店,宿泊業",162705,217152,109131,161241,214870,108471,153374,7867,1464,2282,660
５人以上,"N 医療,福祉",282138,385397,251777,280891,384531,250418,267411,13480,1247,866,1359
５人以上,"O 教育,学習支援業",360003,425548,289718,353673,417144,285613,342313,11360,6330,8404,4105
５人以上,P 複合サービス事業,323515,370096,202124,315837,363100,192669,284355,31482,7678,6996,9455
５人以上,Q サービス業（他に分類されないもの）,336218,398733,236677,327538,389030,229626,306297,21241,8680,9703,7051
５人以上,"F09,10 食料品・たばこ",292023,389342,170669,289262,385685,169026,267484,21778,2761,3657,1643
５人以上,F11 繊維,407380,469969,288829,407380,469969,288829,383722,23658,0,0,0
５人以上,F12 衣服,307952,375475,229558,301418,364029,228727,298726,2692,6534,11446,831
５人以上,F13 木材,297475,355272,173384,297475,355272,173384,267480,29995,0,0,0
５人以上,F14 家具,354202,388398,186798,354202,388398,186798,352229,1973,0,0,0
５人以上,F15 パルプ・紙,328217,386410,199652,322460,382702,189369,309747,12713,5757,3708,10283
５人以上,F16 印刷,381074,417066,261424,379751,415489,260947,349671,30080,1323,1577,477
５人以上,F17 化学,491213,555375,337808,479861,543291,328207,459630,20231,11352,12084,9601
５人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
５人以上,F19 プラスチック,260749,333631,148040,255648,327326,144802,242954,12694,5101,6305,3238
５人以上,F20 ゴム,359270,389248,239136,357317,386990,238407,341062,16255,1953,2258,729
５人以上,F21 なめし革,248316,295083,172050,247354,293801,171610,244336,3018,962,1282,440
５人以上,F22 窯業・土石,453032,488405,297572,448632,483004,297572,424765,23867,4400,5401,0
５人以上,F23 鉄鋼,503676,546424,311741,454953,488529,304199,418371,36582,48723,57895,7542
５人以上,F24 非鉄金属,496143,579627,261524,474444,556661,243385,458291,16153,21699,22966,18139
５人以上,F25 金属製品,324784,363852,199315,324088,363100,198797,304389,19699,696,752,518
５人以上,F26 一般機械,411138,453038,240982,406397,448116,236974,380341,26056,4741,4922,4008
５人以上,F27 電気機器,419657,454311,255858,417971,452441,255044,393881,24090,1686,1870,814
５人以上,F28 情報通信機器,429781,451202,321765,422881,443512,318848,389834,33047,6900,7690,2917
５人以上,F29 電子部品・デバイス,439685,494966,254589,431983,485943,251311,409905,22078,7702,9023,3278
５人以上,F30 輸送用機器,402378,425848,250419,399183,422424,248708,361884,37299,3195,3424,1711
５人以上,F31 精密機器,387474,418850,253197,380838,411775,248441,349796,31042,6636,7075,4756
５人以上,F32 その他,373077,419211,254083,366963,412913,248444,354583,12380,6114,6298,5639
５人以上,J-1 卸売業,412548,463994,274919,403302,453850,268075,387795,15507,9246,10144,6844
５人以上,J-2 小売業,202899,274751,150167,200153,270282,148685,190688,9465,2746,4469,1482
５人以上,Q80 専門サービス業（他に分類されないもの）,398086,450965,276322,393508,445942,272770,368956,24552,4578,5023,3552
５人以上,Q81 学術・開発研究機関,466504,506937,316830,442348,481180,298598,418817,23531,24156,25757,18232
５人以上,Q84 娯楽業,251012,299132,175138,248426,295723,173851,239515,8911,2586,3409,1287
５人以上,"Q86,87 自動車整備業、機械等修理業",367258,386161,240968,363177,381780,238894,334855,28322,4081,4381,2074
５人以上,Q82 洗濯・理容・美容・浴場業,210166,265092,177399,207124,260486,175291,202751,4373,3042,4606,2108
５人以上,Q89 広告業,425702,494954,301210,406134,473478,285074,388141,17993,19568,21476,16136
５人以上,QS-1 一括分,317110,378960,232866,307472,368233,224712,285076,22396,9638,10727,8154
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年９月分,,,,,,,,,,,,
第１－１表　産業、性別常用労働者の一人平均月間現金給与額　（事業所規模５人以上）,,,,,,,,,,,,
