規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,TL 調査産業計,19.3,19.7,18.4,157.2,165.7,140.7,142.3,148.6,130.1,14.9,17.1,10.6
30人以上,D 鉱業,20.2,20.5,19.2,162.7,165.6,149.6,147.7,149.6,139.3,15,16,10.3
30人以上,E 建設業,21.1,21.4,19.3,179.2,181.8,161.9,160.8,162.4,149.9,18.4,19.4,12
30人以上,F 製造業,19.3,19.5,18.4,161,165.5,146.2,145.8,149.2,134.6,15.2,16.3,11.6
30人以上,G 電気・ガス・熱供給・水道業,19.4,19.7,18.3,163.6,167.2,147,147,149.4,135.8,16.6,17.8,11.2
30人以上,H 情報通信業,19.8,20,19.1,175,178.2,162.9,152.4,154.7,143.6,22.6,23.5,19.3
30人以上,I 運輸業,19.4,19.6,18.3,171,174.4,145.5,145.8,147.8,130.7,25.2,26.6,14.8
30人以上,J 卸売・小売業,19.4,19.9,18.5,150.4,161.2,133.6,140.4,149.5,126.2,10,11.7,7.4
30人以上,K 金融・保険業,19.2,19.5,18.7,155.9,158.6,152,139.9,143.1,135.2,16,15.5,16.8
30人以上,L 不動産業,20,20.4,19,159.8,166.5,143.4,145.8,151.8,131.1,14,14.7,12.3
30人以上,"M 飲食店,宿泊業",16.9,18.5,15,129,148.8,104.4,120.8,138.9,98.4,8.2,9.9,6
30人以上,"N 医療,福祉",18.8,18.4,18.9,140.4,140.1,140.6,133.7,133.7,133.7,6.7,6.4,6.9
30人以上,"O 教育,学習支援業",19.4,19.7,19.1,145.3,148.5,141.1,136.3,138.9,133,9,9.6,8.1
30人以上,P 複合サービス事業,18.6,18.6,18.7,149,158.8,109.6,132.3,140.5,99.1,16.7,18.3,10.5
30人以上,Q サービス業（他に分類されないもの）,19.1,19.7,18.3,156.2,165.3,141.3,140.3,147,129.4,15.9,18.3,11.9
30人以上,"F09,10 食料品・たばこ",18.8,19.3,18,149.5,162.1,131.5,135.3,144.9,121.6,14.2,17.2,9.9
30人以上,F11 繊維,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F12 衣服,20,20.6,19.7,150.1,160,144.6,143.1,150.6,138.9,7,9.4,5.7
30人以上,F13 木材,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,19.5,19.5,19.6,161,162.5,156.4,149.3,149.9,147.5,11.7,12.6,8.9
30人以上,F16 印刷,19.4,19.5,19.2,169.2,170.9,163.1,146.3,147.2,143,22.9,23.7,20.1
30人以上,F17 化学,18.8,19.2,17.8,154,156.9,147.7,141.7,145.9,132.2,12.3,11,15.5
30人以上,F18 石油・石炭,19.9,20.1,18.9,155.9,158.5,141.3,142.1,144,131.5,13.8,14.5,9.8
30人以上,F19 プラスチック,19.7,19.9,19.1,165.7,168.7,156.9,154.2,157.2,145.7,11.5,11.5,11.2
