規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
30人以上,TL 調査産業計,505115,594677,335496,372890,435267,254755,344795,28095,132225,159410,80741
30人以上,D 鉱業,464917,505214,288897,460536,500584,285603,429988,30548,4381,4630,3294
30人以上,E 建設業,588930,625408,347040,408530,432182,251690,380208,28322,180400,193226,95350
30人以上,F 製造業,586124,654914,364605,411097,457605,261330,381177,29920,175027,197309,103275
30人以上,G 電気・ガス・熱供給・水道業,481238,513039,336958,481218,513022,336926,429214,52004,20,17,32
30人以上,H 情報通信業,547860,579493,425441,389112,414535,290727,349233,39879,158748,164958,134714
30人以上,I 運輸業,503688,522366,376683,354823,370877,245660,303842,50981,148865,151489,131023
30人以上,J 卸売・小売業,533233,673151,313948,353251,441408,215087,335134,18117,179982,231743,98861
30人以上,K 金融・保険業,580063,744123,363776,503428,640727,322422,470079,33349,76635,103396,41354
30人以上,L 不動産業,563215,659545,331201,372551,428051,238876,350336,22215,190664,231494,92325
30人以上,"M 飲食店,宿泊業",273830,369765,158341,226083,298823,138517,211217,14866,47747,70942,19824
30人以上,"N 医療,福祉",419823,560412,375843,322797,434094,287980,303270,19527,97026,126318,87863
30人以上,"O 教育,学習支援業",465273,540012,372686,390360,451639,314448,373860,16500,74913,88373,58238
30人以上,P 複合サービス事業,324042,360386,170785,317973,353885,166539,288026,29947,6069,6501,4246
30人以上,Q サービス業（他に分類されないもの）,447177,529750,310204,343947,406373,240393,315165,28782,103230,123377,69811
30人以上,"F09,10 食料品・たばこ",441385,578014,249268,305935,393223,183197,279236,26699,135450,184791,66071
30人以上,F11 繊維,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F12 衣服,411108,541141,336452,297533,369648,256129,287074,10459,113575,171493,80323
30人以上,F13 木材,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,592486,641222,431074,384059,428697,236219,355316,28743,208427,212525,194855
30人以上,F16 印刷,546972,590608,381024,415358,451659,277303,381354,34004,131614,138949,103721
30人以上,F17 化学,583989,654740,421633,493385,557178,346997,467917,25468,90604,97562,74636
30人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F19 プラスチック,439150,496841,284179,368625,422553,223763,351290,17335,70525,74288,60416
30人以上,F20 ゴム,436795,448925,344362,399898,411740,309660,374919,24979,36897,37185,34702
30人以上,F21 なめし革,387605,467973,266307,289296,340227,212427,282564,6732,98309,127746,53880
30人以上,F22 窯業・土石,744531,811670,444357,482956,525445,292992,462189,20767,261575,286225,151365
30人以上,F23 鉄鋼,502982,544424,351131,497205,538880,344499,475039,22166,5777,5544,6632
30人以上,F24 非鉄金属,619212,702917,346842,470183,538901,246578,451519,18664,149029,164016,100264
30人以上,F25 金属製品,640175,739072,339083,316325,356721,193340,299167,17158,323850,382351,145743
30人以上,F26 一般機械,613612,680899,323037,419137,460096,242257,389536,29601,194475,220803,80780
30人以上,F27 電気機器,780521,832224,489711,440733,468704,283406,407939,32794,339788,363520,206305
30人以上,F28 情報通信機器,487834,511456,366175,429888,451012,321097,388591,41297,57946,60444,45078
30人以上,F29 電子部品・デバイス,679893,747355,442506,442579,493445,263588,413305,29274,237314,253910,178918
30人以上,F30 輸送用機器,576448,587040,473655,447147,461910,303861,398746,48401,129301,125130,169794
30人以上,F31 精密機器,612317,645215,427954,407766,429669,285024,368991,38775,204551,215546,142930
30人以上,F32 その他,700108,836434,388706,383529,441003,252245,367581,15948,316579,395431,136461
30人以上,J-1 卸売業,645353,715785,433914,436224,484037,292689,414622,21602,209129,231748,141225
30人以上,J-2 小売業,353731,540813,235671,220412,309087,164453,207876,12536,133319,231726,71218
30人以上,Q80 専門サービス業（他に分類されないもの）,513038,539700,417992,435773,468192,320206,397498,38275,77265,71508,97786
30人以上,Q81 学術・開発研究機関,615886,669209,394809,453669,494622,283877,424720,28949,162217,174587,110932
30人以上,Q84 娯楽業,310266,385803,200102,276921,337076,189190,267140,9781,33345,48727,10912
30人以上,"Q86,87 自動車整備業、機械等修理業",527884,556661,292554,392553,408189,264683,347327,45226,135331,148472,27871
30人以上,Q82 洗濯・理容・美容・浴場業,237033,312196,184403,199179,248427,164695,190380,8799,37854,63769,19708
30人以上,Q89 広告業,502186,594049,340345,429238,509231,288310,406287,22951,72948,84818,52035
30人以上,QS-1 一括分,429756,524147,306384,314744,377351,232914,286564,28180,115012,146796,73470
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年７月分,,,,,,,,,,,,
第１－２表　産業、性別常用労働者の一人平均月間現金給与額　（事業所規模３０人以上）,,,,,,,,,,,,
