規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
30人以上,TL 調査産業計,412102,482667,276496,374085,437915,251421,344963,29122,38017,44752,25075
30人以上,D 鉱業,494274,536043,305294,465855,508341,273629,434885,30970,28419,27702,31665
30人以上,E 建設業,444426,470597,264074,426291,451939,249544,391447,34844,18135,18658,14530
30人以上,F 製造業,425645,473627,268099,415802,463337,259722,384576,31226,9843,10290,8377
30人以上,G 電気・ガス・熱供給・水道業,510507,543734,357877,493277,525309,346134,439065,54212,17230,18425,11743
30人以上,H 情報通信業,444818,472811,335358,395033,418417,303595,353201,41832,49785,54394,31763
30人以上,I 運輸業,382298,401126,239725,363228,381763,222874,308744,54484,19070,19363,16851
30人以上,J 卸売・小売業,368856,463633,220200,346743,437495,204400,329149,17594,22113,26138,15800
30人以上,K 金融・保険業,623912,789883,380062,506914,631736,323522,473188,33726,116998,158147,56540
30人以上,L 不動産業,411349,473691,259158,375537,432872,235568,351979,23558,35812,40819,23590
30人以上,"M 飲食店,宿泊業",310423,429987,161549,230507,303794,139254,217124,13383,79916,126193,22295
30人以上,"N 医療,福祉",352575,459216,319399,317272,428023,282818,298521,18751,35303,31193,36581
30人以上,"O 教育,学習支援業",486792,565602,385277,414525,475960,335392,392366,22159,72267,89642,49885
30人以上,P 複合サービス事業,329670,372048,158507,328498,370632,158317,300902,27596,1172,1416,190
30人以上,Q サービス業（他に分類されないもの）,368678,441879,249438,337604,400657,234895,308845,28759,31074,41222,14543
30人以上,"F09,10 食料品・たばこ",308276,398217,179339,304285,393193,176829,275974,28311,3991,5024,2510
30人以上,F11 繊維,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F12 衣服,313602,414797,256151,313602,414797,256151,301817,11785,0,0,0
30人以上,F13 木材,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,378009,422776,234553,378009,422776,234553,351132,26877,0,0,0
30人以上,F16 印刷,419888,454720,284283,417566,452034,283374,379078,38488,2322,2686,909
30人以上,F17 化学,536395,608902,369089,498264,566589,340608,469071,29193,38131,42313,28481
30人以上,F18 石油・石炭,668852,708631,453725,360847,382291,244878,334995,25852,308005,326340,208847
30人以上,F19 プラスチック,381483,437991,219777,367987,424090,207437,349505,18482,13496,13901,12340
30人以上,F20 ゴム,397753,410158,299913,395043,407425,297386,370149,24894,2710,2733,2527
30人以上,F21 なめし革,289127,339229,209471,287485,337259,208351,284359,3126,1642,1970,1120
30人以上,F22 窯業・土石,500402,544366,313452,500402,544366,313452,474921,25481,0,0,0
30人以上,F23 鉄鋼,504125,549705,335571,496481,540532,333581,473621,22860,7644,9173,1990
30人以上,F24 非鉄金属,478914,543420,275852,448112,510457,251852,426162,21950,30802,32963,24000
30人以上,F25 金属製品,316438,357740,186788,316060,357333,186504,303684,12376,378,407,284
30人以上,F26 一般機械,460605,505728,259857,459662,504625,259623,425896,33766,943,1103,234
30人以上,F27 電気機器,462806,490790,302063,445655,473905,283383,411435,34220,17151,16885,18680
30人以上,F28 情報通信機器,457263,478296,342375,450133,470435,339242,405241,44892,7130,7861,3133
30人以上,F29 電子部品・デバイス,439331,492984,249809,432795,485392,247004,405581,27214,6536,7592,2805
30人以上,F30 輸送用機器,445585,459860,304326,441935,455910,303651,397179,44756,3650,3950,675
30人以上,F31 精密機器,392716,414736,261349,392160,414181,260787,352588,39572,556,555,562
30人以上,F32 その他,403348,454275,276744,392093,448060,252960,381394,10699,11255,6215,23784
30人以上,J-1 卸売業,443638,497567,287727,423752,476632,270872,402249,21503,19886,20935,16855
30人以上,J-2 小売業,250241,363843,174267,224596,322406,159184,213202,11394,25645,41437,15083
30人以上,Q80 専門サービス業（他に分類されないもの）,535620,585457,371636,432825,467618,318343,392817,40008,102795,117839,53293
30人以上,Q81 学術・開発研究機関,456853,495965,293328,453964,492832,291458,419963,34001,2889,3133,1870
30人以上,Q84 娯楽業,274789,342704,180774,271180,337625,179199,260002,11178,3609,5079,1575
30人以上,"Q86,87 自動車整備業、機械等修理業",419634,437433,268421,412842,430369,263938,352321,60521,6792,7064,4483
30人以上,Q82 洗濯・理容・美容・浴場業,190071,230176,161316,190071,230176,161316,182231,7840,0,0,0
30人以上,Q89 広告業,453177,539511,305671,426666,513184,278845,401925,24741,26511,26327,26826
30人以上,QS-1 一括分,326217,394419,237688,306231,367356,226887,279886,26345,19986,27063,10801
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年３月分,,,,,,,,,,,,
第１－２表　産業、性別常用労働者の一人平均月間現金給与額　（事業所規模３０人以上）,,,,,,,,,,,,
