規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,TL 調査産業計,4304989,2836088,1468901,60503,32744,27759,80582,45615,34967,4284910,2823217,1461693,14.6,7.1,29
30人以上,D 鉱業,2173,1777,396,21,21,0,43,35,8,2151,1763,388,1.9,0.1,10.1
30人以上,E 建設業,208075,181607,26468,2442,2147,295,3058,2582,476,207459,181172,26287,2.8,1.2,13.8
30人以上,F 製造業,507639,389121,118518,3159,2212,947,4829,3192,1637,505969,388141,117828,6,1.5,20.8
30人以上,G 電気・ガス・熱供給・水道業,36609,30029,6580,32,32,0,115,65,50,36526,29996,6530,8.3,6.8,15.2
30人以上,H 情報通信業,491831,387810,104021,3218,2194,1024,15704,13049,2655,479345,376955,102390,4.2,1.5,14.2
30人以上,I 運輸業,256378,225981,30397,3940,3463,477,3012,2470,542,257306,226974,30332,10.9,8.8,26.3
30人以上,J 卸売・小売業,829005,506249,322756,11576,5792,5784,14540,6929,7611,826041,505112,320929,22.3,7.8,45.2
30人以上,K 金融・保険業,311238,186257,124981,4111,2688,1423,3585,2128,1457,311764,186817,124947,6.1,2.2,12.1
30人以上,L 不動産業,64850,46157,18693,910,513,397,1637,1221,416,64123,45449,18674,10.2,4.7,23.6
30人以上,"M 飲食店,宿泊業",169046,93413,75633,5753,3573,2180,7694,3774,3920,167105,93212,73893,51.7,38.1,68.8
30人以上,"N 医療,福祉",256404,60943,195461,3465,465,3000,4120,599,3521,255749,60809,194940,20.5,16.3,21.9
30人以上,"O 教育,学習支援業",250193,140450,109743,2595,1094,1501,4768,2131,2637,248020,139413,108607,13.8,10,18.8
30人以上,P 複合サービス事業,43575,35109,8466,508,220,288,532,362,170,43551,34967,8584,34.2,24.3,74.4
30人以上,Q サービス業（他に分類されないもの）,877973,551185,326788,18773,8330,10443,16945,7078,9867,879801,552437,327364,15.8,9.4,26.5
30人以上,"F09,10 食料品・たばこ",58990,34763,24227,981,434,547,993,442,551,58978,34755,24223,29,10.1,56
30人以上,F11 繊維,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F12 衣服,7885,2886,4999,41,3,38,113,52,61,7813,2837,4976,1.3,0.2,1.9
30人以上,F13 木材,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,9516,7266,2250,52,40,12,28,28,0,9540,7278,2262,8.5,0.3,34.7
30人以上,F16 印刷,61920,49225,12695,190,187,3,168,134,34,61942,49278,12664,3.3,1.1,11.6
30人以上,F17 化学,60422,42146,18276,322,271,51,423,367,56,60321,42050,18271,1.8,0.3,5.2
30人以上,F18 石油・石炭,631,536,95,6,0,6,0,0,0,637,536,101,6.6,3.4,23.8
30人以上,F19 プラスチック,5847,4324,1523,15,15,0,46,31,15,5816,4308,1508,8.7,3.9,22.5
30人以上,F20 ゴム,4929,4375,554,35,34,1,43,39,4,4921,4370,551,0.3,0,2.9
30人以上,F21 なめし革,3881,2423,1458,63,38,25,63,56,7,3881,2405,1476,17.1,8.3,31.3
30人以上,F22 窯業・土石,8323,6740,1583,54,54,0,56,37,19,8321,6757,1564,0.2,0,0.9
30人以上,F23 鉄鋼,4089,3213,876,7,7,0,11,6,5,4085,3214,871,0.1,0.1,0.1
30人以上,F24 非鉄金属,8886,6733,2153,91,80,11,179,130,49,8798,6683,2115,2.6,0,10.8
30人以上,F25 金属製品,27913,21232,6681,15,12,3,101,53,48,27827,21191,6636,2.1,0.5,7.4
30人以上,F26 一般機械,39441,32280,7161,171,48,123,794,617,177,38818,31711,7107,6.9,1.8,29.4
30人以上,F27 電気機器,46813,39778,7035,308,263,45,394,242,152,46727,39799,6928,2.9,0.7,15.8
30人以上,F28 情報通信機器,50635,42819,7816,287,263,24,787,497,290,50135,42585,7550,0.2,0.1,1
30人以上,F29 電子部品・デバイス,30977,24138,6839,73,70,3,99,84,15,30951,24124,6827,4.8,0,21.6
30人以上,F30 輸送用機器,27215,24721,2494,219,208,11,220,186,34,27214,24743,2471,0.1,0,1.1
30人以上,F31 精密機器,25119,21516,3603,29,17,12,52,34,18,25096,21499,3597,2.3,0.7,12
30人以上,F32 その他,19059,13585,5474,105,74,31,250,151,99,18914,13508,5406,5.3,0.9,16.5
30人以上,J-1 卸売業,506687,372691,133996,4961,3513,1448,4922,3281,1641,506726,372923,133803,5.3,1.6,15.5
30人以上,J-2 小売業,322318,133558,188760,6615,2279,4336,9618,3648,5970,319315,132189,187126,49.3,25.1,66.4
30人以上,Q80 専門サービス業（他に分類されないもの）,141724,108463,33261,1438,869,569,1686,974,712,141476,108358,33118,6.7,5,12.2
30人以上,Q81 学術・開発研究機関,36464,29386,7078,227,152,75,199,91,108,36492,29447,7045,5.5,1.2,23.6
30人以上,Q84 娯楽業,47750,30669,17081,1534,946,588,1856,1123,733,47428,30492,16936,33.5,20.5,56.8
30人以上,"Q86,87 自動車整備業、機械等修理業",31400,28070,3330,254,246,8,341,332,9,31313,27984,3329,4.1,3.7,7.9
30人以上,Q82 洗濯・理容・美容・浴場業,19159,7940,11219,600,248,352,239,151,88,19520,8037,11483,49.4,30.1,62.9
30人以上,Q89 広告業,41442,27186,14256,403,118,285,546,231,315,41299,27073,14226,5.9,0.3,16.5
30人以上,QS-1 一括分,560034,319471,240563,14317,5751,8566,12078,4176,7902,562273,321046,241227,17.5,11.3,25.6
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年２月分,,,,,,,,,,,,,,,,
第３－２表　産業、性別常用労働者及びパートタイム労働者比率　（事業所規模３０人以上）,,,,,,,,,,,,,,,,
