規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,TL 調査産業計,19,19.7,17.9,152.4,163.4,133.6,139.8,148.2,125.4,12.6,15.2,8.2
５人以上,D 鉱業,20.2,20.5,19.2,162.7,165.6,149.6,147.7,149.6,139.3,15,16,10.3
５人以上,E 建設業,21.1,21.4,19.4,175.8,179.2,156.6,159.8,161.8,148.5,16,17.4,8.1
５人以上,F 製造業,19.5,19.8,18.8,161.4,167.2,144.5,147.4,151.5,135.5,14,15.7,9
５人以上,G 電気・ガス・熱供給・水道業,19.5,19.8,18.3,163.8,167.5,147,147.9,150.5,136.1,15.9,17,10.9
５人以上,H 情報通信業,19.6,19.9,18.7,171.5,176.1,155.8,150.5,153.6,140,21,22.5,15.8
５人以上,I 運輸業,19.6,19.7,18.6,171.7,175.7,142.1,146.6,148.9,129.7,25.1,26.8,12.4
５人以上,J 卸売・小売業,18.9,19.7,17.8,145.6,157.7,127.5,137.4,147.9,121.6,8.2,9.8,5.9
５人以上,K 金融・保険業,19.1,19.5,18.5,154.5,159.1,148.3,139.3,143.5,133.7,15.2,15.6,14.6
５人以上,L 不動産業,20,20.4,19.1,160,165.9,145,148.8,153.6,136.8,11.2,12.3,8.2
５人以上,"M 飲食店,宿泊業",16.2,17.9,14.5,117.8,140.1,96.3,111.5,131,92.7,6.3,9.1,3.6
５人以上,"N 医療,福祉",17.8,17.7,17.8,129.9,133.4,129,124.4,127.4,123.6,5.5,6,5.4
５人以上,"O 教育,学習支援業",18.6,18.9,18.2,138.3,142.1,134,131.4,134.4,128,6.9,7.7,6
５人以上,P 複合サービス事業,18.6,18.8,18.1,146.6,157.4,117.8,132.4,141.1,109.2,14.2,16.3,8.6
５人以上,Q サービス業（他に分類されないもの）,19.4,19.9,18.6,157,165.6,142.9,142.8,149.2,132.3,14.2,16.4,10.6
５人以上,"F09,10 食料品・たばこ",19.3,19.8,18.7,150.6,164.8,131.5,138.2,149.1,123.5,12.4,15.7,8
５人以上,F11 繊維,20.5,20.7,20.1,165.4,176,152.3,148.4,156.3,138.6,17,19.7,13.7
５人以上,F12 衣服,20.7,21.5,19.9,162,177.6,145.3,153,164.1,141.1,9,13.5,4.2
５人以上,F13 木材,21.2,21.1,21.4,166.4,173.6,143.9,151.3,154,143.1,15.1,19.6,0.8
５人以上,F14 家具,20.1,20.5,18.6,163.7,169.4,139.9,158.6,163.4,138.8,5.1,6,1.1
５人以上,F15 パルプ・紙,19.4,19.7,18.4,158.2,163.8,141.4,147.2,150.9,135.9,11,12.9,5.5
５人以上,F16 印刷,19.9,20,19.7,169.9,173.6,159.9,149.6,150.9,146.3,20.3,22.7,13.6
５人以上,F17 化学,18.9,19.3,17.9,154.8,157.7,147.9,143.3,147.3,133.7,11.5,10.4,14.2
５人以上,F18 石油・石炭,19.9,20.1,18.9,155.9,158.5,141.3,142.1,144,131.5,13.8,14.5,9.8
５人以上,F19 プラスチック,19.5,20.2,18.4,159,174.1,135.1,145.2,155.5,128.9,13.8,18.6,6.2
５人以上,F20 ゴム,19.9,20.1,19.1,159.6,161.1,151.9,153,154.5,145.7,6.6,6.6,6.2
５人以上,F21 なめし革,20,20.7,18.6,155.9,165.4,137.7,153.6,162.6,136.3,2.3,2.8,1.4
５人以上,F22 窯業・土石,19.6,19.8,18.7,166.2,168.7,154.2,149.7,151.3,142.1,16.5,17.4,12.1
５人以上,F23 鉄鋼,20,20.1,19.3,169.3,172.2,158.3,152.3,153.8,146.7,17,18.4,11.6
５人以上,F24 非鉄金属,19,19.5,17.7,157,163.9,139.9,146.5,152.6,131.5,10.5,11.3,8.4
５人以上,F25 金属製品,20.3,20.4,19.9,163.2,167.3,150.9,152.7,155.6,144.2,10.5,11.7,6.7
５人以上,F26 一般機械,20.1,20.2,19.7,166,169.4,151.3,153.5,156,143,12.5,13.4,8.3
５人以上,F27 電気機器,18.9,19.1,18.2,156,160,137.7,143.9,146.7,131.3,12.1,13.3,6.4
５人以上,F28 情報通信機器,19.2,19.2,18.7,161.3,163.8,147.9,142.9,144.2,135.7,18.4,19.6,12.2
５人以上,F29 電子部品・デバイス,18.7,19.6,15.6,153.8,164.6,117.8,142.6,151.5,112.9,11.2,13.1,4.9
５人以上,F30 輸送用機器,19.8,20,19,175.3,180,144.6,154.7,157.4,136.8,20.6,22.6,7.8
５人以上,F31 精密機器,19.4,19.5,19,167.3,169.3,156.8,151.3,152.3,146.3,16,17,10.5
５人以上,F32 その他,19.7,20.1,18.9,161.6,167.1,147.4,148.1,151.5,139.3,13.5,15.6,8.1
５人以上,J-1 卸売業,20,20.2,19.5,160.5,164,151.3,150.7,153.6,143,9.8,10.4,8.3
５人以上,J-2 小売業,17.7,18.7,16.9,128.4,145.8,114.2,122,137.2,109.6,6.4,8.6,4.6
