規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,TL 調査産業計,18.7,19.2,17.7,148.5,158.6,131.3,136.8,144.7,123.4,11.7,13.9,7.9
５人以上,D 鉱業,19.5,19.7,18.3,160,162.3,150.3,142.4,144.7,132.7,17.6,17.6,17.6
５人以上,E 建設業,19.9,20.2,18.4,165.3,168.8,146.6,152.1,154.6,139.1,13.2,14.2,7.5
５人以上,F 製造業,18.7,18.9,18.1,153.2,157.9,139.6,140.8,144.1,131,12.4,13.8,8.6
５人以上,G 電気・ガス・熱供給・水道業,18.8,19,18.1,156.5,159.2,143.9,143,145,133.5,13.5,14.2,10.4
５人以上,H 情報通信業,19.2,19.5,18.2,164.2,168.6,149.2,144.9,148,134.2,19.3,20.6,15
５人以上,I 運輸業,19.6,19.7,18.4,168.2,172.4,138.4,145.3,148,126.4,22.9,24.4,12
５人以上,J 卸売・小売業,18.6,19.2,17.9,143.4,153.3,128.9,135.6,144.2,122.9,7.8,9.1,6
５人以上,K 金融・保険業,19.2,19.7,18.6,156.8,162.1,150,141.1,145.9,134.8,15.7,16.2,15.2
５人以上,L 不動産業,19.5,19.7,18.9,155.9,160.8,143.3,145.5,149.7,134.6,10.4,11.1,8.7
５人以上,"M 飲食店,宿泊業",16.4,17.9,14.8,118.3,140.5,96.3,111.9,131,93,6.4,9.5,3.3
５人以上,"N 医療,福祉",17.3,17.8,17.1,125.8,132.2,123.8,120.2,125.9,118.5,5.6,6.3,5.3
５人以上,"O 教育,学習支援業",18.1,18.7,17.5,135.7,140.6,130.5,129,133.2,124.6,6.7,7.4,5.9
５人以上,P 複合サービス事業,18.3,18.6,17.6,145.4,156.5,117.1,132.8,142.1,109,12.6,14.4,8.1
