規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,TL 調査産業計,4310804,2821538,1489266,52274,29712,22562,58090,30621,27469,4304988,2820629,1484359,14.7,7.2,28.9
30人以上,D 鉱業,2148,1758,390,35,29,6,10,10,0,2173,1777,396,2.2,0.1,11.4
30人以上,E 建設業,208809,182497,26312,1480,1375,105,2214,1883,331,208075,181989,26086,2.8,1.3,13.6
30人以上,F 製造業,509409,390640,118769,3667,2759,908,5438,4029,1409,507638,389370,118268,5.9,1.6,20.3
30人以上,G 電気・ガス・熱供給・水道業,36584,30004,6580,33,33,0,8,8,0,36609,30029,6580,8.3,6.8,15.4
30人以上,H 情報通信業,492669,384073,108596,3381,1880,1501,4219,2930,1289,491831,383023,108808,3.9,1.5,12.6
30人以上,I 運輸業,257058,226304,30754,2079,1771,308,2759,2255,504,256378,225820,30558,11.3,9.2,27.1
30人以上,J 卸売・小売業,831378,507062,324316,8900,4283,4617,11273,4980,6293,829005,506365,322640,22.6,8.1,45.4
30人以上,K 金融・保険業,311287,187336,123951,4791,3310,1481,4840,3134,1706,311238,187512,123726,6.1,2.2,11.9
30人以上,L 不動産業,64733,46171,18562,802,514,288,685,440,245,64850,46245,18605,11.4,6.1,24.5
30人以上,"M 飲食店,宿泊業",170605,92754,77851,5403,3311,2092,6962,3904,3058,169046,92161,76885,53.4,39.1,70.4
30人以上,"N 医療,福祉",256551,58575,197976,4201,909,3292,4348,505,3843,256404,58979,197425,21.4,16.1,22.9
30人以上,"O 教育,学習支援業",249977,140651,109326,1327,510,817,1111,628,483,250193,140533,109660,13.7,10.3,18.1
30人以上,P 複合サービス事業,43168,34749,8419,724,614,110,317,254,63,43575,35109,8466,34.4,24.9,73.7
30人以上,Q サービス業（他に分類されないもの）,876428,538964,337464,15451,8414,7037,13906,5661,8245,877973,541717,336256,15.6,9.2,26
30人以上,"F09,10 食料品・たばこ",59320,35300,24020,682,304,378,1012,384,628,58990,35220,23770,27.8,10,54.1
