規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,TL 調査産業計,4284937,2818177,1466760,76845,41724,35121,91018,50656,40362,4270764,2809245,1461519,14.6,7.1,29
30人以上,D 鉱業,2151,1763,388,10,8,2,25,23,2,2136,1748,388,1.9,0.1,10.1
30人以上,E 建設業,207459,181172,26287,1629,1203,426,5268,4387,881,203820,177988,25832,2.7,1.3,12.6
30人以上,F 製造業,505969,388074,117895,6323,3702,2621,6592,4358,2234,505700,387418,118282,6.3,1.7,21.6
30人以上,G 電気・ガス・熱供給・水道業,36526,29995,6531,56,40,16,49,32,17,36533,30003,6530,8.3,6.8,15
30人以上,H 情報通信業,479345,381884,97461,7407,5196,2211,5361,3888,1473,481391,383192,98199,4,1.4,14.1
30人以上,I 運輸業,257306,227370,29936,5203,4106,1097,5860,4845,1015,256649,226631,30018,10.7,8.6,27.2
30人以上,J 卸売・小売業,826041,504312,321729,12453,6886,5567,17489,9719,7770,821005,501479,319526,22.6,7.7,45.9
30人以上,K 金融・保険業,311790,185410,126380,4856,3171,1685,5594,3391,2203,311052,185190,125862,5.9,2.2,11.5
30人以上,L 不動産業,64123,45560,18563,1165,664,501,883,605,278,64405,45619,18786,10.9,5.2,24.9
30人以上,"M 飲食店,宿泊業",167105,92299,74806,5565,2991,2574,6718,2878,3840,165952,92412,73540,53,40.2,69.2
30人以上,"N 医療,福祉",255750,60597,195153,7572,1501,6071,7799,1381,6418,255523,60717,194806,20.2,15.9,21.5
30人以上,"O 教育,学習支援業",248020,139414,108606,2380,2025,355,7777,4645,3132,242623,136794,105829,13.4,9.3,18.7
30人以上,P 複合サービス事業,43551,34966,8585,964,722,242,1506,1272,234,43009,34416,8593,35,25.1,74.9
30人以上,Q サービス業（他に分類されないもの）,879801,545361,334440,21262,9509,11753,20097,9232,10865,880966,545638,335328,15.8,9.4,26.2
30人以上,"F09,10 食料品・たばこ",58978,34756,24222,940,474,466,1267,693,574,58651,34537,24114,29.3,10.6,56.1
30人以上,F11 繊維,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F12 衣服,7813,2844,4969,61,3,58,41,25,16,7833,2822,5011,12.8,3.7,17.9
30人以上,F13 木材,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,9540,7278,2262,39,20,19,56,47,9,9523,7251,2272,8.5,0.3,34.6
30人以上,F16 印刷,61942,49278,12664,324,320,4,672,586,86,61594,49012,12582,3.6,1.6,11.6
30人以上,F17 化学,60321,41974,18347,226,143,83,1804,1026,778,58743,41091,17652,1.8,0.3,5.2
30人以上,F18 石油・石炭,637,536,101,0,0,0,18,12,6,619,524,95,6.8,3.4,25.3
30人以上,F19 プラスチック,5816,4308,1508,15,0,15,62,31,31,5769,4277,1492,8.5,4,21.6
30人以上,F20 ゴム,4921,4369,552,53,48,5,48,47,1,4926,4370,556,0.3,0,2.9
30人以上,F21 なめし革,3881,2406,1475,97,1,96,79,37,42,3899,2370,1529,16.5,7,31.4
30人以上,F22 窯業・土石,8321,6757,1564,126,75,51,92,88,4,8355,6744,1611,0.2,0,0.8
30人以上,F23 鉄鋼,4085,3214,871,20,20,0,6,6,0,4099,3228,871,0.1,0.1,0.1
30人以上,F24 非鉄金属,8798,6683,2115,115,67,48,136,95,41,8777,6655,2122,2.7,0,11.2
30人以上,F25 金属製品,27827,21192,6635,479,193,286,62,53,9,28244,21332,6912,3.1,0.9,9.9
30人以上,F26 一般機械,38818,31711,7107,1394,1053,341,472,334,138,39740,32430,7310,6.8,1.9,28.1
30人以上,F27 電気機器,46727,39800,6927,153,103,50,242,182,60,46638,39721,6917,2.8,0.7,15.4
30人以上,F28 情報通信機器,50135,42584,7551,1198,545,653,282,185,97,51051,42944,8107,0.2,0.1,1
30人以上,F29 電子部品・デバイス,30951,24125,6826,318,144,174,431,238,193,30838,24031,6807,4.8,0,21.7
30人以上,F30 輸送用機器,27214,24743,2471,360,274,86,454,413,41,27120,24604,2516,0.1,0,1
30人以上,F31 精密機器,25096,21499,3597,17,15,2,159,148,11,24954,21366,3588,2.3,0.6,11.9
30人以上,F32 その他,18914,13507,5407,310,144,166,176,86,90,19048,13565,5483,5.9,0.7,18.8
30人以上,J-1 卸売業,506726,376798,129928,3574,2041,1533,6857,5078,1779,503443,373761,129682,5.5,1.7,16.5
30人以上,J-2 小売業,319315,127514,191801,8879,4845,4034,10632,4641,5991,317562,127718,189844,49.7,25.3,66.1
30人以上,Q80 専門サービス業（他に分類されないもの）,141476,108367,33109,1142,993,149,1683,1140,543,140935,108220,32715,6.3,4.7,11.5
30人以上,Q81 学術・開発研究機関,36492,29446,7046,229,181,48,425,334,91,36296,29293,7003,5.4,1.1,23.5
30人以上,Q84 娯楽業,47428,27514,19914,1837,1073,764,1985,1114,871,47280,27473,19807,36.1,21.4,56.6
30人以上,"Q86,87 自動車整備業、機械等修理業",31313,27985,3328,179,155,24,427,316,111,31065,27824,3241,4.2,3.7,8.1
30人以上,Q82 洗濯・理容・美容・浴場業,19520,8018,11502,557,455,102,304,83,221,19773,8390,11383,45.5,30,56.9
30人以上,Q89 広告業,41299,26028,15271,712,472,240,531,311,220,41480,26189,15291,9.7,1.8,23.3
30人以上,QS-1 一括分,562273,318003,244270,16606,6180,10426,14742,5934,8808,564137,318249,245888,17.2,11.3,24.8
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年３月分,,,,,,,,,,,,,,,,
第３－２表　産業、性別常用労働者及びパートタイム労働者比率　（事業所規模３０人以上）,,,,,,,,,,,,,,,,
