規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
30人以上,TL 調査産業計,441764,414026,381580,32446,27738,117095,115964,110168,5796,1131
30人以上,D 鉱業,490176,483772,447194,36578,6404,101231,101231,101128,103,0
30人以上,E 建設業,450667,418354,389515,28839,32313,169943,169552,164476,5076,391
30人以上,F 製造業,444839,427644,397383,30261,17195,122153,121718,115577,6141,435
30人以上,G 電気・ガス・熱供給・水道業,502542,502440,457707,44733,102,202843,202843,193415,9428,0
30人以上,H 情報通信業,447405,398195,356096,42099,49210,124199,122911,110398,12513,1288
30人以上,I 運輸業,386956,377303,321317,55986,9653,133691,132103,118302,13801,1588
30人以上,J 卸売・小売業,436031,414272,392431,21841,21759,113926,111819,107573,4246,2107
30人以上,K 金融・保険業,589876,520156,482375,37781,69720,151930,151769,143597,8172,161
30人以上,L 不動産業,430518,406082,380119,25963,24436,89903,89573,87693,1880,330
30人以上,"M 飲食店,宿泊業",425128,405753,378650,27103,19375,98952,98872,91923,6949,80
30人以上,"N 医療,福祉",399473,373058,348528,24530,26415,133796,133167,128672,4495,629
30人以上,"O 教育,学習支援業",498690,454619,426409,28210,44071,89868,89323,88583,740,545
30人以上,P 複合サービス事業,408972,405754,372417,33337,3218,145250,144605,128069,16536,645
30人以上,Q サービス業（他に分類されないもの）,389088,377793,345619,32174,11295,118537,117294,112588,4706,1243
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年５月分,,,,,,,,,,,
第４－２表　産業、就業形態別労働者の一人平均月間現金給与額　（事業所規模３０人以上）,,,,,,,,,,,
