規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,TL 調査産業計,19.4,20.1,18.3,153.8,165.1,135,142.1,150.9,127.4,11.7,14.2,7.6
５人以上,D 鉱業,20.4,20.6,19.6,165,167.7,153.2,150.5,152.4,142.3,14.5,15.3,10.9
５人以上,E 建設業,21.2,21.4,19.8,176.6,180.3,157.4,162.9,165.3,150.4,13.7,15,7
５人以上,F 製造業,20,20.3,19.5,164.1,169.2,148.8,151.6,155.3,140.7,12.5,13.9,8.1
５人以上,G 電気・ガス・熱供給・水道業,19.6,19.8,18.8,163.4,166.3,149.7,148.5,150.6,138.6,14.9,15.7,11.1
５人以上,H 情報通信業,20.3,20.4,19.7,172.9,176.3,160.8,152.8,155.1,144.5,20.1,21.2,16.3
５人以上,I 運輸業,20.3,20.5,19.2,174.8,179.1,147.9,151.3,154,134.5,23.5,25.1,13.4
５人以上,J 卸売・小売業,19.5,20,18.7,150,161.3,133.4,141.9,151.6,127.6,8.1,9.7,5.8
５人以上,K 金融・保険業,19.8,20.2,19.3,159.3,164.8,152.7,144.5,149.1,138.9,14.8,15.7,13.8
５人以上,L 不動産業,20.5,21,19.3,164.2,172.3,144.8,153,159.9,136.5,11.2,12.4,8.3
５人以上,"M 飲食店,宿泊業",16.1,17.7,14.6,114.6,135.4,94.7,109.4,127.7,91.9,5.2,7.7,2.8
５人以上,"N 医療,福祉",17.7,17.9,17.7,127.8,133.7,126.1,122.8,127.9,121.3,5,5.8,4.8
５人以上,"O 教育,学習支援業",17.6,18.3,16.9,130.8,136.1,125.1,124.6,129,119.9,6.2,7.1,5.2
５人以上,P 複合サービス事業,19.2,19.2,19.2,154,162.2,132.6,137.9,144.5,120.5,16.1,17.7,12.1
５人以上,Q サービス業（他に分類されないもの）,19.8,20.3,19,158,167.6,142.8,145.3,152.7,133.6,12.7,14.9,9.2
５人以上,"F09,10 食料品・たばこ",20.3,20.8,19.6,157.5,173.2,136.2,146.3,159.1,128.9,11.2,14.1,7.3
５人以上,F11 繊維,21.3,20.8,22.3,184.4,183.2,186.7,164.8,161.3,171.3,19.6,21.9,15.4
５人以上,F12 衣服,21.5,21.7,21.2,161.7,169.4,152.7,159,166.4,150.4,2.7,3,2.3
５人以上,F13 木材,21.1,21.5,20.4,164.9,182.1,127.9,149.7,160.6,126.3,15.2,21.5,1.6
