規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,TL 調査産業計,18.3,18.9,17.3,145.3,155.7,127.8,134,142,120.6,11.3,13.7,7.2
５人以上,D 鉱業,18.7,19,17.5,146.7,149.4,134.9,133.1,134.4,127.2,13.6,15,7.7
５人以上,E 建設業,19.9,20.2,18.5,165.4,169.2,146.5,150.9,153.2,139.4,14.5,16,7.1
５人以上,F 製造業,19.2,19.4,18.7,157.1,162,143,144.9,148.3,135.1,12.2,13.7,7.9
５人以上,G 電気・ガス・熱供給・水道業,17,17.3,16,142.6,145.9,127.5,128.8,131.1,118.4,13.8,14.8,9.1
５人以上,H 情報通信業,18.4,18.6,17.9,157.5,160.7,146.2,138.5,140.7,130.9,19,20,15.3
５人以上,I 運輸業,19.6,19.8,18.2,167.2,171.8,139.2,145.3,148.2,127.3,21.9,23.6,11.9
５人以上,J 卸売・小売業,18.6,19.2,17.7,142.9,154.4,126.4,135.3,145.2,121.1,7.6,9.2,5.3
５人以上,K 金融・保険業,17.8,18.1,17.5,145,148,141.2,131.7,134.2,128.4,13.3,13.8,12.8
５人以上,L 不動産業,19.6,19.9,18.8,155.2,161.9,139.6,145.2,150.4,132.9,10,11.5,6.7
５人以上,"M 飲食店,宿泊業",15.6,16.9,14.3,112.5,131.5,93.8,107.2,123.9,90.8,5.3,7.6,3
５人以上,"N 医療,福祉",16.9,17.4,16.8,121.8,130.4,119.2,116.9,125.2,114.4,4.9,5.2,4.8
５人以上,"O 教育,学習支援業",16.4,16.7,16.1,122.4,124.9,119.7,116,117.7,114.2,6.4,7.2,5.5
５人以上,P 複合サービス事業,18.3,18.1,18.9,151.7,158.3,134.3,132.7,137.2,120.9,19,21.1,13.4
５人以上,Q サービス業（他に分類されないもの）,18.6,19.1,17.8,149.2,158.4,134.7,137,143.8,126.2,12.2,14.6,8.5
５人以上,"F09,10 食料品・たばこ",19.5,20.2,18.6,150.9,169.3,128,139.9,155,121,11,14.3,7
５人以上,F11 繊維,19.2,19.4,18.9,164.4,171.1,151.8,142.7,145.6,137.3,21.7,25.5,14.5
５人以上,F12 衣服,19,19,19.1,143.1,149.3,136,141.1,147.3,134,2,2,2
５人以上,F13 木材,19.6,21.5,15.5,157.9,183.4,103.2,141.2,160.4,100.1,16.7,23,3.1
５人以上,F14 家具,18.4,18.7,16.7,144.6,148.8,124.3,143.5,147.6,123.2,1.1,1.2,1.1
５人以上,F15 パルプ・紙,20.2,20.5,19.6,157.6,164.1,143.6,151.9,157.1,140.5,5.7,7,3.1
５人以上,F16 印刷,19.6,19.7,19.4,166,167.7,160.1,147.9,148.4,146.1,18.1,19.3,14
５人以上,F17 化学,18.6,18.9,18,150,152.5,144.3,141.2,144.4,133.7,8.8,8.1,10.6
５人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
５人以上,F19 プラスチック,18.8,19.3,18.2,149.8,163.5,128.5,135.7,144.7,121.8,14.1,18.8,6.7
５人以上,F20 ゴム,18.1,18,18.5,150.8,152.8,143.1,143.8,145.5,137.3,7,7.3,5.8
５人以上,F21 なめし革,20.8,22,18.9,165,181,139,159.1,172.9,136.5,5.9,8.1,2.5
５人以上,F22 窯業・土石,19.4,19.5,18.9,160.2,161.8,152.7,148.5,149.5,143.9,11.7,12.3,8.8
５人以上,F23 鉄鋼,18,18.1,17.5,159.5,163.1,143.5,136.7,137.4,133.7,22.8,25.7,9.8
５人以上,F24 非鉄金属,19.6,19.7,19.2,164.2,165.8,159.9,155.6,156.9,151.9,8.6,8.9,8
５人以上,F25 金属製品,20.8,21.1,20.1,172.6,176.1,161.9,160.9,163.2,153.9,11.7,12.9,8
５人以上,F26 一般機械,19.2,19.4,18.4,157.1,160.3,143.6,145.5,147.6,136.5,11.6,12.7,7.1
５人以上,F27 電気機器,18.4,18.4,18.3,149.8,151.7,140.6,138.7,139.8,133.3,11.1,11.9,7.3
５人以上,F28 情報通信機器,18.1,18.3,17.2,152.5,155.1,138.9,137.3,139,128.4,15.2,16.1,10.5
５人以上,F29 電子部品・デバイス,18.8,18.7,19,151.9,156.1,137.6,141.6,144,133.3,10.3,12.1,4.3
５人以上,F30 輸送用機器,18.5,18.6,17.8,163,166.4,140.7,144.2,145.8,133.5,18.8,20.6,7.2
５人以上,F31 精密機器,19.2,19.3,19.1,164.1,166.9,152.3,149.7,150.7,145.5,14.4,16.2,6.8
５人以上,F32 その他,20.4,20.6,19.8,160.5,164.2,151.1,151.7,155,143.4,8.8,9.2,7.7
５人以上,J-1 卸売業,19.1,19.4,18.5,153.9,157,145.9,145.5,148.2,138.5,8.4,8.8,7.4
５人以上,J-2 小売業,17.9,18.8,17.2,129.8,149.3,115.5,123.2,139.2,111.4,6.6,10.1,4.1
５人以上,Q80 専門サービス業（他に分類されないもの）,18.4,18.5,18.2,149.7,153.5,141.2,136.9,138.9,132.5,12.8,14.6,8.7
５人以上,Q81 学術・開発研究機関,16.8,17.3,15.1,138.3,143.2,120.5,128.8,133.1,113.2,9.5,10.1,7.3
５人以上,Q84 娯楽業,18.5,18.9,18,138.3,146.2,125.9,132.8,140.1,121.3,5.5,6.1,4.6
５人以上,"Q86,87 自動車整備業、機械等修理業",20,20,19.9,168,169.8,155.7,150.6,150.6,150,17.4,19.2,5.7
５人以上,Q82 洗濯・理容・美容・浴場業,21.3,21.9,20.9,166.9,185.8,155.5,162.5,179.3,152.4,4.4,6.5,3.1
５人以上,Q89 広告業,19.4,20,18.5,156.8,162,147.5,143.2,147.2,135.9,13.6,14.8,11.6
５人以上,QS-1 一括分,18.4,19.2,17.3,147.7,160.2,130.7,134.6,144.3,121.4,13.1,15.9,9.3
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年９月分,,,,,,,,,,,,,
第２－１表　産業、性別常用労働者の一人平均月間出勤日数及び実労働時間　（事業所規模５人以上）,,,,,,,,,,,,,
