規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
30人以上,TL 調査産業計,569272,416293,384407,31886,152979,129839,119010,113090,5920,10829
30人以上,D 鉱業,471627,467164,436048,31116,4463,104077,104077,104077,0,0
30人以上,E 建設業,600162,414940,386009,28931,185222,178709,174417,168319,6098,4292
30人以上,F 製造業,615232,430058,398550,31508,185174,148903,126283,120213,6070,22620
30人以上,G 電気・ガス・熱供給・水道業,506220,506198,450436,55762,22,202082,202082,192076,10006,0
30人以上,H 情報通信業,564402,399431,358567,40864,164971,128243,127360,112465,14895,883
30人以上,I 運輸業,555211,385949,330098,55851,169262,145170,138235,121144,17091,6935
30人以上,J 卸売・小売業,644581,419519,397648,21871,225062,130389,113500,108968,4532,16889
30人以上,K 金融・保険業,610646,528529,493267,35262,82117,163372,161432,154150,7282,1940
30人以上,L 不動産業,619866,406957,382190,24767,212909,100759,91683,90300,1383,9076
30人以上,"M 飲食店,宿泊業",495124,396091,368759,27332,99033,102605,94541,89320,5221,8064
30人以上,"N 医療,福祉",490420,369814,346445,23369,120606,145426,140050,135454,4596,5376
30人以上,"O 教育,学習支援業",528414,441827,422705,19122,86587,93320,87177,86127,1050,6143
30人以上,P 複合サービス事業,414875,405653,369437,36216,9222,151092,151026,133017,18009,66
30人以上,Q サービス業（他に分類されないもの）,502780,383133,350073,33060,119647,134865,123846,119093,4753,11019
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年７月分,,,,,,,,,,,
第４－２表　産業、就業形態別労働者の一人平均月間現金給与額　（事業所規模３０人以上）,,,,,,,,,,,
