規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,TL 調査産業計,360505,431512,239663,343904,410379,230775,319587,24317,16601,21133,8888
５人以上,D 鉱業,452437,490943,283435,428793,468324,255292,392881,35912,23644,22619,28143
５人以上,E 建設業,417840,445658,267279,402212,428375,260612,374210,28002,15628,17283,6667
５人以上,F 製造業,406317,457327,257825,385707,434985,242257,359411,26296,20610,22342,15568
５人以上,G 電気・ガス・熱供給・水道業,504078,537769,349378,482529,514416,336112,434354,48175,21549,23353,13266
５人以上,H 情報通信業,404452,437004,295197,388004,418443,285839,348941,39063,16448,18561,9358
５人以上,I 運輸業,398096,413888,285286,369374,387589,239258,311812,57562,28722,26299,46028
５人以上,J 卸売・小売業,329682,415554,201181,313907,392699,196002,299396,14511,15775,22855,5179
５人以上,K 金融・保険業,499349,635627,322549,489159,624159,314017,454016,35143,10190,11468,8532
５人以上,L 不動産業,419047,479161,265773,382064,432876,252507,361799,20265,36983,46285,13266
５人以上,"M 飲食店,宿泊業",174267,238050,112219,171342,232830,111527,161635,9707,2925,5220,692
５人以上,"N 医療,福祉",300593,427873,261864,294595,418255,256967,279711,14884,5998,9618,4897
５人以上,"O 教育,学習支援業",409391,484628,327095,375795,440547,304968,357966,17829,33596,44081,22127
５人以上,P 複合サービス事業,348915,404852,201859,328203,378209,196740,305890,22313,20712,26643,5119
５人以上,Q サービス業（他に分類されないもの）,343185,406423,241613,327138,386439,231889,303059,24079,16047,19984,9724
５人以上,"F09,10 食料品・たばこ",333735,434815,197040,301340,389388,182269,276817,24523,32395,45427,14771
５人以上,F11 繊維,353919,435399,252020,353919,435399,252020,321316,32603,0,0,0
５人以上,F12 衣服,320898,387951,249024,306939,368869,240557,301010,5929,13959,19082,8467
５人以上,F13 木材,408880,430451,341679,408880,430451,341679,374150,34730,0,0,0
５人以上,F14 家具,365836,400821,223532,365836,400821,223532,359277,6559,0,0,0
５人以上,F15 パルプ・紙,448987,507496,279462,345035,392483,207558,316760,28275,103952,115013,71904
５人以上,F16 印刷,380804,423719,257613,372861,413706,255610,340140,32721,7943,10013,2003
５人以上,F17 化学,600493,673489,423025,490691,552986,339240,467348,23343,109802,120503,83785
５人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
５人以上,F19 プラスチック,305544,383812,178908,294985,370026,173571,282077,12908,10559,13786,5337
５人以上,F20 ゴム,365509,390552,241337,363995,388933,240342,356896,7099,1514,1619,995
５人以上,F21 なめし革,249928,280114,186143,249730,279822,186143,246472,3258,198,292,0
５人以上,F22 窯業・土石,467064,497632,329302,462284,491791,329302,435877,26407,4780,5841,0
５人以上,F23 鉄鋼,469455,505388,331493,460808,498126,317527,427615,33193,8647,7262,13966
５人以上,F24 非鉄金属,445351,530943,233341,428123,509831,225735,408775,19348,17228,21112,7606
５人以上,F25 金属製品,330750,384699,176862,329808,383773,175875,317373,12435,942,926,987
５人以上,F26 一般機械,397750,436512,228841,397582,436411,228378,370368,27214,168,101,463
５人以上,F27 電気機器,413022,450885,243816,410913,448655,242248,381243,29670,2109,2230,1568
５人以上,F28 情報通信機器,441891,463856,326974,434700,456230,322060,392384,42316,7191,7626,4914
５人以上,F29 電子部品・デバイス,433925,482823,270944,423183,470270,266238,394800,28383,10742,12553,4706
５人以上,F30 輸送用機器,401588,427399,232908,399437,425044,232093,361629,37808,2151,2355,815
５人以上,F31 精密機器,397749,421770,272607,387756,411297,265117,352398,35358,9993,10473,7490
５人以上,F32 その他,387053,438516,254758,381472,432394,250570,369058,12414,5581,6122,4188
５人以上,J-1 卸売業,430332,484647,284878,405336,454238,274379,387039,18297,24996,30409,10499
５人以上,J-2 小売業,212430,285181,153023,207398,276580,150905,197298,10100,5032,8601,2118
５人以上,Q80 専門サービス業（他に分類されないもの）,415133,466850,297681,395315,444305,284056,365507,29808,19818,22545,13625
５人以上,Q81 学術・開発研究機関,477342,513855,334400,465506,501290,325416,434219,31287,11836,12565,8984
５人以上,Q84 娯楽業,256877,302199,190840,245548,285982,186634,237933,7615,11329,16217,4206
５人以上,"Q86,87 自動車整備業、機械等修理業",387947,411088,233138,365296,386342,224502,327701,37595,22651,24746,8636
５人以上,Q82 洗濯・理容・美容・浴場業,220095,263519,190299,213453,258740,182380,206236,7217,6642,4779,7919
５人以上,Q89 広告業,419639,487448,304293,405477,483219,273233,387027,18450,14162,4229,31060
５人以上,QS-1 一括分,321783,386040,232265,305765,364308,224207,281312,24453,16018,21732,8058
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年４月分,,,,,,,,,,,,
第１－１表　産業、性別常用労働者の一人平均月間現金給与額　（事業所規模５人以上）,,,,,,,,,,,,
