規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
30人以上,TL 調査産業計,428797,417373,387300,30073,11424,117256,116811,110642,6169,445
30人以上,D 鉱業,510553,479272,449849,29423,31281,96974,94410,94256,154,2564
30人以上,E 建設業,425564,419966,390304,29662,5598,173704,169557,164935,4622,4147
30人以上,F 製造業,437699,432465,403311,29154,5234,127276,127090,120568,6522,186
30人以上,G 電気・ガス・熱供給・水道業,503891,503891,452600,51291,0,197341,197341,187805,9536,0
30人以上,H 情報通信業,434293,407003,367920,39083,27290,117788,117373,103210,14163,415
30人以上,I 運輸業,396223,386260,326263,59997,9963,132026,131929,116951,14978,97
30人以上,J 卸売・小売業,426776,417670,397158,20512,9106,114283,113661,109074,4587,622
30人以上,K 金融・保険業,534842,521407,491085,30322,13435,153381,153214,144956,8258,167
30人以上,L 不動産業,437133,406123,383266,22857,31010,94416,94211,92540,1671,205
30人以上,"M 飲食店,宿泊業",394015,387385,358740,28645,6630,95249,95249,89800,5449,0
30人以上,"N 医療,福祉",384570,382347,359733,22614,2223,133693,133030,128002,5028,663
30人以上,"O 教育,学習支援業",453891,444469,427564,16905,9422,85837,85689,83201,2488,148
30人以上,P 複合サービス事業,424873,420664,378409,42255,4209,142539,142489,121876,20613,50
30人以上,Q サービス業（他に分類されないもの）,392322,381359,352095,29264,10963,121461,120842,115679,5163,619
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年９月分,,,,,,,,,,,
第４－２表　産業、就業形態別労働者の一人平均月間現金給与額　（事業所規模３０人以上）,,,,,,,,,,,
