規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
30人以上,TL 調査産業計,462602,418465,385336,33129,44137,117668,115332,109572,5760,2336
30人以上,D 鉱業,501689,472919,441345,31574,28770,114049,103610,103610,0,10439
30人以上,E 建設業,451665,433120,397400,35720,18545,189292,185595,181637,3958,3697
30人以上,F 製造業,445859,435391,402634,32757,10468,123099,122610,114307,8303,489
30人以上,G 電気・ガス・熱供給・水道業,538306,519547,461422,58125,18759,203561,203209,192195,11014,352
30人以上,H 情報通信業,458110,406267,363252,43015,51843,126902,126329,112796,13533,573
30人以上,I 運輸業,410660,389619,330649,58970,21041,146327,143654,126495,17159,2673
30人以上,J 卸売・小売業,446283,417892,396244,21648,28391,106476,105638,101783,3855,838
30人以上,K 金融・保険業,653373,529089,493791,35298,124284,152296,151935,143373,8562,361
30人以上,L 不動産業,449847,409760,383557,26203,40087,91963,91619,90004,1615,344
30人以上,"M 飲食店,宿泊業",546790,378650,356306,22344,168140,99902,98563,93161,5402,1339
30人以上,"N 医療,福祉",408812,364791,342279,22512,44021,130769,129853,125934,3919,916
30人以上,"O 教育,学習支援業",545570,466219,441001,25218,79351,113281,86031,83309,2722,27250
30人以上,P 複合サービス事業,425448,423720,391603,32117,1728,148692,148570,129518,19052,122
30人以上,Q サービス業（他に分類されないもの）,414801,378082,344795,33287,36719,120611,119900,115490,4410,711
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年３月分,,,,,,,,,,,
第４－２表　産業、就業形態別労働者の一人平均月間現金給与額　（事業所規模３０人以上）,,,,,,,,,,,
