規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,TL 調査産業計,4395152,2883578,1511574,68193,33706,34487,85753,45091,40662,4377592,2872193,1505399,14.5,7.1,28.7
30人以上,D 鉱業,2089,1695,394,29,29,0,12,8,4,2106,1716,390,1.9,0.1,9.5
30人以上,E 建設業,209196,181737,27459,1145,977,168,2154,1813,341,208187,180901,27286,2.7,1.3,12.3
30人以上,F 製造業,515239,393194,122045,6408,4580,1828,7999,5515,2484,513648,392259,121389,6.1,1.7,20.5
30人以上,G 電気・ガス・熱供給・水道業,36388,29834,6554,213,173,40,75,75,0,36526,29932,6594,8.3,6.8,15.1
30人以上,H 情報通信業,510909,405984,104925,6340,4878,1462,7283,5590,1693,509966,405272,104694,3.9,1.2,14.3
30人以上,I 運輸業,258967,225369,33598,4000,3240,760,4094,3197,897,258873,225412,33461,12.4,9.7,30.3
30人以上,J 卸売・小売業,835960,512423,323537,8500,3157,5343,18419,8714,9705,826041,506866,319175,21.5,7.2,44.1
30人以上,K 金融・保険業,331738,194557,137181,4946,2788,2158,3719,2022,1697,332965,195323,137642,6,2.2,11.4
30人以上,L 不動産業,66473,46960,19513,830,530,300,1197,765,432,66106,46725,19381,11.2,5.1,25.8
30人以上,"M 飲食店,宿泊業",171240,93973,77267,6824,2764,4060,5808,2896,2912,172256,93841,78415,55.9,41.3,73.5
30人以上,"N 医療,福祉",259025,60957,198068,4970,1126,3844,5774,828,4946,258221,61255,196966,21.8,17.3,23.2
30人以上,"O 教育,学習支援業",257858,142883,114975,4544,1617,2927,6350,2628,3722,256052,141872,114180,14.5,10.4,19.6
30人以上,P 複合サービス事業,42884,34577,8307,796,417,379,1429,1101,328,42251,33893,8358,36.6,27,75.7
30人以上,Q サービス業（他に分類されないもの）,897186,559435,337751,18648,7430,11218,21440,9939,11501,894394,556926,337468,15,8.9,25.1
30人以上,"F09,10 食料品・たばこ",60009,35146,24863,1150,701,449,1590,673,917,59569,35174,24395,28,9.9,54
30人以上,F11 繊維,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F12 衣服,8024,2906,5118,10,3,7,140,46,94,7894,2863,5031,14.8,8,18.7
30人以上,F13 木材,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
