規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,TL 調査産業計,417459,394010,366569,27441,23449,103932,103352,99319,4033,580
５人以上,D 鉱業,490176,483772,447194,36578,6404,101231,101231,101128,103,0
５人以上,E 建設業,423304,403151,377648,25503,20153,144623,144458,139327,5131,165
５人以上,F 製造業,414785,401659,375682,25977,13126,115674,115421,110706,4715,253
５人以上,G 電気・ガス・熱供給・水道業,499244,496495,453600,42895,2749,195863,195647,186993,8654,216
５人以上,H 情報通信業,437150,391300,353777,37523,45850,118078,117309,108634,8675,769
５人以上,I 運輸業,387245,377726,321965,55761,9519,130593,129370,117820,11550,1223
５人以上,J 卸売・小売業,402804,385586,368393,17193,17218,99159,98140,95299,2841,1019
５人以上,K 金融・保険業,557651,496913,460900,36013,60738,142243,142013,135034,6979,230
５人以上,L 不動産業,467474,409756,389480,20276,57718,114449,114261,110573,3688,188
５人以上,"M 飲食店,宿泊業",343176,333504,313557,19947,9672,91445,91420,86995,4425,25
５人以上,"N 医療,福祉",384290,363929,344140,19789,20361,109453,109158,106514,2644,295
５人以上,"O 教育,学習支援業",464465,429678,407218,22460,34787,86980,86671,86192,479,309
５人以上,P 複合サービス事業,402697,398407,370857,27550,4290,136757,136199,121613,14586,558
５人以上,Q サービス業（他に分類されないもの）,377831,364951,337426,27525,12880,110439,109556,105772,3784,883
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年５月分,,,,,,,,,,,
第４－１表　産業、就業形態別労働者の一人平均月間現金給与額　（事業所規模５人以上）,,,,,,,,,,,
