規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
30人以上,TL 調査産業計,428558,412706,381339,31367,15852,113087,112734,107368,5366,353
30人以上,D 鉱業,476983,473662,439995,33667,3321,91114,91114,91114,0,0
30人以上,E 建設業,425657,423455,390918,32537,2202,158281,158218,153544,4674,63
30人以上,F 製造業,437104,433062,401929,31133,4042,124256,124023,116029,7994,233
30人以上,G 電気・ガス・熱供給・水道業,509549,509549,456165,53384,0,201258,201258,191394,9864,0
30人以上,H 情報通信業,394357,390744,351407,39337,3613,110714,110653,99171,11482,61
30人以上,I 運輸業,392369,388826,331541,57278,3543,141567,140831,125349,15482,736
30人以上,J 卸売・小売業,432078,415553,394729,20824,16525,106341,106125,102088,4037,216
30人以上,K 金融・保険業,613542,510015,478177,31838,103527,140018,139920,134738,5182,98
30人以上,L 不動産業,411956,408343,384206,24137,3613,90236,90053,88647,1406,183
30人以上,"M 飲食店,宿泊業",391001,391001,365325,25676,0,91944,91944,86650,5294,0
30人以上,"N 医療,福祉",369288,367388,340672,26716,1900,135425,135338,131494,3844,87
30人以上,"O 教育,学習支援業",462642,457448,432910,24538,5194,92824,91656,90864,792,1168
30人以上,P 複合サービス事業,435446,435131,397761,37370,315,131848,131848,115576,16272,0
30人以上,Q サービス業（他に分類されないもの）,388137,373712,343378,30334,14425,115798,115047,110694,4353,751
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年２月分,,,,,,,,,,,
第４－２表　産業、就業形態別労働者の一人平均月間現金給与額　（事業所規模３０人以上）,,,,,,,,,,,
