規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,TL 調査産業計,4402330,2885710,1516620,93448,47596,45852,92130,51008,41122,4403648,2882298,1521350,14.3,7.1,27.8
30人以上,D 鉱業,2159,1750,409,41,41,0,22,18,4,2178,1773,405,1.8,0.1,9.1
30人以上,E 建設業,211309,183200,28109,3813,3643,170,2887,2160,727,212235,184683,27552,2.6,1.2,11.6
30人以上,F 製造業,520539,398125,122414,6236,3586,2650,8596,6020,2576,518179,395691,122488,6.3,1.8,21
30人以上,G 電気・ガス・熱供給・水道業,37290,30608,6682,82,41,41,216,158,58,37156,30491,6665,8,6.4,15.7
30人以上,H 情報通信業,511087,406911,104176,6403,3843,2560,7121,5145,1976,510369,405609,104760,3.7,1.2,13.1
30人以上,I 運輸業,260925,227404,33521,4651,3980,671,6677,5483,1194,258899,225901,32998,12,9.5,28.6
30人以上,J 卸売・小売業,827467,502540,324927,19474,8194,11280,16312,8634,7678,830629,502100,328529,21.5,7.9,42.2
30人以上,K 金融・保険業,336283,196907,139376,8919,4864,4055,7488,4757,2731,337714,197014,140700,5.3,2,10.1
30人以上,L 不動産業,67070,47715,19355,1411,792,619,1262,763,499,67219,47744,19475,10.1,4.4,24
30人以上,"M 飲食店,宿泊業",168645,94510,74135,10068,5228,4840,6783,3384,3399,171930,96354,75576,55.6,41.4,73.6
30人以上,"N 医療,福祉",258244,61175,197069,5128,1463,3665,5492,762,4730,257880,61876,196004,20,16.3,21.2
30人以上,"O 教育,学習支援業",256820,141835,114985,5205,2121,3084,3292,1294,1998,258733,142662,116071,14.6,10.1,20
30人以上,P 複合サービス事業,42715,34454,8261,551,453,98,566,333,233,42700,34574,8126,33.9,24.5,73.6
30人以上,Q サービス業（他に分類されないもの）,901777,558576,343201,21466,9347,12119,25416,12097,13319,897827,555826,342001,15,8.8,25.1
30人以上,"F09,10 食料品・たばこ",60097,35416,24681,2133,932,1201,1653,840,813,60577,35508,25069,29.3,11.2,55
30人以上,F11 繊維,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
