規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
30人以上,TL 調査産業計,18.5,154.4,139.5,14.9,15,92.7,88.4,4.3
30人以上,D 鉱業,18.9,154.2,139.6,14.6,13.4,61.4,61.4,0
30人以上,E 建設業,19,161.9,146.4,15.5,15.3,149.7,147.1,2.6
30人以上,F 製造業,17.4,145.5,132.1,13.4,16.8,110.4,105.7,4.7
30人以上,G 電気・ガス・熱供給・水道業,17.7,148.8,134.4,14.4,14.2,107.7,104,3.7
30人以上,H 情報通信業,18,157.3,136.7,20.6,14.4,97.7,90,7.7
30人以上,I 運輸業,19.4,171.6,146.2,25.4,14.1,100.6,88.7,11.9
30人以上,J 卸売・小売業,18.9,155,144.1,10.9,16.9,102.6,98.6,4
30人以上,K 金融・保険業,18,146.8,132.9,13.9,15.7,109.4,103.4,6
30人以上,L 不動産業,18.7,155.1,141.3,13.8,15.5,72.1,70.3,1.8
30人以上,"M 飲食店,宿泊業",20.7,179.3,162.8,16.5,13.8,85.4,81.7,3.7
30人以上,"N 医療,福祉",18.6,143.8,136.4,7.4,13.2,63.3,61.8,1.5
30人以上,"O 教育,学習支援業",18.5,139.5,130.2,9.3,6.8,40,39.4,0.6
30人以上,P 複合サービス事業,18.6,168.3,150.4,17.9,18.7,117.7,94.6,23.1
30人以上,Q サービス業（他に分類されないもの）,18.7,157.9,141.7,16.2,15.4,96.1,93,3.1
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年１月分(確報),,,,,,,,,
第５－２表　産業、就業形態別労働者の一人平均月間出勤日数及び実労働時間　（事業所規模３０人以上）,,,,,,,,,
