規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,TL 調査産業計,19.8,20.4,18.7,156.8,167.7,138.1,145,153.6,130.4,11.8,14.1,7.7
５人以上,D 鉱業,20,20.3,18.9,162.5,165.6,148.8,148,150.4,137.4,14.5,15.2,11.4
５人以上,E 建設業,21.8,22.1,20.4,179.7,182.8,162.5,166,168,155,13.7,14.8,7.5
５人以上,F 製造業,20.9,21.1,20.4,170.9,176.1,155.3,158.1,161.8,147.1,12.8,14.3,8.2
５人以上,G 電気・ガス・熱供給・水道業,19.9,20,19.4,162.7,165.5,149.7,150,152.3,139.7,12.7,13.2,10
５人以上,H 情報通信業,19.7,19.8,19.3,167.5,170.6,157.1,148.6,150.7,141.7,18.9,19.9,15.4
５人以上,I 運輸業,20.6,20.8,19.6,175.9,180.2,145.7,153,155.6,134.7,22.9,24.6,11
５人以上,J 卸売・小売業,20.1,20.7,19.1,154.6,166,137.4,146.4,156.3,131.5,8.2,9.7,5.9
５人以上,K 金融・保険業,19.7,20.1,19.3,158.8,165.1,150.7,143.4,148.9,136.3,15.4,16.2,14.4
５人以上,L 不動産業,20.8,21.1,20,163.6,169,149.6,153.1,157.5,141.6,10.5,11.5,8
５人以上,"M 飲食店,宿泊業",16.2,17.9,14.7,117.1,140.1,95.1,111,130.9,92,6.1,9.2,3.1
５人以上,"N 医療,福祉",18.3,18.5,18.2,132.5,139,130.5,127.1,132.6,125.4,5.4,6.4,5.1
５人以上,"O 教育,学習支援業",19.2,19.9,18.5,142.3,148.2,136.1,136,141,130.8,6.3,7.2,5.3
５人以上,P 複合サービス事業,19.4,19.4,19.5,154.1,163,129.8,140.8,148.2,120.5,13.3,14.8,9.3
５人以上,Q サービス業（他に分類されないもの）,20,20.5,19.3,159.8,168.9,145.1,146.8,153.9,135.5,13,15,9.6
５人以上,"F09,10 食料品・たばこ",21,21.4,20.4,163.6,178.5,143.6,151.8,163.7,135.9,11.8,14.8,7.7
５人以上,F11 繊維,22.4,22.2,22.6,179.7,186.3,172.6,163.7,168.6,158.3,16,17.7,14.3
５人以上,F12 衣服,21.9,22.6,21.2,165.9,173.7,157.2,163.2,171.6,153.9,2.7,2.1,3.3
５人以上,F13 木材,22.9,24.8,16.9,180.7,202.1,114.7,164.3,180.7,113.9,16.4,21.4,0.8
５人以上,F14 家具,21.6,22.1,19.7,175.4,181,151.5,171.1,176.4,148.6,4.3,4.6,2.9
５人以上,F15 パルプ・紙,21.1,21.5,19.9,169.2,175.5,151.1,159.4,163.7,147,9.8,11.8,4.1
５人以上,F16 印刷,21.3,21.5,20.8,175.8,180,163.7,157.1,159.4,150.5,18.7,20.6,13.2
５人以上,F17 化学,20.7,21,19.8,167.1,169.8,160.7,157.3,160.8,148.9,9.8,9,11.8
５人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
５人以上,F19 プラスチック,21.5,22,20.6,174.4,188,151.5,161.5,170.7,146,12.9,17.3,5.5
５人以上,F20 ゴム,20.7,20.8,20.1,170.2,172.6,157.6,159.5,161.1,151.1,10.7,11.5,6.5
５人以上,F21 なめし革,22.4,22.6,21.8,177.5,186.4,159.8,171.7,178.8,157.4,5.8,7.6,2.4
５人以上,F22 窯業・土石,21.2,21.3,20.8,174.7,175.2,172.3,160.4,160.6,159.4,14.3,14.6,12.9
５人以上,F23 鉄鋼,21,21,20.8,179.2,182.6,166.3,159.4,160.1,156.9,19.8,22.5,9.4
５人以上,F24 非鉄金属,21,21.6,19.6,174.3,181.5,156.3,163.5,169.6,148.3,10.8,11.9,8
５人以上,F25 金属製品,22.3,22.5,21.8,179,184,164.6,170.9,174.9,159.5,8.1,9.1,5.1
５人以上,F26 一般機械,20.8,21,19.9,171.6,175.7,154.1,159.7,162.7,147,11.9,13,7.1
５人以上,F27 電気機器,20.2,20.3,19.7,163.8,168.1,145.7,153.4,156.4,140.6,10.4,11.7,5.1
５人以上,F28 情報通信機器,20,20.2,19.2,167.8,170.5,153.8,151,152.7,142.3,16.8,17.8,11.5
５人以上,F29 電子部品・デバイス,20.6,20.6,20.6,166.5,171.8,148.4,156,159.5,143.9,10.5,12.3,4.5
５人以上,F30 輸送用機器,20,20.1,19.7,176.7,181,148.4,155.7,157.9,141.1,21,23.1,7.3
５人以上,F31 精密機器,21,21,20.9,176.9,178.4,169.2,163.1,163.5,161,13.8,14.9,8.2
５人以上,F32 その他,20.9,21.2,20.2,170.8,175.4,159.3,157.4,160.6,149.3,13.4,14.8,10
５人以上,J-1 卸売業,21.2,21.4,20.7,169.7,173.1,160.5,160.4,163.3,152.7,9.3,9.8,7.8
５人以上,J-2 小売業,18.7,19.4,18.1,137,152.5,124.3,130.1,143.1,119.4,6.9,9.4,4.9
５人以上,Q80 専門サービス業（他に分類されないもの）,20.2,20.4,19.7,166.2,170,157.3,151.2,153.7,145.4,15,16.3,11.9
５人以上,Q81 学術・開発研究機関,19,19.4,17.2,154.4,159.5,134.8,144.3,148.6,127.5,10.1,10.9,7.3
５人以上,Q84 娯楽業,19.7,20.1,19,138.7,145,129,135.3,141.5,125.9,3.4,3.5,3.1
５人以上,"Q86,87 自動車整備業、機械等修理業",20.8,20.9,20,174.2,176.9,155.7,157.3,158.5,149.4,16.9,18.4,6.3
５人以上,Q82 洗濯・理容・美容・浴場業,21.3,21.6,21.1,168.5,181.5,159.7,162.7,170.2,157.6,5.8,11.3,2.1
５人以上,Q89 広告業,20.3,20.8,19.5,164.4,168.7,156.4,151,154.5,144.6,13.4,14.2,11.8
５人以上,QS-1 一括分,19.9,20.6,19,158.3,170.4,141.5,144.5,154.3,131,13.8,16.1,10.5
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年６月分,,,,,,,,,,,,,
第２－１表　産業、性別常用労働者の一人平均月間出勤日数及び実労働時間　（事業所規模５人以上）,,,,,,,,,,,,,
