規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,TL 調査産業計,355932,424407,239708,336971,401914,226743,314124,22847,18961,22493,12965
５人以上,D 鉱業,483181,526289,296609,476892,519045,294457,440970,35922,6289,7244,2152
５人以上,E 建設業,412607,440887,260533,393221,419455,252147,368500,24721,19386,21432,8386
５人以上,F 製造業,390202,440282,244755,378134,426710,237057,353905,24229,12068,13572,7698
５人以上,G 電気・ガス・熱供給・水道業,474476,505933,329590,471934,503225,327812,431834,40100,2542,2708,1778
５人以上,H 情報通信業,420987,454152,309490,377421,407023,277903,341360,36061,43566,47129,31587
５人以上,I 運輸業,354762,371979,236068,346293,363590,227048,296128,50165,8469,8389,9020
５人以上,J 卸売・小売業,320913,401491,201037,308064,384408,194486,294742,13322,12849,17083,6551
５人以上,K 金融・保険業,529338,690657,321128,472724,604837,302210,438690,34034,56614,85820,18918
５人以上,L 不動産業,431257,493698,271434,379441,430373,249077,360867,18574,51816,63325,22357
５人以上,"M 飲食店,宿泊業",175315,239591,111831,172076,234144,110773,162480,9596,3239,5447,1058
５人以上,"N 医療,福祉",305847,423415,269966,291213,414810,253492,276318,14895,14634,8605,16474
５人以上,"O 教育,学習支援業",394021,453087,330529,365668,430772,295686,347310,18358,28353,22315,34843
５人以上,P 複合サービス事業,324938,372927,201750,321739,369978,197911,297980,23759,3199,2949,3839
５人以上,Q サービス業（他に分類されないもの）,334248,393517,239679,323324,383005,228096,299669,23655,10924,10512,11583
５人以上,"F09,10 食料品・たばこ",302121,390194,183456,300536,387985,182711,274968,25568,1585,2209,745
５人以上,F11 繊維,908377,1340878,412888,346839,434683,246202,317509,29330,561538,906195,166686
５人以上,F12 衣服,299179,366888,225931,292943,360190,220195,288867,4076,6236,6698,5736
５人以上,F13 木材,396742,416277,336615,396742,416277,336615,375423,21319,0,0,0
５人以上,F14 家具,375163,411997,222897,375163,411997,222897,368319,6844,0,0,0
５人以上,F15 パルプ・紙,344132,394188,202898,337336,386883,197538,313117,24219,6796,7305,5360
５人以上,F16 印刷,369206,407743,258278,368675,407135,257971,341058,27617,531,608,307
５人以上,F17 化学,514338,577276,362387,486615,547691,339159,462229,24386,27723,29585,23228
５人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
５人以上,F19 プラスチック,357641,464808,178529,283035,353391,165447,272139,10896,74606,111417,13082
５人以上,F20 ゴム,350022,371380,233591,349045,370238,233513,333341,15704,977,1142,78
５人以上,F21 なめし革,249086,282599,184766,249015,282491,184766,243026,5989,71,108,0
５人以上,F22 窯業・土石,436256,469615,280279,435351,468601,279882,410994,24357,905,1014,397
５人以上,F23 鉄鋼,444425,483666,295806,439722,477934,294998,414643,25079,4703,5732,808
５人以上,F24 非鉄金属,426159,510036,216185,423776,507186,214971,404294,19482,2383,2850,1214
５人以上,F25 金属製品,313679,361998,175224,308112,357564,166408,297746,10366,5567,4434,8816
５人以上,F26 一般機械,393066,431916,227162,392623,431508,226574,366285,26338,443,408,588
５人以上,F27 電気機器,424018,462748,252421,403216,441195,234949,377264,25952,20802,21553,17472
５人以上,F28 情報通信機器,426912,446759,324218,412628,433198,306192,375316,37312,14284,13561,18026
５人以上,F29 電子部品・デバイス,456128,511396,265127,421735,469266,257470,396305,25430,34393,42130,7657
５人以上,F30 輸送用機器,404304,430184,232076,402976,428724,231628,365443,37533,1328,1460,448
５人以上,F31 精密機器,382906,404662,268355,381446,403299,266386,350316,31130,1460,1363,1969
５人以上,F32 その他,376704,429410,243684,373991,426330,241896,362947,11044,2713,3080,1788
５人以上,J-1 卸売業,412802,464474,275504,396107,444857,266574,379287,16820,16695,19617,8930
５人以上,J-2 小売業,214030,282815,158088,205653,270506,152909,196399,9254,8377,12309,5179
５人以上,Q80 専門サービス業（他に分類されないもの）,408747,452503,309785,392735,442968,279125,364805,27930,16012,9535,30660
５人以上,Q81 学術・開発研究機関,479337,516444,333136,466837,503033,324227,439343,27494,12500,13411,8909
５人以上,Q84 娯楽業,242715,283308,182620,242609,283219,182488,234897,7712,106,89,132
５人以上,"Q86,87 自動車整備業、機械等修理業",372122,394845,224523,370496,393070,223865,336999,33497,1626,1775,658
５人以上,Q82 洗濯・理容・美容・浴場業,217607,267617,184442,212184,263316,178275,203595,8589,5423,4301,6167
５人以上,Q89 広告業,408763,482878,278912,406229,479898,277158,389949,16280,2534,2980,1754
５人以上,QS-1 一括分,312086,371533,229902,300092,357905,220167,275190,24902,11994,13628,9735
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年５月分,,,,,,,,,,,,
第１－１表　産業、性別常用労働者の一人平均月間現金給与額　（事業所規模５人以上）,,,,,,,,,,,,
