規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,TL 調査産業計,6528952,4107902,2421050,115518,56385,59133,120954,67815,53139,6523516,4096472,2427044,19.8,10.2,35.8
５人以上,D 鉱業,2178,1773,405,12,12,0,25,21,4,2165,1764,401,1.8,0.1,9.2
５人以上,E 建設業,351139,296167,54972,3330,2993,337,4063,3675,388,350406,295485,54921,3.7,1.5,16
５人以上,F 製造業,731419,543727,187692,7286,4780,2506,10290,6801,3489,728415,541706,186709,8.1,2.5,24.3
５人以上,G 電気・ガス・熱供給・水道業,39980,32851,7129,241,226,15,452,424,28,39769,32653,7116,8.2,6.4,16.5
５人以上,H 情報通信業,615008,474248,140760,6235,3471,2764,10505,6608,3897,610738,471111,139627,5.1,1.9,15.8
５人以上,I 運輸業,323083,283145,39938,6034,4858,1176,7283,6559,724,321834,281444,40390,13,9.5,37.3
５人以上,J 卸売・小売業,1428632,857171,571461,23301,10440,12861,24962,13306,11656,1426971,854305,572666,26.2,12.8,46.2
５人以上,K 金融・保険業,408084,229246,178838,4718,2343,2375,7827,5064,2763,404975,226525,178450,7,1.9,13.3
５人以上,L 不動産業,116491,83899,32592,1841,1160,681,2855,1729,1126,115477,83330,32147,10.7,6.2,22.2
５人以上,"M 飲食店,宿泊業",464779,227463,237316,24019,10690,13329,14864,8472,6392,473934,229681,244253,67.2,51.4,82.1
５人以上,"N 医療,福祉",402526,93372,309154,9888,2006,7882,5614,1043,4571,406800,94335,312465,30.1,20.2,33.1
５人以上,"O 教育,学習支援業",348369,179651,168718,4511,2327,2184,3149,1057,2092,349731,180921,168810,19.1,14.2,24.5
５人以上,P 複合サービス事業,57545,42109,15436,928,646,282,443,253,190,58030,42502,15528,28.7,21,49.8
５人以上,Q サービス業（他に分類されないもの）,1239719,763080,476639,23174,10433,12741,28622,12803,15819,1234271,760710,473561,16.3,9.6,27.2
５人以上,"F09,10 食料品・たばこ",76042,43581,32461,1476,640,836,1783,832,951,75735,43389,32346,29.4,10.1,55.3
５人以上,F11 繊維,2462,1267,1195,42,36,6,17,15,2,2487,1288,1199,7.1,0,14.7
５人以上,F12 衣服,24601,12839,11762,56,0,56,277,22,255,24380,12817,11563,8.7,5,12.8
５人以上,F13 木材,2038,1538,500,0,0,0,6,3,3,2032,1535,497,5.2,0.8,18.9
５人以上,F14 家具,7204,5819,1385,176,176,0,88,88,0,7292,5907,1385,11.7,7.9,27.5
５人以上,F15 パルプ・紙,17850,13189,4661,41,39,2,290,158,132,17601,13070,4531,12.2,2.7,39.7
５人以上,F16 印刷,99439,73794,25645,483,343,140,1102,808,294,98820,73329,25491,5,3.1,10.6
５人以上,F17 化学,69666,49256,20410,350,173,177,828,565,263,69188,48864,20324,1.9,0.4,5.4
５人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,X,Ｘ,Ｘ,Ｘ,Ｘ
５人以上,F19 プラスチック,15461,9744,5717,204,15,189,186,62,124,15479,9697,5782,21,4.1,49.4
５人以上,F20 ゴム,8366,6994,1372,37,33,4,40,35,5,8363,6992,1371,2.3,1.6,6.3
５人以上,F21 なめし革,9781,6467,3314,99,92,7,200,89,111,9680,6470,3210,13.5,5.3,30.2
５人以上,F22 窯業・土石,12509,10376,2133,144,128,16,103,99,4,12550,10405,2145,1.9,2.3,0.2
５人以上,F23 鉄鋼,6645,5246,1399,26,24,2,34,34,0,6637,5236,1401,2.6,2.5,2.9
５人以上,F24 非鉄金属,11208,8031,3177,146,123,23,287,276,11,11067,7878,3189,7.8,0,27
５人以上,F25 金属製品,49565,36722,12843,880,492,388,789,237,552,49656,36977,12679,4.8,1.5,14.4
５人以上,F26 一般機械,61503,49818,11685,543,488,55,1241,966,275,60805,49340,11465,7.5,2.4,29.2
５人以上,F27 電気機器,59661,48633,11028,547,446,101,1002,928,74,59206,48151,11055,6.1,0.7,29.7
５人以上,F28 情報通信機器,57544,48094,9450,1019,776,243,776,556,220,57787,48314,9473,1.2,0.1,6.9
５人以上,F29 電子部品・デバイス,37957,29427,8530,226,178,48,185,162,23,37998,29443,8555,6.5,0.6,26.6
５人以上,F30 輸送用機器,35517,30889,4628,406,311,95,328,315,13,35595,30885,4710,3.8,0.9,22.4
５人以上,F31 精密機器,35306,29631,5675,191,166,25,348,259,89,35149,29538,5611,5.4,3.3,16.6
５人以上,F32 その他,30451,21808,8643,186,93,93,348,260,88,30289,21641,8648,6.3,1.9,17.5
５人以上,J-1 卸売業,766316,557612,208704,7249,4963,2286,7389,5065,2324,766176,557510,208666,5.9,2.2,15.8
５人以上,J-2 小売業,662316,299559,362757,16052,5477,10575,17573,8241,9332,660795,296795,364000,49.8,32.8,63.6
５人以上,Q80 専門サービス業（他に分類されないもの）,239124,167075,72049,2845,1666,1179,3146,1963,1183,238823,166778,72045,6.2,3.2,13.2
５人以上,Q81 学術・開発研究機関,40945,32641,8304,431,224,207,321,249,72,41055,32616,8439,5.1,1.2,20.3
５人以上,Q84 娯楽業,75765,45582,30183,3340,1491,1849,2430,1405,1025,76675,45668,31007,42.6,32.1,58.1
５人以上,"Q86,87 自動車整備業、機械等修理業",44964,39297,5667,368,351,17,584,454,130,44748,39194,5554,6.6,4.8,18.9
５人以上,Q82 洗濯・理容・美容・浴場業,57980,23298,34682,1015,328,687,1823,504,1319,57172,23122,34050,25.9,15.3,33
５人以上,Q89 広告業,58385,37293,21092,859,279,580,1057,470,587,58187,37102,21085,8.6,2.8,18.8
５人以上,QS-1 一括分,722556,417894,304662,14316,6094,8222,19261,7758,11503,717611,416230,301381,18,11.1,27.6
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年６月分,,,,,,,,,,,,,,,,
第３－１表　産業、性別常用労働者及びパートタイム労働者比率　（事業所規模５人以上）,,,,,,,,,,,,,,,,
