規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
30人以上,TL 調査産業計,972874,416053,384494,31559,556821,129869,119267,113948,5319,10602
30人以上,D 鉱業,1861598,473410,443319,30091,1388188,114385,99718,99231,487,14667
30人以上,E 建設業,809683,420667,390861,29806,389016,182344,179957,174858,5099,2387
30人以上,F 製造業,1102194,433636,403042,30594,668558,151522,127364,121692,5672,24158
30人以上,G 電気・ガス・熱供給・水道業,1595526,500922,453116,47806,1094604,435965,196467,186855,9612,239498
30人以上,H 情報通信業,883510,403103,364512,38591,480407,133608,126035,113339,12696,7573
30人以上,I 運輸業,649788,383340,327023,56317,266448,143232,135616,120988,14628,7616
30人以上,J 卸売・小売業,1063678,412821,391673,21148,650857,122220,114402,110657,3745,7818
30人以上,K 金融・保険業,1516469,522195,486113,36082,994274,182130,159749,152134,7615,22381
30人以上,L 不動産業,863193,403039,378574,24465,460154,96327,93860,92609,1251,2467
30人以上,"M 飲食店,宿泊業",662933,385867,360264,25603,277066,96525,95512,90825,4687,1013
30人以上,"N 医療,福祉",753902,371223,346448,24775,382679,151938,140616,136249,4367,11322
30人以上,"O 教育,学習支援業",1199553,448559,424927,23632,750994,101551,88267,87537,730,13284
30人以上,P 複合サービス事業,1134698,421416,394125,27291,713282,198626,153824,136006,17818,44802
30人以上,Q サービス業（他に分類されないもの）,778379,382501,349957,32544,395878,132526,124196,119532,4664,8330
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年６月分,,,,,,,,,,,
第４－２表　産業、就業形態別労働者の一人平均月間現金給与額　（事業所規模３０人以上）,,,,,,,,,,,
