規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
30人以上,TL 調査産業計,3756875,45147,61307,3740763,638277,23046,24446,636829
30人以上,D 鉱業,2050,29,12,2067,39,0,0,39
30人以上,E 建設業,203527,907,1935,202500,5669,238,219,5687
30人以上,F 製造業,483036,5743,6593,482150,32203,665,1406,31498
30人以上,G 電気・ガス・熱供給・水道業,33377,190,75,33492,3011,23,0,3034
30人以上,H 情報通信業,490933,5852,6647,490139,19976,488,636,19827
30人以上,I 運輸業,226487,3440,3133,226795,32480,560,961,32078
30人以上,J 卸売・小売業,656810,4365,12576,648599,179150,4135,5843,177442
30人以上,K 金融・保険業,311958,4526,3441,313043,19780,420,278,19922
30人以上,L 不動産業,58960,639,897,58702,7513,191,300,7404
30人以上,"M 飲食店,宿泊業",76179,1197,1494,75884,95061,5627,4314,96372
30人以上,"N 医療,福祉",201896,3159,3169,201889,57129,1811,2605,56332
30人以上,"O 教育,学習支援業",220797,2602,4441,218879,37061,1942,1909,37173
30人以上,P 複合サービス事業,27432,389,1050,26771,15452,407,379,15480
30人以上,Q サービス業（他に分類されないもの）,763433,12109,15844,759853,133753,6539,5596,134541
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年９月分,,,,,,,,,
第６－２表　産業、就業形態別労働者数　（事業所規模３０人以上）,,,,,,,,,
