規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,TL 調査産業計,461400,559387,296858,336101,402411,224750,313889,22212,125299,156976,72108
５人以上,D 鉱業,464917,505214,288897,460536,500584,285603,429988,30548,4381,4630,3294
５人以上,E 建設業,566711,611549,331561,391837,420157,243317,368304,23533,174874,191392,88244
５人以上,F 製造業,559642,635270,337428,381523,429866,239480,356430,25093,178119,205404,97948
５人以上,G 電気・ガス・熱供給・水道業,486520,518567,341308,472446,504464,327366,422635,49811,14074,14103,13942
５人以上,H 情報通信業,550635,585565,427162,381588,408397,286823,345869,35719,169047,177168,140339
５人以上,I 運輸業,524489,551182,358403,354620,374314,232081,304273,50347,169869,176868,126322
５人以上,J 卸売・小売業,458424,579975,277371,309825,387315,194401,296507,13318,148599,192660,82970
５人以上,K 金融・保険業,548644,717031,343101,471530,611378,300823,439849,31681,77114,105653,42278
５人以上,L 不動産業,561758,667292,309899,366358,424469,227675,350246,16112,195400,242823,82224
５人以上,"M 飲食店,宿泊業",195250,271112,122479,163538,222134,107330,155524,8014,31712,48978,15149
５人以上,"N 医療,福祉",355562,479084,318772,278342,378826,248414,264190,14152,77220,100258,70358
５人以上,"O 教育,学習支援業",433349,511304,349154,348415,411213,280590,335620,12795,84934,100091,68564
５人以上,P 複合サービス事業,378553,415127,283032,318477,360302,209243,289758,28719,60076,54825,73789
５人以上,Q サービス業（他に分類されないもの）,427098,510263,295313,327811,389823,229546,304341,23470,99287,120440,65767
５人以上,"F09,10 食料品・たばこ",420441,550792,243107,297169,382645,180885,274841,22328,123272,168147,62222
５人以上,F11 繊維,595364,672455,449747,422563,493666,288256,394309,28254,172801,178789,161491
５人以上,F12 衣服,418349,522324,297281,304096,362362,236252,300690,3406,114253,159962,61029
５人以上,F13 木材,388729,483776,183409,298561,357453,171344,274169,24392,90168,126323,12065
５人以上,F14 家具,715761,787672,376704,365509,402540,190912,359282,6227,350252,385132,185792
５人以上,F15 パルプ・紙,538679,648154,304315,319258,385563,177313,302372,16886,219421,262591,127002
５人以上,F16 印刷,527578,579818,353236,382310,419422,258454,354222,28088,145268,160396,94782
５人以上,F17 化学,605418,686487,413298,480160,541082,335787,456649,23511,125258,145405,77511
５人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
５人以上,F19 プラスチック,348447,452568,190428,264666,339762,150697,251776,12890,83781,112806,39731
５人以上,F20 ゴム,485774,525173,324845,365274,394622,245400,349645,15629,120500,130551,79445
５人以上,F21 なめし革,353732,430711,227061,245415,288467,174572,241165,4250,108317,142244,52489
５人以上,F22 窯業・土石,663010,716714,422897,437349,468553,297833,412947,24402,225661,248161,125064
５人以上,F23 鉄鋼,663557,724733,396986,443557,474586,308349,413069,30488,220000,250147,88637
５人以上,F24 非鉄金属,660089,760223,369591,452521,526925,236667,434661,17860,207568,233298,132924
５人以上,F25 金属製品,561088,640442,304369,312915,351263,188854,294077,18838,248173,289179,115515
５人以上,F26 一般機械,606171,676045,317810,394007,433859,229542,365855,28152,212164,242186,88268
５人以上,F27 電気機器,716789,778724,419048,415635,449801,251388,387133,28502,301154,328923,167660
５人以上,F28 情報通信機器,479574,502515,364921,417357,438365,312365,378272,39085,62217,64150,52556
５人以上,F29 電子部品・デバイス,636256,707710,399120,432506,485178,257702,406290,26216,203750,222532,141418
５人以上,F30 輸送用機器,609461,633354,455148,415993,440243,259369,374199,41794,193468,193111,195779
５人以上,F31 精密機器,602021,643147,426554,380147,411852,244873,348057,32090,221874,231295,181681
５人以上,F32 その他,638321,732866,393152,365840,410772,249324,354833,11007,272481,322094,143828
５人以上,J-1 卸売業,610258,683573,412421,408740,458302,274998,392111,16629,201518,225271,137423
５人以上,J-2 小売業,281393,382028,200629,194495,251679,148602,185038,9457,86898,130349,52027
５人以上,Q80 専門サービス業（他に分類されないもの）,470649,527789,340179,391712,444053,272199,365129,26583,78937,83736,67980
５人以上,Q81 学術・開発研究機関,607928,663593,401629,453667,495714,297836,426986,26681,154261,167879,103793
５人以上,Q84 娯楽業,270373,327792,183563,232460,277055,165038,224655,7805,37913,50737,18525
５人以上,"Q86,87 自動車整備業、機械等修理業",506428,540171,279246,365647,385119,234546,331280,34367,140781,155052,44700
５人以上,Q82 洗濯・理容・美容・浴場業,237116,296298,204347,205398,258200,176161,200772,4626,31718,38098,28186
５人以上,Q89 広告業,506804,586675,364911,415003,487067,286981,396034,18969,91801,99608,77930
５人以上,QS-1 一括分,422294,512066,299016,309446,370178,226046,284360,25086,112848,141888,72970
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年７月分,,,,,,,,,,,,
第１－１表　産業、性別常用労働者の一人平均月間現金給与額　（事業所規模５人以上）,,,,,,,,,,,,
