規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
30人以上,TL 調査産業計,382503,450130,251911,368914,432078,246938,341343,27571,13589,18052,4973
30人以上,D 鉱業,469130,512203,274645,465877,508466,273574,432896,32981,3253,3737,1071
30人以上,E 建設業,418294,443531,244749,416151,441301,243208,384382,31769,2143,2230,1541
30人以上,F 製造業,418185,465767,261704,414373,461508,259362,384639,29734,3812,4259,2342
30人以上,G 電気・ガス・熱供給・水道業,483903,517426,330412,483903,517426,330412,434140,49763,0,0,0
30人以上,H 情報通信業,382538,409788,281575,379073,405889,279718,340897,38176,3465,3899,1857
30人以上,I 運輸業,365096,379495,257693,361858,376337,253862,309119,52739,3238,3158,3831
30人以上,J 卸売・小売業,358937,454295,209109,346074,435686,205275,329019,17055,12863,18609,3834
30人以上,K 金融・保険業,584539,760979,321161,487350,613753,298664,457144,30206,97189,147226,22497
30人以上,L 不動産業,379346,437531,236704,376080,433649,234950,354248,21832,3266,3882,1754
30人以上,"M 飲食店,宿泊業",234656,310721,139718,234656,310721,139718,219636,15020,0,0,0
30人以上,"N 医療,福祉",321574,432851,286871,320044,431133,285399,297995,22049,1530,1718,1472
30人以上,"O 教育,学習支援業",411855,473554,332776,407214,469099,327895,385937,21277,4641,4455,4881
30人以上,P 複合サービス事業,331382,372306,163186,331175,372055,163157,301037,30138,207,251,29
30人以上,Q サービス業（他に分類されないもの）,345160,411000,234081,332893,394655,228693,306659,26234,12267,16345,5388
30人以上,"F09,10 食料品・たばこ",313882,405005,183135,308569,398616,179366,280055,28514,5313,6389,3769
30人以上,F11 繊維,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F12 衣服,344337,435739,291895,342394,430411,291895,327484,14910,1943,5328,0
30人以上,F13 木材,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,384289,429881,237331,384289,429881,237331,353201,31088,0,0,0
30人以上,F16 印刷,419877,456084,279241,418966,455093,278640,384763,34203,911,991,601
30人以上,F17 化学,498768,568012,339246,493929,562554,335834,467928,26001,4839,5458,3412
30人以上,F18 石油・石炭,351781,369886,252755,351781,369886,252755,322215,29566,0,0,0
30人以上,F19 プラスチック,361128,417662,200125,360120,416300,200125,343428,16692,1008,1362,0
30人以上,F20 ゴム,390677,403630,288168,387775,400581,286427,363120,24655,2902,3049,1741
30人以上,F21 なめし革,295750,340488,222132,294520,340087,219539,289862,4658,1230,401,2593
30人以上,F22 窯業・土石,492283,537768,297204,492283,537768,297204,467535,24748,0,0,0
30人以上,F23 鉄鋼,506548,549552,348339,503512,546481,345432,482076,21436,3036,3071,2907
30人以上,F24 非鉄金属,449645,511568,254998,449645,511568,254998,426600,23045,0,0,0
30人以上,F25 金属製品,320082,359990,192951,319750,359637,192688,306134,13616,332,353,263
30人以上,F26 一般機械,431642,473530,243776,428498,470324,240910,396303,32195,3144,3206,2866
30人以上,F27 電気機器,461511,491500,290607,447460,475839,285726,414826,32634,14051,15661,4881
30人以上,F28 情報通信機器,445891,468222,321777,441483,463630,318395,399049,42434,4408,4592,3382
30人以上,F29 電子部品・デバイス,457903,511869,267318,452525,505741,264590,423397,29128,5378,6128,2728
30人以上,F30 輸送用機器,440603,455474,292456,439620,454575,290638,397483,42137,983,899,1818
30人以上,F31 精密機器,386698,408498,256455,386698,408498,256455,352227,34471,0,0,0
30人以上,F32 その他,393506,448272,257131,392841,447548,256612,382711,10130,665,724,519
30人以上,J-1 卸売業,440123,498287,278183,419943,473772,270071,399941,20002,20180,24515,8112
30人以上,J-2 小売業,230708,330865,159897,229403,328826,159111,217004,12399,1305,2039,786
30人以上,Q80 専門サービス業（他に分類されないもの）,457891,490769,350499,417872,450437,311502,384332,33540,40019,40332,38997
30人以上,Q81 学術・開発研究機関,451396,490731,287533,447742,486660,285616,418669,29073,3654,4071,1917
30人以上,Q84 娯楽業,276477,328796,182409,276347,328701,182217,267011,9336,130,95,192
30人以上,"Q86,87 自動車整備業、機械等修理業",511419,540692,265002,400290,416547,263441,356755,43535,111129,124145,1561
30人以上,Q82 洗濯・理容・美容・浴場業,182007,225262,151566,182007,225262,151566,176527,5480,0,0,0
30人以上,Q89 広告業,450538,528586,301855,448869,526415,301143,424100,24769,1669,2171,712
30人以上,QS-1 一括分,304196,367846,219577,301662,364767,217768,276167,25495,2534,3079,1809
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年２月分,,,,,,,,,,,,
第１－２表　産業、性別常用労働者の一人平均月間現金給与額　（事業所規模３０人以上）,,,,,,,,,,,,
