規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,TL 調査産業計,6533083,4084904,2448179,112213,59391,52822,128991,64396,64595,6516305,4079899,2436406,20.4,10.7,36.6
５人以上,D 鉱業,2108,1712,396,14,12,2,33,29,4,2089,1695,394,1.9,0.1,9.4
５人以上,E 建設業,349560,293230,56330,3220,2668,552,5321,4288,1033,347459,291610,55849,4.3,1.9,17.3
５人以上,F 製造業,727330,540723,186607,7002,5058,1944,6971,4600,2371,727361,541181,186180,8.3,2.4,25.6
５人以上,G 電気・ガス・熱供給・水道業,39438,32307,7131,131,72,59,458,309,149,39111,32070,7041,8.8,7.1,16.5
５人以上,H 情報通信業,611085,476116,134969,6380,4012,2368,6123,3282,2841,611342,476846,134496,4.5,1.6,14.5
５人以上,I 運輸業,323238,278298,44940,5325,3594,1731,5436,4227,1209,323127,277665,45462,13,9.5,34.1
５人以上,J 卸売・小売業,1433099,848355,584744,28127,14132,13995,28620,14489,14131,1432606,847998,584608,27.6,13.3,48.3
５人以上,K 金融・保険業,403554,225275,178279,5340,3460,1880,7097,3853,3244,401797,224882,176915,7.9,2,15.3
５人以上,L 不動産業,115053,81026,34027,1539,1046,493,2508,1876,632,114084,80196,33888,11.9,4.6,29.2
５人以上,"M 飲食店,宿泊業",479264,236860,242404,19961,10733,9228,24761,9497,15264,474464,238096,236368,66.5,54.1,79.1
５人以上,"N 医療,福祉",405532,94223,311309,9113,1549,7564,9790,2863,6927,404855,92909,311946,32.8,23.7,35.6
５人以上,"O 教育,学習支援業",349599,180728,168871,2232,659,1573,7238,3560,3678,344593,177827,166766,19,14.1,24.1
５人以上,P 複合サービス事業,57568,41755,15813,1158,703,455,1048,680,368,57678,41778,15900,28.7,21.2,48.4
５人以上,Q サービス業（他に分類されないもの）,1236655,754296,482359,22671,11693,10978,23587,10843,12744,1235739,755146,480593,17,10.1,27.8
５人以上,"F09,10 食料品・たばこ",75753,43567,32186,1298,801,497,1708,760,948,75343,43608,31735,28.8,9.1,55.9
５人以上,F11 繊維,2453,1598,855,45,45,0,43,43,0,2455,1600,855,5.9,0,16.8
５人以上,F12 衣服,24360,11233,13127,224,37,187,255,205,50,24329,11065,13264,13,2.3,21.9
５人以上,F13 木材,2032,1389,643,3,2,1,8,8,0,2027,1383,644,7.1,1.2,19.7
５人以上,F14 家具,7304,6027,1277,156,156,0,0,0,0,7460,6183,1277,18.3,14.1,38.7
５人以上,F15 パルプ・紙,17177,11826,5351,107,32,75,249,179,70,17035,11679,5356,16.2,2.7,45.7
５人以上,F16 印刷,98755,76023,22732,882,655,227,1108,810,298,98529,75868,22661,5.2,3.2,12
５人以上,F17 化学,68360,48146,20214,631,439,192,549,325,224,68442,48260,20182,2.8,0.5,8.2
５人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,X,Ｘ,Ｘ,Ｘ,Ｘ
５人以上,F19 プラスチック,15604,9389,6215,101,46,55,222,222,0,15483,9213,6270,29.8,11,57.4
５人以上,F20 ゴム,8401,6727,1674,46,40,6,53,47,6,8394,6720,1674,3.8,1.2,14.6
５人以上,F21 なめし革,9696,5976,3720,193,72,121,126,19,107,9763,6029,3734,16.7,3.3,38.4
５人以上,F22 窯業・土石,12688,10328,2360,129,108,21,76,75,1,12741,10361,2380,2.9,3.5,0.2
５人以上,F23 鉄鋼,6628,5393,1235,131,131,0,22,17,5,6737,5507,1230,0.1,0.1,0.1
５人以上,F24 非鉄金属,10194,7530,2664,136,102,34,205,174,31,10125,7458,2667,4,0,15.1
５人以上,F25 金属製品,49412,37721,11691,164,160,4,463,351,112,49113,37530,11583,4,1.3,12.7
５人以上,F26 一般機械,60466,48655,11811,898,824,74,345,275,70,61019,49204,11815,7.3,2.1,28.6
５人以上,F27 電気機器,58844,48530,10314,361,289,72,424,374,50,58781,48445,10336,4.5,0.7,22.4
５人以上,F28 情報通信機器,57476,47996,9480,388,314,74,397,310,87,57467,48000,9467,0.7,0.4,2.1
５人以上,F29 電子部品・デバイス,38193,29355,8838,159,126,33,191,137,54,38161,29344,8817,6.4,0.5,26.1
５人以上,F30 輸送用機器,37000,32031,4969,408,343,65,288,197,91,37120,32177,4943,2.6,1,13.1
５人以上,F31 精密機器,35387,28648,6739,269,216,53,169,33,136,35487,28831,6656,5.7,1.6,23.6
５人以上,F32 その他,30536,22103,8433,273,120,153,62,31,31,30747,22192,8555,7,1.7,20.8
５人以上,J-1 卸売業,773423,565673,207750,9048,4467,4581,8628,5536,3092,773843,564604,209239,6.4,2.3,17.5
５人以上,J-2 小売業,659676,282682,376994,19079,9665,9414,19992,8953,11039,658763,283394,375369,52.5,35.2,65.5
５人以上,Q80 専門サービス業（他に分類されないもの）,243039,169401,73638,3398,1918,1480,3759,1822,1937,242678,169497,73181,8.6,4.6,17.7
５人以上,Q81 学術・開発研究機関,42003,33149,8854,491,311,180,385,323,62,42109,33137,8972,6,1.3,23.3
５人以上,Q84 娯楽業,76003,46399,29604,1089,566,523,2189,1094,1095,74903,45871,29032,42.9,33.9,57.1
５人以上,"Q86,87 自動車整備業、機械等修理業",44441,38677,5764,569,410,159,238,143,95,44772,38944,5828,7.2,5.5,18.4
