規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
30人以上,TL 調査産業計,426312,414345,383398,30947,11967,112824,111981,106166,5815,843
30人以上,D 鉱業,488480,479250,447361,31889,9230,106477,106477,106386,91,0
30人以上,E 建設業,423873,421298,389911,31387,2575,158706,158677,156708,1969,29
30人以上,F 製造業,440425,433359,403149,30210,7066,118592,118273,110910,7363,319
30人以上,G 電気・ガス・熱供給・水道業,527164,509844,459687,50157,17320,197499,197499,187902,9597,0
30人以上,H 情報通信業,405755,396156,357836,38320,9599,104996,104836,92445,12391,160
30人以上,I 運輸業,404496,387235,329012,58223,17261,135751,135495,117486,18009,256
30人以上,J 卸売・小売業,431454,415139,394267,20872,16315,110432,109537,105612,3925,895
30人以上,K 金融・保険業,517967,516528,483502,33026,1439,146932,146642,137952,8690,290
30人以上,L 不動産業,430109,405326,380806,24520,24783,86062,85709,83254,2455,353
30人以上,"M 飲食店,宿泊業",390888,389511,362511,27000,1377,94519,94450,89432,5018,69
30人以上,"N 医療,福祉",377176,376486,350984,25502,690,121741,121354,116835,4519,387
30人以上,"O 教育,学習支援業",449037,448779,429176,19603,258,82067,81816,81348,468,251
30人以上,P 複合サービス事業,454567,449386,397795,51591,5181,137827,137827,115860,21967,0
30人以上,Q サービス業（他に分類されないもの）,401442,376831,346659,30172,24611,117589,115380,110355,5025,2209
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年１月分(確報),,,,,,,,,,,
第４－２表　産業、就業形態別労働者の一人平均月間現金給与額　（事業所規模３０人以上）,,,,,,,,,,,
