居宅介護支援事業者,,70
居宅介護サービス事業者,訪問介護,67
居宅介護サービス事業者,訪問入浴介護,5
居宅介護サービス事業者,訪問看護,21
居宅介護サービス事業者,訪問リハビリテーション,4
居宅介護サービス事業者,福祉用具貸与,15
居宅介護サービス事業者,通所介護,33
居宅介護サービス事業者,療養通所介護,0
居宅介護サービス事業者,通所リハビリテーション,5
居宅介護サービス事業者,短期入所生活介護,8
居宅介護サービス事業者,短期入所療養介護,4
居宅介護サービス事業者,特定施設入居者生活介護,8
介護保険施設,特別養護老人ホーム,7
介護保険施設,介護老人保健施設,4
介護保険施設,介護療養型医療施設,0
地域密着型サービス事業者,定期巡回・随時対応型訪問介護看護,2
地域密着型サービス事業者,夜間対応型訪問介護,1
地域密着型サービス事業者,地域密着型通所介護,52
地域密着型サービス事業者,認知症対応型通所介護,8
地域密着型サービス事業者,小規模多機能型居宅介護,6
地域密着型サービス事業者,認知症対応型共同生活介護,15
地域密着型サービス事業者,地域密着型特定施設入居者生活介護,1
地域密着型サービス事業者,複合型サービス(看護小規模多機能型居宅介護),1
