"年月[西暦]","調査項目","設問","基本政策","政策","調査回答者の属性種別","調査回答者の属性","調査数[人]","十分[人]","まあ十分[人]","やや不十分[人]","不十分[人]","わからない[人]","無回答[人]"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","全体",,"658","96","243","81","31","190","17"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","男性（計）","248","33","84","32","10","81","8"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","男性 18～29歳","23","4","9","2","1","6","1"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","男性 30～39歳","35","9","7","11","1","7","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","男性 40～49歳","41","9","20","4","1","7","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","男性 50～59歳","49","4","20","4","2","18","1"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","男性 60～69歳","39","4","12","2","3","17","1"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","男性 70歳以上","60","3","15","9","2","26","5"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","男性 無回答","1","0","1","0","0","0","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","女性（計）","400","62","155","48","21","106","8"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","女性 18～29歳","28","4","14","5","0","5","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","女性 30～39歳","65","15","24","11","3","12","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","女性 40～49歳","95","23","41","9","6","16","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","女性 50～59歳","82","10","32","10","3","27","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","女性 60～69歳","55","4","22","4","6","16","3"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","女性 70歳以上","75","6","22","9","3","30","5"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","女性 無回答","0","0","0","0","0","0","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","無回答","10","1","4","1","0","3","1"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","職業別","自営業主・家族従業","92","10","36","11","3","28","4"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","職業別","会社員・団体職員・公務員","280","45","110","35","12","75","3"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","職業別","アルバイト・パートタイマー","58","9","22","7","6","13","1"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(17)健やかな子どもの「育ち」を支える環境を整備する","職業別","家事専業","94","19","33","12","6","23","1"
