"年月[西暦]","調査項目","設問","選択肢","件数[人]","(全体)[%]","(除不)[%]"
"202003","本人について","Q8. あなたの世帯における１か月当たりの居住費（「平均月額家賃」等）はいくらくらいですか。（○は１つ）","支払っていない","805","38.9","41.2"
"202003","本人について","Q8. あなたの世帯における１か月当たりの居住費（「平均月額家賃」等）はいくらくらいですか。（○は１つ）","２万円未満","120","5.8","6.1"
"202003","本人について","Q8. あなたの世帯における１か月当たりの居住費（「平均月額家賃」等）はいくらくらいですか。（○は１つ）","２万円以上４万円未満","235","11.4","12.0"
"202003","本人について","Q8. あなたの世帯における１か月当たりの居住費（「平均月額家賃」等）はいくらくらいですか。（○は１つ）","４万円以上６万円未満","142","6.9","7.3"
"202003","本人について","Q8. あなたの世帯における１か月当たりの居住費（「平均月額家賃」等）はいくらくらいですか。（○は１つ）","６万円以上８万円未満","111","5.4","5.7"
"202003","本人について","Q8. あなたの世帯における１か月当たりの居住費（「平均月額家賃」等）はいくらくらいですか。（○は１つ）","８万円以上10万円未満","91","4.4","4.7"
"202003","本人について","Q8. あなたの世帯における１か月当たりの居住費（「平均月額家賃」等）はいくらくらいですか。（○は１つ）","10万円以上15万円未満","118","5.7","6.0"
"202003","本人について","Q8. あなたの世帯における１か月当たりの居住費（「平均月額家賃」等）はいくらくらいですか。（○は１つ）","15万円以上20万円未満","82","4.0","4.2"
"202003","本人について","Q8. あなたの世帯における１か月当たりの居住費（「平均月額家賃」等）はいくらくらいですか。（○は１つ）","20万円以上","123","5.9","6.3"
"202003","本人について","Q8. あなたの世帯における１か月当たりの居住費（「平均月額家賃」等）はいくらくらいですか。（○は１つ）","わからない・答えたくない","128","6.2","6.5"
"202003","本人について","Q8. あなたの世帯における１か月当たりの居住費（「平均月額家賃」等）はいくらくらいですか。（○は１つ）","無回答","114","5.5",

"港区保健福祉基礎調査（高齢者）・単純集計表・本人についてQ8","Ver202003",,,,,
