項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1510,-,7163,-,320,-,169,-,1007,-,4160,-
0,0,0,0,0,調査世帯数,396,-,60,-,282,-,14,-,8,-,40,-,164,-
0,0,0,0,0,世帯人員,3.44,-,2,-,3.74,-,2.58,-,2.51,-,3.67,-,3.48,-
0,0,0,0,0,有業人員,1.63,-,1.53,-,1.64,-,1.58,-,1,-,1.7,-,2.22,-
0,0,0,0,0,世帯主平均年齢,47.3,-,54.2,-,45.7,-,46.9,-,43.3,-,47.9,-,47.4,-
1,0,0,0,0,受取,1406532,-,1363523,-,1452091,-,747215,-,681043,-,1356601,-,1483262,-
1,1,0,0,0,実収入,832662,100,694110,100,876009,100,376823,100,348330,100,877086,100,934913,100
1,2,0,0,0,経常収入,814651,97.8,646813,93.2,861966,98.4,376742,100,348330,100,869063,99.1,914548,97.8
1,3,0,0,0,勤め先収入,770300,92.5,546465,78.7,830188,94.8,374667,99.4,344402,98.9,805826,91.9,871961,93.3
1,4,0,0,0,世帯主収入,676103,81.2,487142,70.2,726603,82.9,290782,77.2,344402,98.9,722821,82.4,660708,70.7
1,6,0,0,0,うち男,655091,78.7,484919,69.9,716784,81.8,-,-,-,-,679784,77.5,643803,68.9
1,5,0,0,0,定期収入,405992,48.8,353044,50.9,427698,48.8,184325,48.9,184782,53,401493,45.8,413126,44.2
1,5,0,0,0,臨時収入,1589,0.2,-,-,2113,0.2,1494,0.4,471,0.1,276,0,990,0.1
1,5,0,0,0,賞与,268521,32.2,134098,19.3,296792,33.9,104963,27.9,159149,45.7,321051,36.6,246592,26.4
1,4,0,0,0,世帯主の配偶者の収入,84566,10.2,59323,8.5,96171,11,-,-,-,-,66767,7.6,203270,21.7
1,6,0,0,0,うち女,82462,9.9,59323,8.5,93233,10.6,-,-,-,-,66767,7.6,198211,21.2
1,4,0,0,0,他の世帯員収入,9632,1.2,-,-,7415,0.8,83885,22.3,-,-,16238,1.9,7983,0.9
1,3,0,0,0,事業・内職収入,3096,0.4,9711,1.4,1692,0.2,-,-,-,-,4144,0.5,3159,0.3
1,4,0,0,0,家賃収入,1601,0.2,9711,1.4,187,0,-,-,-,-,-,-,2680,0.3
1,4,0,0,0,他の事業収入,1041,0.1,-,-,871,0.1,-,-,-,-,4144,0.5,479,0.1
1,4,0,0,0,内職収入,454,0.1,-,-,634,0.1,-,-,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,41254,5,90637,13.1,30086,3.4,2075,0.6,3928,1.1,59093,6.7,39428,4.2
