項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1148,-,1438,-,1748,-,1656,-,1407,-,1218,-,898,-,488,-
0,0,0,0,0,調査世帯数,391,-,42,-,56,-,73,-,63,-,57,-,47,-,36,-,17,-
0,0,0,0,0,世帯人員,3.31,-,3,-,3.42,-,3.5,-,3.55,-,3.46,-,3.42,-,2.75,-,2.59,-
0,0,0,0,0,有業人員,1.64,-,1.48,-,1.47,-,1.4,-,1.58,-,1.84,-,1.99,-,1.7,-,1.93,-
0,0,0,0,0,世帯主平均年齢,47.2,-,30.7,-,37.2,-,42.5,-,47,-,52,-,56.4,-,61.7,-,68.9,-
1,0,0,0,0,受取,1054563,-,850633,-,952960,-,1020436,-,1162046,-,1175396,-,1178492,-,992319,-,1047934,-
1,1,0,0,0,実収入,520428,100,454673,100,481663,100,469587,100,577053,100,594035,100,571499,100,486199,100,502568,100
1,2,0,0,0,経常収入,513531,98.7,450679,99.1,476855,99,466872,99.4,568828,98.6,589837,99.3,547876,95.9,482032,99.1,501161,99.7
1,3,0,0,0,勤め先収入,484180,93,440744,96.9,454575,94.4,456178,97.1,560814,97.2,576978,97.1,528303,92.4,424743,87.4,245765,48.9
1,4,0,0,0,世帯主収入,416335,80,360256,79.2,384039,79.7,421756,89.8,485545,84.1,497101,83.7,483007,84.5,302315,62.2,199870,39.8
1,6,0,0,0,うち男,398732,76.6,347572,76.4,373938,77.6,387520,82.5,454577,78.8,479377,80.7,481703,84.3,296348,61,191784,38.2
1,5,0,0,0,定期収入,407916,78.4,359151,79,382312,79.4,394201,83.9,474088,82.2,488609,82.3,482397,84.4,301634,62,199870,39.8
1,5,0,0,0,臨時収入,2044,0.4,1105,0.2,1727,0.4,3878,0.8,2951,0.5,2606,0.4,611,0.1,682,0.1,-,-
1,5,0,0,0,賞与,6375,1.2,-,-,-,-,23677,5,8506,1.5,5887,1,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,60624,11.6,80488,17.7,69240,14.4,34422,7.3,64134,11.1,77252,13,38656,6.8,93736,19.3,16465,3.3
1,6,0,0,0,うち女,57887,11.1,80488,17.7,64812,13.5,34422,7.3,55018,9.5,73057,12.3,38656,6.8,93736,19.3,16465,3.3
1,4,0,0,0,他の世帯員収入,7222,1.4,-,-,1297,0.3,-,-,11135,1.9,2625,0.4,6639,1.2,28691,5.9,29430,5.9
1,3,0,0,0,事業・内職収入,2109,0.4,-,-,1670,0.3,395,0.1,569,0.1,453,0.1,-,-,-,-,33618,6.7
1,4,0,0,0,家賃収入,1661,0.3,-,-,-,-,395,0.1,-,-,-,-,-,-,-,-,32588,6.5
1,4,0,0,0,他の事業収入,94,0,-,-,-,-,-,-,569,0.1,-,-,-,-,-,-,-,-
1,4,0,0,0,内職収入,354,0.1,-,-,1670,0.3,-,-,-,-,453,0.1,-,-,-,-,1030,0.2
1,3,0,0,0,他の経常収入,27241,5.2,9935,2.2,20610,4.3,10298,2.2,7444,1.3,12406,2.1,19574,3.4,57289,11.8,221779,44.1
1,4,0,0,0,財産収入,203,0,-,-,-,-,39,0,-,-,-,-,553,0.1,-,-,2638,0.5
1,4,0,0,0,社会保障給付,27038,5.2,9935,2.2,20610,4.3,10259,2.2,7444,1.3,12406,2.1,19020,3.3,57289,11.8,219141,43.6
1,5,0,0,0,公的年金給付,22521,4.3,-,-,8476,1.8,5144,1.1,7444,1.3,8400,1.4,19020,3.3,55338,11.4,219141,43.6
1,5,0,0,0,他の社会保障給付,4518,0.9,9935,2.2,12134,2.5,5115,1.1,-,-,4006,0.7,-,-,1952,0.4,-,-
1,4,0,0,0,仕送り金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,特別収入,6897,1.3,3994,0.9,4809,1,2716,0.6,8226,1.4,4198,0.7,23623,4.1,4167,0.9,1406,0.3
1,3,0,0,0,受贈金,4495,0.9,2551,0.6,2995,0.6,1686,0.4,3517,0.6,232,0,21488,3.8,1982,0.4,1372,0.3
1,3,0,0,0,他の特別収入,2402,0.5,1443,0.3,1814,0.4,1029,0.2,4708,0.8,3966,0.7,2135,0.4,2185,0.4,34,0
1,1,0,0,0,実収入以外の受取(繰入金を除く),451821,-,302798,-,420156,-,480521,-,488934,-,519572,-,495061,-,442793,-,380329,-
1,2,0,0,0,預貯金引出,380240,-,270074,-,368363,-,405859,-,412409,-,410774,-,424254,-,349526,-,332089,-
1,2,0,0,0,保険金,4629,-,-,-,-,-,-,-,-,-,-,-,8257,-,17810,-,41443,-
1,3,0,0,0,個人・企業年金保険金,3623,-,-,-,-,-,-,-,-,-,-,-,-,-,17810,-,41443,-
1,3,0,0,0,他の保険金,1005,-,-,-,-,-,-,-,-,-,-,-,8257,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,671,-,-,-,-,-,-,-,521,-,477,-,-,-,5770,-,-,-
1,2,0,0,0,分割払購入借入金,3771,-,-,-,102,-,-,-,54,-,25812,-,-,-,1297,-,-,-
1,2,0,0,0,一括払購入借入金,62065,-,32518,-,50370,-,74398,-,75950,-,82427,-,62551,-,66448,-,6796,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,446,-,207,-,1321,-,264,-,-,-,83,-,-,-,1942,-,-,-
1,1,0,0,0,繰入金,82314,-,93162,-,51140,-,70328,-,96059,-,61790,-,111932,-,63327,-,165038,-
2,0,0,0,0,支払,1054563,-,850633,-,952960,-,1020436,-,1162046,-,1175396,-,1178492,-,992319,-,1047934,-
2,1,0,0,0,実支出,463896,-,323386,-,404358,-,528290,-,520261,-,496667,-,507079,-,452102,-,367413,-
2,2,0,0,0,生計支出,366671,-,260897,-,324375,-,437612,-,396149,-,379654,-,409605,-,331320,-,306459,-
2,3,0,0,0,消費支出,364945,100,260897,100,324375,100,427734,100,396149,100,379654,100,409605,100,331320,100,306459,100
2,4,1,0,0,食料,84738,23.2,62496,24,73547,22.7,87848,20.5,93027,23.5,90385,23.8,92217,22.5,87032,26.3,91592,29.9
2,5,1,1,0,穀類,6489,1.8,4958,1.9,5657,1.7,6683,1.6,6666,1.7,7370,1.9,6757,1.6,7103,2.1,6900,2.3
2,6,1,1,1,米類,1918,0.5,1570,0.6,1291,0.4,1892,0.4,2196,0.6,1864,0.5,2187,0.5,2397,0.7,2344,0.8
2,6,1,1,2,パン,2749,0.8,2044,0.8,2657,0.8,2993,0.7,2597,0.7,3323,0.9,2806,0.7,2757,0.8,2510,0.8
2,6,1,1,3,めん類,1422,0.4,1077,0.4,1164,0.4,1398,0.3,1469,0.4,1560,0.4,1552,0.4,1648,0.5,1772,0.6
2,6,1,1,4,他の穀類,400,0.1,268,0.1,546,0.2,400,0.1,403,0.1,622,0.2,212,0.1,301,0.1,274,0.1
2,5,1,2,0,魚介類,4370,1.2,1573,0.6,2945,0.9,4027,0.9,4281,1.1,5306,1.4,5594,1.4,6661,2,6701,2.2
2,6,1,2,1,生鮮魚介,2573,0.7,842,0.3,1874,0.6,2611,0.6,2411,0.6,2964,0.8,3323,0.8,3857,1.2,3746,1.2
2,6,1,2,2,塩干魚介,818,0.2,236,0.1,488,0.2,640,0.1,854,0.2,1226,0.3,893,0.2,1360,0.4,1306,0.4
2,6,1,2,3,魚肉練製品,391,0.1,145,0.1,297,0.1,301,0.1,338,0.1,346,0.1,477,0.1,826,0.2,863,0.3
2,6,1,2,4,他の魚介加工品,589,0.2,350,0.1,285,0.1,476,0.1,678,0.2,770,0.2,900,0.2,618,0.2,786,0.3
2,5,1,3,0,肉類,6285,1.7,3806,1.5,4879,1.5,6547,1.5,6581,1.7,7560,2,7530,1.8,7014,2.1,6199,2
2,6,1,3,1,生鮮肉,4839,1.3,2934,1.1,3712,1.1,5074,1.2,4892,1.2,5955,1.6,5790,1.4,5627,1.7,4587,1.5
2,6,1,3,2,加工肉,1446,0.4,871,0.3,1168,0.4,1474,0.3,1689,0.4,1605,0.4,1740,0.4,1386,0.4,1612,0.5
2,5,1,4,0,乳卵類,3750,1,2429,0.9,3531,1.1,3827,0.9,3960,1,4669,1.2,4130,1,3092,0.9,4114,1.3
2,6,1,4,1,牛乳,1477,0.4,759,0.3,1138,0.4,1607,0.4,1613,0.4,1950,0.5,1623,0.4,1075,0.3,2248,0.7
2,6,1,4,2,乳製品,1678,0.5,1296,0.5,1854,0.6,1602,0.4,1709,0.4,2036,0.5,1829,0.4,1462,0.4,1215,0.4
2,6,1,4,3,卵,594,0.2,373,0.1,539,0.2,618,0.1,638,0.2,683,0.2,678,0.2,556,0.2,651,0.2
2,5,1,5,0,野菜・海藻,8109,2.2,4924,1.9,5841,1.8,7257,1.7,8360,2.1,9638,2.5,9777,2.4,11090,3.3,10430,3.4
2,6,1,5,1,生鮮野菜,5718,1.6,3651,1.4,4355,1.3,5217,1.2,5770,1.5,6991,1.8,6708,1.6,7461,2.3,6867,2.2
2,6,1,5,2,乾物・海藻,498,0.1,297,0.1,322,0.1,495,0.1,540,0.1,531,0.1,698,0.2,639,0.2,510,0.2
2,6,1,5,3,大豆加工品,964,0.3,616,0.2,607,0.2,910,0.2,997,0.3,1136,0.3,1197,0.3,1260,0.4,1295,0.4
2,6,1,5,4,他の野菜・海藻加工品,929,0.3,360,0.1,557,0.2,636,0.1,1054,0.3,979,0.3,1175,0.3,1730,0.5,1758,0.6
2,5,1,6,0,果物,2347,0.6,1080,0.4,1842,0.6,2290,0.5,2594,0.7,2761,0.7,2447,0.6,3023,0.9,3481,1.1
2,6,1,6,1,生鮮果物,2174,0.6,947,0.4,1707,0.5,2122,0.5,2376,0.6,2587,0.7,2196,0.5,2889,0.9,3374,1.1
2,6,1,6,2,果物加工品,172,0,133,0.1,135,0,168,0,218,0.1,174,0,251,0.1,133,0,107,0
2,5,1,7,0,油脂・調味料,3175,0.9,1884,0.7,2554,0.8,2988,0.7,3123,0.8,4203,1.1,3790,0.9,3720,1.1,3394,1.1
2,6,1,7,1,油脂,326,0.1,165,0.1,232,0.1,298,0.1,235,0.1,577,0.2,427,0.1,309,0.1,458,0.1
2,6,1,7,2,調味料,2849,0.8,1719,0.7,2322,0.7,2690,0.6,2888,0.7,3626,1,3363,0.8,3411,1,2936,1
2,5,1,8,0,菓子類,6364,1.7,5282,2,5257,1.6,8059,1.9,7053,1.8,7747,2,5930,1.4,4270,1.3,4704,1.5
2,5,1,9,0,調理食品,10049,2.8,6392,2.5,8403,2.6,9551,2.2,11465,2.9,11502,3,12580,3.1,9103,2.7,11716,3.8
2,6,1,9,1,主食的調理食品,4944,1.4,3209,1.2,4580,1.4,5148,1.2,5817,1.5,4739,1.2,6429,1.6,3915,1.2,5172,1.7
2,6,1,9,2,他の調理食品,5105,1.4,3183,1.2,3823,1.2,4403,1,5647,1.4,6762,1.8,6151,1.5,5189,1.6,6543,2.1
2,5,1,10,0,飲料,6479,1.8,5615,2.2,6216,1.9,6084,1.4,7123,1.8,6540,1.7,7253,1.8,5714,1.7,7816,2.6
