項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3713,-,3046,-,2315,-,926,-
0,0,0,0,0,調査世帯数,757,-,283,-,227,-,177,-,70,-
0,0,0,0,0,世帯人員,3.08,-,2,-,3,-,4,-,5.35,-
0,0,0,0,0,有業人員,1.32,-,0.8,-,1.45,-,1.73,-,1.93,-
0,0,0,0,0,世帯主平均年齢,57.3,-,66.1,-,56,-,48.4,-,48,-
2,2,0,0,0,生計支出,368915,-,367600,-,324871,-,432336,-,360490,-
2,3,0,0,0,消費支出,359920,100,343373,100,324871,100,432336,100,360490,100
2,4,1,0,0,食料,81810,22.7,71282,20.8,82450,25.4,89830,20.8,101865,28.3
2,5,1,1,0,穀類,6637,1.8,5157,1.5,6665,2.1,7862,1.8,9417,2.6
2,6,1,1,1,米類,2290,0.6,1741,0.5,2440,0.8,2644,0.6,3108,0.9
2,6,1,1,2,パン,2645,0.7,2154,0.6,2587,0.8,3171,0.7,3485,1
2,6,1,1,3,めん類,1387,0.4,1044,0.3,1298,0.4,1698,0.4,2274,0.6
2,6,1,1,4,他の穀類,316,0.1,218,0.1,340,0.1,350,0.1,550,0.2
2,5,1,2,0,魚介類,5699,1.6,5523,1.6,6099,1.9,5197,1.2,6338,1.8
2,6,1,2,1,生鮮魚介,3356,0.9,3191,0.9,3626,1.1,3193,0.7,3535,1
2,6,1,2,2,塩干魚介,1066,0.3,1020,0.3,1136,0.3,948,0.2,1313,0.4
2,6,1,2,3,魚肉練製品,478,0.1,514,0.1,476,0.1,405,0.1,522,0.1
2,6,1,2,4,他の魚介加工品,800,0.2,799,0.2,862,0.3,651,0.2,969,0.3
2,5,1,3,0,肉類,6425,1.8,4598,1.3,6558,2,7814,1.8,9837,2.7
2,6,1,3,1,生鮮肉,5017,1.4,3542,1,5138,1.6,6181,1.4,7620,2.1
2,6,1,3,2,加工肉,1408,0.4,1056,0.3,1419,0.4,1633,0.4,2218,0.6
2,5,1,4,0,乳卵類,3675,1,3179,0.9,3530,1.1,4160,1,4936,1.4
2,6,1,4,1,牛乳,1443,0.4,1363,0.4,1278,0.4,1515,0.4,2127,0.6
2,6,1,4,2,乳製品,1575,0.4,1278,0.4,1576,0.5,1899,0.4,1950,0.5
2,6,1,4,3,卵,657,0.2,537,0.2,675,0.2,745,0.2,859,0.2
2,5,1,5,0,野菜・海藻,10001,2.8,9842,2.9,10475,3.2,9268,2.1,10911,3
2,6,1,5,1,生鮮野菜,7079,2,6993,2,7392,2.3,6604,1.5,7578,2.1
2,6,1,5,2,乾物・海藻,647,0.2,580,0.2,708,0.2,547,0.1,962,0.3
2,6,1,5,3,大豆加工品,1136,0.3,1087,0.3,1185,0.4,1164,0.3,1093,0.3
2,6,1,5,4,他の野菜・海藻加工品,1140,0.3,1182,0.3,1189,0.4,953,0.2,1278,0.4
2,5,1,6,0,果物,3248,0.9,3564,1,3397,1,2566,0.6,3196,0.9
2,6,1,6,1,生鮮果物,3069,0.9,3379,1,3198,1,2413,0.6,3047,0.8
2,6,1,6,2,果物加工品,179,0,185,0.1,199,0.1,153,0,149,0
2,5,1,7,0,油脂・調味料,3200,0.9,2690,0.8,3213,1,3436,0.8,4608,1.3
2,6,1,7,1,油脂,324,0.1,289,0.1,312,0.1,328,0.1,489,0.1
2,6,1,7,2,調味料,2876,0.8,2402,0.7,2900,0.9,3108,0.7,4119,1.1
2,5,1,8,0,菓子類,5607,1.6,4447,1.3,5496,1.7,6595,1.5,8152,2.3
2,5,1,9,0,調理食品,10231,2.8,8347,2.4,10694,3.3,11358,2.6,13444,3.7
2,6,1,9,1,主食的調理食品,4245,1.2,3496,1,4254,1.3,5192,1.2,4849,1.3
2,6,1,9,2,他の調理食品,5986,1.7,4851,1.4,6440,2,6166,1.4,8596,2.4
2,5,1,10,0,飲料,5606,1.6,4330,1.3,5514,1.7,6694,1.5,8302,2.3
2,6,1,10,1,茶類,1191,0.3,1050,0.3,1233,0.4,1327,0.3,1275,0.4
2,6,1,10,2,コーヒー・ココア,885,0.2,787,0.2,845,0.3,1014,0.2,1083,0.3
2,6,1,10,3,他の飲料,3530,1,2493,0.7,3435,1.1,4354,1,5944,1.6
2,5,1,11,0,酒類,3098,0.9,3245,0.9,3042,0.9,2891,0.7,3207,0.9
2,5,1,12,0,外食,18384,5.1,16359,4.8,17768,5.5,21988,5.1,19517,5.4
2,6,1,12,1,一般外食,17626,4.9,16333,4.8,17369,5.3,20539,4.8,16370,4.5
2,6,1,12,2,学校給食,758,0.2,27,0,399,0.1,1449,0.3,3147,0.9
2,4,2,0,0,住居,37299,10.4,50774,14.8,23225,7.1,40848,9.4,20684,5.7
2,5,2,1,0,家賃地代,18504,5.1,18556,5.4,16949,5.2,20363,4.7,18767,5.2
2,5,2,2,0,設備修繕・維持,18794,5.2,32218,9.4,6276,1.9,20485,4.7,1918,0.5
2,6,2,2,1,設備材料,4527,1.3,8129,2.4,4400,1.4,663,0.2,163,0
2,6,2,2,2,工事その他のサービス,14267,4,24089,7,1876,0.6,19822,4.6,1755,0.5
2,4,3,0,0,光熱・水道,19617,5.5,16796,4.9,19490,6,22777,5.3,23447,6.5
2,5,3,1,0,電気代,9072,2.5,7740,2.3,9133,2.8,10419,2.4,10843,3
2,5,3,2,0,ガス代,5331,1.5,4628,1.3,5451,1.7,5930,1.4,6265,1.7
2,5,3,3,0,他の光熱,22,0,19,0,39,0,10,0,8,0
2,5,3,4,0,上下水道料,5192,1.4,4410,1.3,4867,1.5,6418,1.5,6332,1.8
2,4,4,0,0,家具・家事用品,13208,3.7,12882,3.8,13793,4.2,12683,2.9,13910,3.9
2,5,4,1,0,家庭用耐久財,4553,1.3,5288,1.5,3590,1.1,4048,0.9,6037,1.7
2,6,4,1,1,家事用耐久財,1733,0.5,1631,0.5,1729,0.5,1977,0.5,1545,0.4
2,6,4,1,2,冷暖房用器具,2498,0.7,2961,0.9,1759,0.5,1981,0.5,4369,1.2
