項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,391,-,-,54,-,55,-,56,-,58,-,58,-,58,-,52,-
0,0,世帯人員,3.31,-,-,3.02,-,2.99,-,3.33,-,3.51,-,3.26,-,3.51,-,3.58,-
0,0,有業人員,1.64,-,-,1.52,-,1.4,-,1.66,-,1.7,-,1.59,-,1.71,-,1.88,-
0,0,世帯主平均年齢,47.2,-,-,51.3,-,47.1,-,43.7,-,47,-,43.9,-,50,-,47.4,-
0,0,消費支出,364945,-,9.1,333975,-,242273,-,265304,-,345231,-,359573,-,443849,-,563618,-
0,0,公共的料金,93456,25.6,0.6,68106,20.4,79293,32.7,86923,32.8,86199,25,92934,25.8,109423,24.7,130627,23.2
1,0,公共料金等,63866,17.5,7.5,47353,14.2,46998,19.4,55909,21.1,62922,18.2,68970,19.2,79531,17.9,84981,15.1
1,1,米,1924,0.5,1.1,2027,0.6,1739,0.7,2048,0.8,2035,0.6,1560,0.4,2261,0.5,1801,0.3
1,1,食塩,43,0,38.7,30,0,49,0,12,0,43,0,9,0,87,0,70,0
1,1,学校給食,552,0.2,-17.1,62,0,490,0.2,606,0.2,962,0.3,239,0.1,1030,0.2,468,0.1
1,1,公営家賃,1824,0.5,-31.4,3532,1.1,2292,0.9,5620,2.1,1352,0.4,-,-,-,-,-,-
1,1,電気代,11692,3.2,22.9,12009,3.6,10497,4.3,10222,3.9,11940,3.5,11303,3.1,12831,2.9,13057,2.3
1,1,都市ガス,3696,1,-7.4,3257,1,3387,1.4,3058,1.2,3897,1.1,3980,1.1,3773,0.9,4516,0.8
1,1,上下水道料,5239,1.4,-9.5,3967,1.2,4492,1.9,4996,1.9,5005,1.4,5326,1.5,6147,1.4,6707,1.2
1,1,医科診療代,3396,0.9,12.6,2360,0.7,1700,0.7,1783,0.7,7732,2.2,1202,0.3,5880,1.3,3181,0.6
1,1,歯科診療代,1432,0.4,-33.4,362,0.1,831,0.3,1839,0.7,329,0.1,995,0.3,4736,1.1,874,0.2
1,1,出産入院料,1847,0.5,...,-,-,867,0.4,-,-,-,-,11964,3.3,-,-,-,-
1,1,他の入院料,426,0.1,-58.2,-,-,1305,0.5,-,-,-,-,-,-,-,-,1662,0.3
1,1,鉄道運賃,8601,2.4,74.7,6973,2.1,3700,1.5,4525,1.7,7156,2.1,11350,3.2,11679,2.6,14757,2.6
1,1,鉄道通学定期代,352,0.1,-34,622,0.2,-,-,-,-,-,-,16,0,892,0.2,935,0.2
1,1,鉄道通勤定期代,2224,0.6,4.1,76,0,838,0.3,2253,0.8,458,0.1,2437,0.7,3985,0.9,5440,1
1,1,バス代,743,0.2,34.8,318,0.1,154,0.1,846,0.3,841,0.2,870,0.2,969,0.2,1193,0.2
1,1,バス通学定期代,38,0,-32.1,135,0,-,-,-,-,133,0,-,-,-,-,-,-
1,1,バス通勤定期代,5,0,-97.6,-,-,-,-,-,-,12,0,-,-,-,-,24,0
1,1,タクシー代,941,0.3,21.9,995,0.3,366,0.2,262,0.1,938,0.3,496,0.1,630,0.1,2907,0.5
1,1,航空運賃,1694,0.5,-24.9,-,-,-,-,1430,0.5,3468,1,998,0.3,1668,0.4,4299,0.8
1,1,郵便料,243,0.1,43.8,129,0,203,0.1,268,0.1,186,0.1,233,0.1,300,0.1,381,0.1
1,1,固定電話通信料,2075,0.6,-15.9,1495,0.4,1702,0.7,2064,0.8,2011,0.6,1761,0.5,2811,0.6,2670,0.5
1,1,移動電話通信料,9981,2.7,0,4521,1.4,8265,3.4,10479,3.9,7815,2.3,10309,2.9,12252,2.8,16061,2.8
1,1,ＮＨＫ放送受信料,1373,0.4,-6.5,1484,0.4,1198,0.5,966,0.4,1142,0.3,1176,0.3,1855,0.4,1788,0.3
1,1,ケーブルテレビ受信料,804,0.2,-26.2,955,0.3,393,0.2,986,0.4,1044,0.3,725,0.2,898,0.2,638,0.1
1,1,他の受信料,153,0,-8.4,19,0,10,0,301,0.1,132,0,4,0,94,0,510,0.1
1,1,国公立小学校,89,0,-24.6,-,-,-,-,82,0,133,0,275,0.1,97,0,37,0
1,1,国公立中学校,705,0.2,379.6,-,-,117,0,-,-,3194,0.9,687,0.2,815,0.2,156,0
1,1,国公立高校,188,0.1,-65.1,-,-,47,0,-,-,429,0.1,-,-,842,0.2,-,-
1,1,国公立大学,275,0.1,...,-,-,-,-,-,-,-,-,-,-,1907,0.4,-,-
1,1,たばこ,1310,0.4,17.8,2025,0.6,2356,1,1261,0.5,536,0.2,1056,0.3,1090,0.2,849,0.2
2,0,準公共料金等,29590,8.1,-11.6,20753,6.2,32295,13.3,31014,11.7,23277,6.7,23964,6.7,29892,6.7,45647,8.1
2,1,牛乳,1477,0.4,6.4,1459,0.4,1686,0.7,1273,0.5,1544,0.4,1356,0.4,1581,0.4,1444,0.3
2,1,灯油,9,0,...,-,-,47,0,-,-,-,-,-,-,16,0,-,-
2,1,プロパンガス,369,0.1,19.8,298,0.1,587,0.2,661,0.2,252,0.1,230,0.1,471,0.1,79,0
2,1,理髪料,355,0.1,-10.1,155,0,262,0.1,42,0,523,0.2,117,0,622,0.1,764,0.1
2,1,パーマネント代,178,0,-49,-,-,406,0.2,-,-,-,-,337,0.1,150,0,347,0.1
2,1,洗濯代,697,0.2,34,578,0.2,647,0.3,233,0.1,504,0.1,169,0,824,0.2,1919,0.3
2,1,新聞,2661,0.7,6.6,2712,0.8,2181,0.9,2141,0.8,2508,0.7,2530,0.7,3232,0.7,3319,0.6
2,1,私立小学校,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,834,0.2,-27.6,112,0,-,-,-,-,-,-,-,-,3077,0.7,2618,0.5
2,1,私立高校,1071,0.3,-69.5,-,-,-,-,2186,0.8,959,0.3,1091,0.3,391,0.1,2847,0.5
2,1,私立大学,392,0.1,-92.4,-,-,-,-,-,-,952,0.3,832,0.2,492,0.1,467,0.1
2,1,幼稚園,2232,0.6,-25,2907,0.9,2366,1,2918,1.1,1116,0.3,2855,0.8,1827,0.4,1625,0.3
2,1,民営家賃,19044,5.2,25.4,12532,3.8,23881,9.9,21560,8.1,14101,4.1,14444,4,17208,3.9,29361,5.2
2,1,地代,271,0.1,...,-,-,233,0.1,-,-,818,0.2,-,-,-,-,856,0.2
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成25年8月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
