項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,757,-,-,104,-,110,-,112,-,115,-,110,-,102,-,104,-
0,0,0,0,0,世帯人員,3.08,-,-,2.72,-,2.99,-,2.79,-,3.15,-,3.09,-,3.44,-,3.35,-
0,0,0,0,0,有業人員,1.32,-,-,1.1,-,1.34,-,1.19,-,1.23,-,1.26,-,1.62,-,1.48,-
0,0,0,0,0,世帯主平均年齢,57.3,-,-,60.5,-,59.3,-,59.6,-,57.7,-,55.5,-,54.3,-,53.9,-
2,2,0,0,0,生計支出,368915,-,12.5,111328,-,177899,-,227918,-,282996,-,344977,-,427692,-,1007156,-
2,3,0,0,0,消費支出,359920,100,11.4,111328,100,177899,100,227918,100,282996,100,344977,100,427692,100,944254,100
2,4,1,0,0,食料,81810,22.7,5.6,47578,42.7,65723,36.9,76194,33.4,80734,28.5,88898,25.8,101434,23.7,111742,11.8
2,5,1,1,0,穀類,6637,1.8,6.9,4734,4.3,5706,3.2,6149,2.7,6929,2.4,7937,2.3,7040,1.6,7952,0.8
2,6,1,1,1,米類,2290,0.6,12.9,1877,1.7,1977,1.1,2152,0.9,2454,0.9,2876,0.8,2370,0.6,2320,0.2
2,6,1,1,2,パン,2645,0.7,5.3,1540,1.4,2146,1.2,2426,1.1,2783,1,3284,1,2949,0.7,3375,0.4
2,6,1,1,3,めん類,1387,0.4,1.8,1174,1.1,1317,0.7,1323,0.6,1420,0.5,1372,0.4,1439,0.3,1659,0.2
2,6,1,1,4,他の穀類,316,0.1,3.3,143,0.1,266,0.1,248,0.1,271,0.1,405,0.1,281,0.1,597,0.1
2,5,1,2,0,魚介類,5699,1.6,2.2,4457,4,4927,2.8,6546,2.9,5402,1.9,5418,1.6,6881,1.6,6247,0.7
2,6,1,2,1,生鮮魚介,3356,0.9,-0.6,2719,2.4,2947,1.7,3973,1.7,2984,1.1,3088,0.9,4004,0.9,3768,0.4
2,6,1,2,2,塩干魚介,1066,0.3,8.1,786,0.7,800,0.4,1183,0.5,1049,0.4,991,0.3,1435,0.3,1212,0.1
2,6,1,2,3,魚肉練製品,478,0.1,4.8,374,0.3,468,0.3,582,0.3,555,0.2,493,0.1,513,0.1,359,0
2,6,1,2,4,他の魚介加工品,800,0.2,5.4,579,0.5,712,0.4,809,0.4,813,0.3,845,0.2,930,0.2,907,0.1
2,5,1,3,0,肉類,6425,1.8,10.4,4092,3.7,5713,3.2,6886,3,5775,2,6393,1.9,7912,1.8,8172,0.9
2,6,1,3,1,生鮮肉,5017,1.4,10.1,3150,2.8,4478,2.5,5481,2.4,4412,1.6,4705,1.4,6196,1.4,6671,0.7
2,6,1,3,2,加工肉,1408,0.4,11.1,942,0.8,1235,0.7,1406,0.6,1363,0.5,1688,0.5,1716,0.4,1501,0.2
2,5,1,4,0,乳卵類,3675,1,-3.5,2716,2.4,3332,1.9,3660,1.6,3543,1.3,4068,1.2,4033,0.9,4368,0.5
2,6,1,4,1,牛乳,1443,0.4,2.4,1078,1,1174,0.7,1579,0.7,1264,0.4,1668,0.5,1703,0.4,1634,0.2
2,6,1,4,2,乳製品,1575,0.4,-11.5,1033,0.9,1511,0.8,1469,0.6,1640,0.6,1732,0.5,1604,0.4,2030,0.2
2,6,1,4,3,卵,657,0.2,5.6,604,0.5,647,0.4,611,0.3,640,0.2,668,0.2,726,0.2,704,0.1
2,5,1,5,0,野菜・海藻,10001,2.8,3.8,7524,6.8,9452,5.3,10009,4.4,10060,3.6,10193,3,11293,2.6,11443,1.2
2,6,1,5,1,生鮮野菜,7079,2,4.8,5322,4.8,6578,3.7,6897,3,7034,2.5,7253,2.1,8201,1.9,8242,0.9
2,6,1,5,2,乾物・海藻,647,0.2,2.2,441,0.4,573,0.3,611,0.3,607,0.2,669,0.2,712,0.2,913,0.1
2,6,1,5,3,大豆加工品,1136,0.3,4.8,892,0.8,1197,0.7,1178,0.5,1222,0.4,1119,0.3,1111,0.3,1226,0.1
2,6,1,5,4,他の野菜・海藻加工品,1140,0.3,-2.1,869,0.8,1104,0.6,1323,0.6,1197,0.4,1151,0.3,1268,0.3,1062,0.1
2,5,1,6,0,果物,3248,0.9,1.9,2063,1.9,3026,1.7,3286,1.4,3024,1.1,3359,1,3806,0.9,4155,0.4
2,6,1,6,1,生鮮果物,3069,0.9,3.2,1936,1.7,2857,1.6,3070,1.3,2889,1,3150,0.9,3600,0.8,3969,0.4
2,6,1,6,2,果物加工品,179,0,-17.1,128,0.1,169,0.1,216,0.1,136,0,208,0.1,206,0,187,0
2,5,1,7,0,油脂・調味料,3200,0.9,3.2,2443,2.2,2764,1.6,3226,1.4,2952,1,3333,1,3557,0.8,4115,0.4
2,6,1,7,1,油脂,324,0.1,11.3,248,0.2,355,0.2,429,0.2,302,0.1,243,0.1,325,0.1,362,0
2,6,1,7,2,調味料,2876,0.8,2.3,2195,2,2410,1.4,2797,1.2,2650,0.9,3090,0.9,3232,0.8,3753,0.4
2,5,1,8,0,菓子類,5607,1.6,10.8,3023,2.7,4594,2.6,5348,2.3,6207,2.2,5669,1.6,6560,1.5,7822,0.8
2,5,1,9,0,調理食品,10231,2.8,6.2,6275,5.6,9155,5.1,10351,4.5,11658,4.1,10177,3,11560,2.7,12399,1.3
2,6,1,9,1,主食的調理食品,4245,1.2,7.6,2359,2.1,3916,2.2,3674,1.6,4760,1.7,4328,1.3,5142,1.2,5508,0.6
2,6,1,9,2,他の調理食品,5986,1.7,5.2,3916,3.5,5239,2.9,6677,2.9,6897,2.4,5849,1.7,6418,1.5,6891,0.7
2,5,1,10,0,飲料,5606,1.6,9.5,3600,3.2,4537,2.6,5115,2.2,5428,1.9,5651,1.6,6032,1.4,8857,0.9
2,6,1,10,1,茶類,1191,0.3,-3.2,782,0.7,1075,0.6,1231,0.5,1078,0.4,1250,0.4,1176,0.3,1740,0.2
2,6,1,10,2,コーヒー・ココア,885,0.2,24.3,576,0.5,499,0.3,968,0.4,839,0.3,914,0.3,1110,0.3,1284,0.1
2,6,1,10,3,他の飲料,3530,1,11.1,2243,2,2963,1.7,2916,1.3,3510,1.2,3487,1,3746,0.9,5832,0.6
2,5,1,11,0,酒類,3098,0.9,-10,2097,1.9,2853,1.6,2958,1.3,2870,1,2868,0.8,4071,1,3951,0.4
2,5,1,12,0,外食,18384,5.1,8.9,4551,4.1,9665,5.4,12659,5.6,16887,6,23833,6.9,28690,6.7,32260,3.4
2,6,1,12,1,一般外食,17626,4.9,9.6,4446,4,9304,5.2,12089,5.3,16183,5.7,22810,6.6,27517,6.4,30895,3.3
2,6,1,12,2,学校給食,758,0.2,-4.2,105,0.1,361,0.2,570,0.3,704,0.2,1023,0.3,1173,0.3,1366,0.1
2,4,2,0,0,住居,37299,10.4,34.9,3848,3.5,6937,3.9,20444,9,20105,7.1,26579,7.7,28375,6.6,154580,16.4
2,5,2,1,0,家賃地代,18504,5.1,18.1,3474,3.1,5552,3.1,18938,8.3,16408,5.8,23406,6.8,25736,6,35922,3.8
2,5,2,2,0,設備修繕・維持,18794,5.2,56.9,374,0.3,1385,0.8,1506,0.7,3697,1.3,3173,0.9,2639,0.6,118658,12.6
2,6,2,2,1,設備材料,4527,1.3,-3.6,71,0.1,688,0.4,287,0.1,1085,0.4,1448,0.4,554,0.1,27526,2.9
2,6,2,2,2,工事その他のサービス,14267,4,95.8,303,0.3,696,0.4,1220,0.5,2612,0.9,1725,0.5,2086,0.5,91132,9.7
2,4,3,0,0,光熱・水道,19617,5.5,8.9,13546,12.2,18270,10.3,18604,8.2,17089,6,20658,6,23652,5.5,25414,2.7
