項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,748,-,-,100,-,107,-,108,-,107,-,111,-,111,-,104,-
0,0,世帯人員,3.01,-,-,2.78,-,2.72,-,2.92,-,3.19,-,2.94,-,3.36,-,3.14,-
0,0,有業人員,1.28,-,-,1.16,-,1.12,-,1.29,-,1.37,-,1.22,-,1.38,-,1.4,-
0,0,世帯主平均年齢,57.2,-,-,61.8,-,61.8,-,57.3,-,55.2,-,56.1,-,53.6,-,54.8,-
0,0,消費支出,294492,-,1,108935,-,165337,-,210470,-,253860,-,302829,-,376559,-,641305,-
0,0,公共的料金,94907,32.2,-0.1,34255,31.4,60297,36.5,69537,33,88630,34.9,91946,30.4,120438,32,198673,31
1,0,公共料金等,64107,21.8,-1.3,29555,27.1,47324,28.6,52086,24.7,59188,23.3,64457,21.3,83070,22.1,112715,17.6
1,1,米,2294,0.8,6.8,1501,1.4,2110,1.3,2371,1.1,2614,1,2169,0.7,3064,0.8,2224,0.3
1,1,食塩,35,0,0,18,0,44,0,41,0,24,0,43,0,33,0,40,0
1,1,学校給食,787,0.3,-32,164,0.2,293,0.2,1077,0.5,1238,0.5,580,0.2,1348,0.4,801,0.1
1,1,公営家賃,2086,0.7,12.1,1133,1,765,0.5,1135,0.5,2462,1,2108,0.7,4418,1.2,2560,0.4
1,1,電気代,14459,4.9,14.3,8455,7.8,13814,8.4,13714,6.5,14262,5.6,16696,5.5,16370,4.3,17882,2.8
1,1,都市ガス,9856,3.3,-6.2,6056,5.6,8002,4.8,9907,4.7,10169,4,11166,3.7,11275,3,12390,1.9
1,1,上下水道料,5539,1.9,-4.4,2658,2.4,4834,2.9,4749,2.3,6664,2.6,6177,2,7163,1.9,6525,1
1,1,医科診療代,3088,1,-21.9,1493,1.4,2569,1.6,2109,1,2299,0.9,2605,0.9,4690,1.2,5825,0.9
1,1,歯科診療代,3042,1,-0.5,297,0.3,1200,0.7,719,0.3,1614,0.6,2207,0.7,3410,0.9,11816,1.8
1,1,出産入院料,201,0.1,...,-,-,-,-,-,-,738,0.3,-,-,670,0.2,-,-
1,1,他の入院料,704,0.2,-61.9,-,-,321,0.2,784,0.4,-,-,847,0.3,2056,0.5,893,0.1
1,1,鉄道運賃,2222,0.8,-11.7,476,0.4,871,0.5,1434,0.7,1106,0.4,2284,0.8,3511,0.9,5839,0.9
1,1,鉄道通学定期代,122,0,-42.7,-,-,-,-,50,0,176,0.1,-,-,528,0.1,96,0
1,1,鉄道通勤定期代,812,0.3,-43.1,29,0,57,0,664,0.3,466,0.2,333,0.1,1484,0.4,2633,0.4
1,1,バス代,338,0.1,11.2,168,0.2,72,0,118,0.1,308,0.1,670,0.2,637,0.2,386,0.1
1,1,バス通学定期代,76,0,58.3,-,-,-,-,-,-,37,0,437,0.1,25,0,32,0
1,1,バス通勤定期代,62,0,588.9,-,-,16,0,-,-,-,-,-,-,324,0.1,91,0
1,1,タクシー代,731,0.2,-12.8,367,0.3,383,0.2,231,0.1,657,0.3,689,0.2,1013,0.3,1776,0.3
1,1,航空運賃,2815,1,35.2,282,0.3,489,0.3,-,-,-,-,-,-,194,0.1,18716,2.9
1,1,郵便料,109,0,-46.8,72,0.1,46,0,85,0,54,0,213,0.1,92,0,198,0
1,1,固定電話通信料,2586,0.9,3,1645,1.5,2484,1.5,2446,1.2,2344,0.9,2749,0.9,3450,0.9,2975,0.5
1,1,移動電話通信料,7893,2.7,6.1,2609,2.4,5485,3.3,6283,3,7387,2.9,7732,2.6,11607,3.1,14091,2.2
1,1,ＮＨＫ放送受信料,1240,0.4,-31.2,986,0.9,1236,0.7,1083,0.5,1358,0.5,1590,0.5,1272,0.3,1154,0.2
1,1,ケーブルテレビ受信料,1196,0.4,5.7,218,0.2,1121,0.7,1270,0.6,1379,0.5,1254,0.4,1412,0.4,1713,0.3
1,1,他の受信料,146,0,30.4,19,0,82,0,22,0,104,0,94,0,159,0,542,0.1
1,1,国公立小学校,133,0,-8.9,12,0,45,0,41,0,316,0.1,304,0.1,109,0,108,0
1,1,国公立中学校,135,0,5.5,-,-,80,0,155,0.1,160,0.1,-,-,322,0.1,224,0
1,1,国公立高校,128,0,-24.7,-,-,-,-,380,0.2,90,0,-,-,23,0,401,0.1
1,1,国公立大学,198,0.1,...,-,-,-,-,-,-,-,-,479,0.2,897,0.2,-,-
1,1,たばこ,1073,0.4,24.3,897,0.8,904,0.5,1218,0.6,1164,0.5,1030,0.3,1513,0.4,782,0.1
2,0,準公共料金等,30800,10.5,2.6,4701,4.3,12973,7.8,17451,8.3,29443,11.6,27489,9.1,37369,9.9,85959,13.4
2,1,牛乳,1164,0.4,-2.6,901,0.8,1198,0.7,1329,0.6,1160,0.5,1106,0.4,1046,0.3,1409,0.2
2,1,灯油,948,0.3,-16.3,669,0.6,1021,0.6,894,0.4,1062,0.4,1080,0.4,614,0.2,1303,0.2
2,1,プロパンガス,448,0.2,-29.3,105,0.1,515,0.3,442,0.2,886,0.3,643,0.2,273,0.1,280,0
2,1,理髪料,331,0.1,-13.8,144,0.1,191,0.1,373,0.2,259,0.1,364,0.1,510,0.1,474,0.1
2,1,パーマネント代,464,0.2,-1.9,126,0.1,199,0.1,512,0.2,509,0.2,701,0.2,113,0,1091,0.2
2,1,洗濯代,498,0.2,-13.8,162,0.1,115,0.1,291,0.1,443,0.2,502,0.2,1218,0.3,749,0.1
2,1,新聞,2931,1,-2.1,2126,2,2982,1.8,2900,1.4,2990,1.2,2991,1,3211,0.9,3312,0.5
2,1,私立小学校,7,0,-97.7,-,-,-,-,52,0,-,-,-,-,-,-,-,-
2,1,私立中学校,3814,1.3,80.4,-,-,-,-,149,0.1,784,0.3,-,-,939,0.2,24788,3.9
2,1,私立高校,763,0.3,-65.1,-,-,-,-,240,0.1,1722,0.7,563,0.2,1561,0.4,1255,0.2
2,1,私立大学,2240,0.8,-45.4,-,-,-,-,-,-,223,0.1,15,0,-,-,15423,2.4
2,1,幼稚園,2166,0.7,32.8,-,-,943,0.6,1635,0.8,2573,1,3274,1.1,2606,0.7,4122,0.6
2,1,民営家賃,14562,4.9,27.8,467,0.4,5809,3.5,7807,3.7,15508,6.1,16005,5.3,24838,6.6,31361,4.9
2,1,地代,461,0.2,-48,-,-,-,-,828,0.4,1325,0.5,246,0.1,439,0.1,392,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成25年2月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
