項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7032,-,1885,-,273,-,810,-
0,0,0,0,0,調査世帯数,389,-,281,-,71,-,11,-,26,-
0,0,0,0,0,世帯人員,3.34,-,3.44,-,3,-,2.94,-,3.36,-
0,0,0,0,0,有業人員,1.63,-,1.68,-,1.58,-,1.31,-,1.44,-
0,0,0,0,0,世帯主平均年齢,47.2,-,49.1,-,42.7,-,48.9,-,41.6,-
1,0,0,0,0,受取,1101822,-,1078592,-,1151382,-,526648,-,1381510,-
1,1,0,0,0,実収入,490718,100,512907,100,436682,100,221381,100,514466,100
1,2,0,0,0,経常収入,485071,98.8,505607,98.6,435021,99.6,221357,100,511997,99.5
1,3,0,0,0,勤め先収入,481972,98.2,502349,97.9,431345,98.8,221357,100,510579,99.2
1,4,0,0,0,世帯主収入,420953,85.8,434710,84.8,369065,84.5,221357,100,489415,95.1
1,6,0,0,0,うち男,407039,82.9,421118,82.1,347808,79.6,208552,94.2,489415,95.1
1,5,0,0,0,定期収入,413662,84.3,431025,84,345525,79.1,221357,100,486180,94.5
1,5,0,0,0,臨時収入,3279,0.7,3685,0.7,2258,0.5,-,-,3235,0.6
1,5,0,0,0,賞与,4012,0.8,-,-,21282,4.9,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,55794,11.4,60955,11.9,59498,13.6,-,-,21164,4.1
1,6,0,0,0,うち女,55199,11.2,60108,11.7,59498,13.6,-,-,21164,4.1
1,4,0,0,0,他の世帯員収入,5225,1.1,6684,1.3,2783,0.6,-,-,-,-
1,3,0,0,0,事業・内職収入,1275,0.3,1605,0.3,163,0,-,-,1418,0.3
1,4,0,0,0,家賃収入,685,0.1,974,0.2,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,内職収入,590,0.1,631,0.1,163,0,-,-,1418,0.3
1,3,0,0,0,他の経常収入,1824,0.4,1652,0.3,3513,0.8,-,-,-,-
1,4,0,0,0,財産収入,169,0,241,0,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,1655,0.3,1412,0.3,3513,0.8,-,-,-,-
